Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F29_REC00000,2024,Mar,Bihar,Muzaffarpur,Doctors For You,378805,372,1736,1728,452,440,170,99,High
F29_REC00001,2021,May,Gujarat,Ahmedabad,UNICEF India,385318,229,1367,1432,509,151,267,198,Low
F29_REC00002,2022,Apr,Uttar Pradesh,Lucknow,HMIS,498610,195,807,1493,1328,268,284,296,Low
F29_REC00003,2024,Jun,Karnataka,Mysuru,Doctors For You,98995,341,900,2899,504,114,111,32,High
F29_REC00004,2023,Apr,Gujarat,Ahmedabad,Doctors For You,211530,172,1316,375,82,176,128,284,Low
F29_REC00005,2021,May,Karnataka,Mysuru,Doctors For You,336762,354,1547,1006,1408,76,113,205,Low
F29_REC00006,2022,May,Uttar Pradesh,Agra,CARE India,91271,340,1990,2605,518,381,147,189,High
F29_REC00007,2024,Jun,West Bengal,Kolkata,CARE India,383357,292,1088,2977,969,202,24,273,Low
F29_REC00008,2022,Jul,Gujarat,Surat,Doctors For You,340714,319,827,2600,421,252,238,72,Medium
F29_REC00009,2024,Sep,Gujarat,Ahmedabad,NHM,50292,38,815,836,554,42,42,117,Low
F29_REC00010,2024,Jun,Maharashtra,Nagpur,HMIS,369916,346,1800,728,1196,53,373,296,Medium
F29_REC00011,2024,May,Uttar Pradesh,Lucknow,WHO India,226652,93,436,2292,1284,385,256,184,Low
F29_REC00012,2023,Mar,Uttar Pradesh,Varanasi,NFHS,397547,205,945,2669,769,68,125,173,High
F29_REC00013,2024,Jan,Maharashtra,Pune,Doctors For You,129384,218,808,466,880,275,221,194,Low
F29_REC00014,2020,Mar,Bihar,Muzaffarpur,UNICEF India,307126,144,805,2961,117,443,67,87,Low
F29_REC00015,2020,Mar,Maharashtra,Nagpur,Doctors For You,281856,219,1608,1653,764,147,160,51,Low
F29_REC00016,2021,Jan,West Bengal,Howrah,Smile Foundation,395802,199,1700,384,719,308,275,75,Low
F29_REC00017,2024,Jun,Uttar Pradesh,Lucknow,CARE India,376163,91,1749,2555,1392,295,266,190,High
F29_REC00018,2024,Jul,Maharashtra,Mumbai,HMIS,140858,224,1537,1682,877,98,54,128,Low
F29_REC00019,2022,Apr,West Bengal,Siliguri,NHM,159308,340,1247,821,147,19,196,70,Medium
F29_REC00020,2022,Aug,Tamil Nadu,Chennai,UNICEF India,402343,275,580,1716,702,135,395,177,Medium
F29_REC00021,2020,Feb,Karnataka,Bengaluru,Doctors For You,146902,213,1892,2671,526,42,90,275,Low
F29_REC00022,2020,Jul,Tamil Nadu,Chennai,HMIS,226996,261,1212,988,264,79,213,21,Medium
F29_REC00023,2024,Jun,Uttar Pradesh,Agra,WHO India,394437,209,758,811,486,448,27,143,Medium
F29_REC00024,2022,Sep,Karnataka,Hubli,NFHS,356308,45,558,951,135,137,62,150,Low
F29_REC00025,2023,Jun,Gujarat,Vadodara,Smile Foundation,204894,347,907,2358,854,290,327,107,High
F29_REC00026,2020,Mar,Karnataka,Mysuru,CARE India,322480,382,223,2997,766,426,174,111,High
F29_REC00027,2024,Jan,Gujarat,Vadodara,UNICEF India,271499,74,1172,2675,229,427,107,227,Medium
F29_REC00028,2022,May,Gujarat,Surat,HMIS,321775,118,1795,2462,1104,114,227,248,High
F29_REC00029,2022,May,Maharashtra,Pune,Doctors For You,483909,246,463,491,1455,490,171,156,Low
F29_REC00030,2023,Sep,Uttar Pradesh,Varanasi,NFHS,408956,89,648,2031,167,494,84,57,Medium
F29_REC00031,2024,Feb,Maharashtra,Mumbai,Doctors For You,264601,94,280,1550,1258,123,354,251,High
F29_REC00032,2022,Jul,Maharashtra,Nagpur,HMIS,228687,59,1261,1733,231,344,162,181,Medium
F29_REC00033,2024,Jun,Bihar,Gaya,UNICEF India,135919,374,100,2314,102,145,321,11,Medium
F29_REC00034,2020,Jan,Uttar Pradesh,Agra,Smile Foundation,114833,287,1153,1663,1461,360,118,21,Low
F29_REC00035,2020,Jul,Tamil Nadu,Coimbatore,Smile Foundation,438638,239,553,2764,112,122,57,151,Low
