Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F16_REC00000,2021,Feb,Bihar,Gaya,UNICEF India,88024,144,1152,2040,52,119,101,141,Low
F16_REC00001,2020,Mar,West Bengal,Howrah,Smile Foundation,160162,186,224,413,640,249,59,243,Medium
F16_REC00002,2020,May,Karnataka,Bengaluru,Doctors For You,251755,217,1491,751,220,268,356,156,Low
F16_REC00003,2022,May,Uttar Pradesh,Lucknow,Smile Foundation,378713,171,622,872,709,154,173,169,Low
F16_REC00004,2021,Jan,Uttar Pradesh,Lucknow,Smile Foundation,280410,59,528,1364,818,403,233,184,Low
F16_REC00005,2020,Aug,Gujarat,Ahmedabad,UNICEF India,275801,108,246,1126,1473,194,173,228,High
F16_REC00006,2018,Jul,Karnataka,Bengaluru,WHO India,297765,100,673,2456,450,107,287,187,Medium
F16_REC00007,2019,Mar,Uttar Pradesh,Lucknow,CARE India,321321,43,1017,1821,1415,190,250,20,High
F16_REC00008,2019,Aug,Karnataka,Mysuru,UNICEF India,234898,227,556,851,1362,239,353,170,High
F16_REC00009,2018,Sep,Maharashtra,Nagpur,Doctors For You,242029,54,1280,1479,91,212,19,117,Medium
F16_REC00010,2018,Sep,Uttar Pradesh,Lucknow,WHO India,152452,144,1330,758,856,417,287,214,High
F16_REC00011,2020,Feb,Tamil Nadu,Chennai,NFHS,225291,368,793,1026,251,171,146,122,Medium
F16_REC00012,2019,Jul,Tamil Nadu,Chennai,NHM,138811,257,690,2287,104,216,296,1,Medium
F16_REC00013,2022,Aug,Uttar Pradesh,Lucknow,CARE India,283373,303,476,2118,1030,186,115,7,High
F16_REC00014,2022,Aug,Karnataka,Bengaluru,CARE India,297624,131,1196,1810,538,390,290,154,Low
F16_REC00015,2019,Aug,Tamil Nadu,Chennai,Smile Foundation,239712,231,293,2014,710,40,311,171,Medium
F16_REC00016,2018,Jan,Karnataka,Hubli,UNICEF India,401615,352,295,1709,655,143,227,256,High
F16_REC00017,2020,Aug,Uttar Pradesh,Lucknow,Doctors For You,350314,363,448,1470,797,376,7,278,High
F16_REC00018,2019,Jan,Bihar,Patna,Doctors For You,94040,161,517,2927,1071,244,120,23,High
F16_REC00019,2021,Jun,Gujarat,Vadodara,HMIS,228145,329,1022,777,536,350,318,104,High
F16_REC00020,2022,Mar,Bihar,Patna,HMIS,401016,83,452,2885,1326,93,91,128,High
F16_REC00021,2021,Aug,Gujarat,Surat,WHO India,267197,365,606,2619,1094,29,158,286,Medium
F16_REC00022,2021,May,Tamil Nadu,Coimbatore,UNICEF India,180577,260,979,1545,472,224,170,251,High
F16_REC00023,2020,Sep,Maharashtra,Nagpur,NHM,297464,298,1790,601,493,266,342,165,Medium
F16_REC00024,2019,Apr,West Bengal,Siliguri,Smile Foundation,366767,340,837,548,674,97,375,180,High
F16_REC00025,2022,Apr,Uttar Pradesh,Agra,Smile Foundation,252571,30,1091,1244,281,330,199,12,High
F16_REC00026,2019,Jan,West Bengal,Siliguri,UNICEF India,484721,188,1957,1362,981,251,324,51,Low
F16_REC00027,2018,Jul,Tamil Nadu,Madurai,WHO India,162324,170,700,822,435,445,229,139,High
F16_REC00028,2021,Mar,Bihar,Muzaffarpur,WHO India,124309,191,319,1869,87,428,136,45,High
F16_REC00029,2018,Aug,West Bengal,Kolkata,NHM,82317,182,751,835,1264,117,315,279,Medium
F16_REC00030,2020,Jul,Maharashtra,Mumbai,WHO India,333059,273,1018,2287,1425,437,215,197,Low
F16_REC00031,2021,Jun,Gujarat,Ahmedabad,CARE India,443204,342,1952,1159,623,266,314,63,Low
F16_REC00032,2022,Jul,Uttar Pradesh,Lucknow,Doctors For You,201416,347,171,729,1132,395,292,195,Low
F16_REC00033,2019,May,Tamil Nadu,Madurai,WHO India,467189,180,272,2581,1054,271,216,34,High
F16_REC00034,2021,Feb,Gujarat,Ahmedabad,CARE India,341589,317,322,1376,622,101,203,270,High
F16_REC00035,2022,May,Uttar Pradesh,Varanasi,Smile Foundation,167897,296,1073,804,1030,15,72,176,Low
F16_REC00036,2020,Sep,Tamil Nadu,Chennai,UNICEF India,78383,51,183,1928,1230,494,290,65,Low
F16_REC00037,2019,Apr,Maharashtra,Mumbai,HMIS,262521,163,1346,2169,573,341,226,198,Low
F16_REC00038,2018,Aug,Tamil Nadu,Madurai,HMIS,435037,306,336,2027,1051,341,171,244,High
F16_REC00039,2020,Aug,Maharashtra,Mumbai,Smile Foundation,428908,137,1832,1564,519,122,217,76,Medium
F16_REC00040,2022,Apr,Maharashtra,Mumbai,CARE India,332173,308,991,2818,216,462,150,263,Low
F16_REC00041,2018,Mar,Uttar Pradesh,Agra,NHM,392321,222,432,447,227,126,390,46,High
F16_REC00042,2019,Jun,Maharashtra,Pune,CARE India,168712,391,1801,1816,911,478,311,188,High
F16_REC00043,2021,Sep,Uttar Pradesh,Lucknow,HMIS,455561,75,1860,2603,1449,173,199,7,Low
F16_REC00044,2019,May,Tamil Nadu,Madurai,NFHS,149626,120,790,418,106,452,16,20,Medium
F16_REC00045,2019,May,Gujarat,Vadodara,HMIS,443781,144,1580,1264,748,137,283,288,Medium
F16_REC00046,2018,Apr,Tamil Nadu,Coimbatore,UNICEF India,385336,51,174,470,62,247,177,0,Medium
F16_REC00047,2018,Mar,Uttar Pradesh,Agra,WHO India,138390,62,706,2291,1428,400,184,207,High
F16_REC00048,2019,Jun,Uttar Pradesh,Agra,HMIS,221047,376,1840,1880,767,469,23,9,Medium
F16_REC00049,2019,Apr,Tamil Nadu,Madurai,Smile Foundation,298694,203,285,2044,1246,120,105,244,Low
F16_REC00050,2022,May,Uttar Pradesh,Varanasi,CARE India,301264,74,1653,2042,637,478,79,145,Medium
F16_REC00051,2021,Feb,Gujarat,Vadodara,NFHS,92134,205,512,1256,1410,496,186,275,Medium
F16_REC00052,2019,Aug,Gujarat,Vadodara,Doctors For You,79214,290,915,2188,506,107,312,3,Medium
F16_REC00053,2019,Sep,Karnataka,Mysuru,HMIS,154447,68,778,2909,183,133,356,258,Low
F16_REC00054,2019,Jul,Bihar,Gaya,HMIS,484178,222,1039,1219,1270,496,257,97,Low
