Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE18_REC00000,2019,Feb,Karnataka,Bengaluru,NHM,83544,235,760,649,433,270,62,103,Medium
FILE18_REC00001,2019,Jun,Maharashtra,Nagpur,WHO India,270967,155,1026,517,547,166,166,29,Low
FILE18_REC00002,2021,May,Uttar Pradesh,Lucknow,Smile Foundation,124438,132,306,297,731,131,202,18,Low
FILE18_REC00003,2020,May,Maharashtra,Pune,WHO India,292003,175,1152,2194,582,46,279,54,Low
FILE18_REC00004,2020,Jan,Gujarat,Surat,NHM,171150,269,1402,643,349,238,88,76,Low
FILE18_REC00005,2020,Mar,Maharashtra,Mumbai,UNICEF India,151032,252,138,606,351,185,58,192,Low
FILE18_REC00006,2021,Apr,Tamil Nadu,Chennai,Smile Foundation,290603,57,979,787,813,266,160,125,High
FILE18_REC00007,2020,Aug,Tamil Nadu,Coimbatore,Smile Foundation,101395,285,290,418,846,309,226,55,Low
FILE18_REC00008,2021,Feb,Uttar Pradesh,Lucknow,NFHS,189559,155,530,2212,640,9,201,186,Medium
FILE18_REC00009,2021,May,Tamil Nadu,Madurai,HMIS,265557,274,1055,757,396,367,69,34,Low
FILE18_REC00010,2020,Jan,Maharashtra,Mumbai,NHM,124804,237,1472,1164,349,129,11,146,High
FILE18_REC00011,2019,Jul,Maharashtra,Nagpur,Smile Foundation,212818,273,1383,2041,225,313,178,47,High
FILE18_REC00012,2021,Feb,Gujarat,Ahmedabad,WHO India,141368,164,1178,1501,60,219,49,114,High
FILE18_REC00013,2020,Jul,Tamil Nadu,Coimbatore,CARE India,90043,166,1373,2077,108,229,40,65,Medium
FILE18_REC00014,2019,Apr,Uttar Pradesh,Lucknow,CARE India,212994,53,1366,2306,230,397,187,67,High
FILE18_REC00015,2021,Feb,Tamil Nadu,Chennai,NHM,290272,104,1148,369,539,72,127,107,High
FILE18_REC00016,2020,Jul,Maharashtra,Mumbai,HMIS,191757,100,467,1847,702,247,199,96,Medium
FILE18_REC00017,2020,Jul,Karnataka,Mysuru,CARE India,89060,127,1032,1520,480,302,283,116,High
FILE18_REC00018,2019,Jul,Tamil Nadu,Madurai,NHM,276417,184,394,391,208,180,146,34,Low
FILE18_REC00019,2020,Aug,Tamil Nadu,Coimbatore,NFHS,118390,75,1340,1502,498,150,94,26,Medium
FILE18_REC00020,2020,Aug,Gujarat,Ahmedabad,UNICEF India,193666,230,614,1755,120,231,189,157,Medium
FILE18_REC00021,2021,Mar,Karnataka,Bengaluru,WHO India,169553,259,966,1632,692,344,55,6,Medium
FILE18_REC00022,2021,Jun,Maharashtra,Pune,Smile Foundation,92513,252,121,401,595,238,300,163,Low
FILE18_REC00023,2019,Jul,Karnataka,Bengaluru,Smile Foundation,206685,89,936,588,267,372,27,56,High
FILE18_REC00024,2020,Jun,Tamil Nadu,Coimbatore,HMIS,54816,290,155,1051,232,19,131,124,Medium
FILE18_REC00025,2021,Jun,Gujarat,Vadodara,WHO India,124725,226,1315,781,1107,366,60,19,Medium
FILE18_REC00026,2019,Feb,Maharashtra,Mumbai,UNICEF India,52549,142,656,983,292,369,104,117,Low
FILE18_REC00027,2020,Jan,Maharashtra,Pune,CARE India,78204,107,986,2497,490,39,94,169,Low
FILE18_REC00028,2020,Jul,Uttar Pradesh,Lucknow,Smile Foundation,75204,185,717,1703,411,202,284,16,Low
FILE18_REC00029,2019,Jun,Karnataka,Bengaluru,NFHS,90709,79,338,1503,850,278,140,117,Low
FILE18_REC00030,2019,Jun,Karnataka,Mysuru,CARE India,214067,239,1244,2161,256,167,27,156,High
FILE18_REC00031,2020,Feb,Tamil Nadu,Coimbatore,NFHS,237749,144,1112,2036,693,333,295,191,High
FILE18_REC00032,2020,Aug,Gujarat,Ahmedabad,NFHS,157211,181,1040,986,308,177,32,137,Medium
FILE18_REC00033,2019,Jul,Uttar Pradesh,Lucknow,WHO India,134200,136,126,1784,842,345,299,122,High
FILE18_REC00034,2021,Mar,Maharashtra,Pune,NFHS,293927,231,562,1080,160,269,239,89,High
FILE18_REC00035,2019,Aug,Maharashtra,Nagpur,CARE India,154362,188,1408,666,887,60,249,191,High
FILE18_REC00036,2020,Apr,Maharashtra,Pune,WHO India,74391,262,1055,2061,759,181,300,139,High
FILE18_REC00037,2021,Mar,Tamil Nadu,Coimbatore,UNICEF India,247277,283,963,1287,677,329,122,26,Medium
FILE18_REC00038,2021,Feb,Maharashtra,Mumbai,HMIS,198314,86,258,812,763,96,89,27,Medium
FILE18_REC00039,2020,Feb,Gujarat,Ahmedabad,Smile Foundation,212614,185,1055,978,215,40,261,72,Low
FILE18_REC00040,2019,Feb,Maharashtra,Mumbai,CARE India,219637,58,248,1414,989,379,18,60,Medium
FILE18_REC00041,2019,Apr,Maharashtra,Nagpur,NFHS,77750,75,281,1706,863,387,265,113,High
FILE18_REC00042,2020,Apr,Karnataka,Hubli,UNICEF India,250143,156,1347,383,458,192,23,195,High
FILE18_REC00043,2020,Jan,Tamil Nadu,Coimbatore,Smile Foundation,241037,278,809,2095,862,299,167,67,High
FILE18_REC00044,2020,Apr,Tamil Nadu,Madurai,HMIS,118114,72,1064,2252,440,124,249,137,High
FILE18_REC00045,2021,Aug,Tamil Nadu,Madurai,CARE India,232791,59,118,1966,664,194,61,180,Medium
FILE18_REC00046,2019,Mar,Tamil Nadu,Madurai,HMIS,213177,146,811,396,123,374,280,145,Low
FILE18_REC00047,2021,Jun,Gujarat,Surat,UNICEF India,152038,266,1022,1879,73,303,286,138,Low
FILE18_REC00048,2019,Feb,Uttar Pradesh,Agra,CARE India,295170,141,278,1147,859,50,69,7,High
FILE18_REC00049,2020,May,Karnataka,Hubli,HMIS,159107,257,317,1070,239,336,114,129,High
FILE18_REC00050,2020,Aug,Uttar Pradesh,Lucknow,NFHS,195545,183,405,822,351,66,61,145,Low
FILE18_REC00051,2019,Jan,Uttar Pradesh,Agra,NHM,215499,71,452,632,332,68,58,27,High
FILE18_REC00052,2021,Feb,Maharashtra,Nagpur,Smile Foundation,104038,236,1488,1379,711,120,192,183,High
FILE18_REC00053,2021,Apr,Tamil Nadu,Coimbatore,UNICEF India,126389,87,1131,2173,70,193,50,179,High
FILE18_REC00054,2020,Jul,Uttar Pradesh,Varanasi,Smile Foundation,166993,171,278,2217,847,277,279,100,High
FILE18_REC00055,2021,Apr,Uttar Pradesh,Agra,NHM,243471,77,1369,2227,679,170,246,42,High
FILE18_REC00056,2020,Mar,Maharashtra,Nagpur,NHM,164847,74,630,2326,945,267,244,155,Low
FILE18_REC00057,2021,Jul,Uttar Pradesh,Agra,WHO India,286076,288,1290,2120,976,61,110,159,Medium
FILE18_REC00058,2019,Mar,Uttar Pradesh,Agra,CARE India,173118,255,798,2101,958,344,36,182,Low
FILE18_REC00059,2021,Apr,Gujarat,Surat,UNICEF India,268714,171,180,640,518,113,185,151,Low
FILE18_REC00060,2019,May,Tamil Nadu,Chennai,NHM,290517,108,422,358,293,84,23,57,Low
FILE18_REC00061,2019,May,Gujarat,Ahmedabad,UNICEF India,165523,78,412,1882,107,337,247,14,Low
FILE18_REC00062,2021,Apr,Uttar Pradesh,Varanasi,NFHS,236464,82,770,2486,937,325,123,198,Medium
FILE18_REC00063,2021,May,Tamil Nadu,Coimbatore,HMIS,130332,111,1360,2099,633,216,150,11,Medium
