Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F34_REC00000,2020,Aug,Bihar,Muzaffarpur,Smile Foundation,244501,251,231,1254,839,121,58,10,Low
F34_REC00001,2020,Jan,Tamil Nadu,Chennai,NHM,315262,308,667,2600,1438,69,334,182,High
F34_REC00002,2017,May,Karnataka,Mysuru,CARE India,147942,363,278,1089,1487,334,105,202,Medium
F34_REC00003,2018,Jan,Gujarat,Surat,HMIS,154486,192,1112,2508,1030,74,16,210,Low
F34_REC00004,2017,Sep,Gujarat,Surat,UNICEF India,174069,211,501,2342,116,492,37,164,Low
F34_REC00005,2016,Mar,Karnataka,Bengaluru,WHO India,211786,300,1382,457,515,452,240,197,Low
F34_REC00006,2016,Jul,Bihar,Gaya,Doctors For You,76284,373,713,2834,540,191,30,198,Low
F34_REC00007,2016,Feb,Karnataka,Bengaluru,HMIS,373980,151,841,376,988,485,318,293,Medium
F34_REC00008,2018,Aug,Karnataka,Mysuru,NHM,438156,344,904,1001,724,309,153,63,High
F34_REC00009,2018,Apr,Tamil Nadu,Madurai,UNICEF India,253920,64,212,2386,863,63,17,145,High
F34_REC00010,2019,Jan,Uttar Pradesh,Lucknow,WHO India,105906,356,1278,207,804,203,147,217,Low
F34_REC00011,2017,Jan,Gujarat,Ahmedabad,CARE India,479908,177,1307,2070,629,328,265,50,Medium
F34_REC00012,2020,Aug,West Bengal,Howrah,NFHS,281652,350,988,1484,1218,265,203,187,Low
F34_REC00013,2019,Feb,Gujarat,Surat,UNICEF India,356601,388,1924,313,1253,435,80,256,High
F34_REC00014,2018,Feb,Uttar Pradesh,Varanasi,Smile Foundation,130479,229,124,2416,308,139,196,191,Medium
F34_REC00015,2019,Sep,Maharashtra,Pune,HMIS,223437,311,2000,2718,1095,199,216,180,High
F34_REC00016,2018,Mar,Karnataka,Mysuru,HMIS,379838,116,1957,2277,272,418,69,239,High
F34_REC00017,2018,Mar,Karnataka,Mysuru,CARE India,327334,148,1790,249,451,112,326,259,High
F34_REC00018,2018,Jan,Bihar,Muzaffarpur,UNICEF India,277308,389,851,1841,150,396,60,136,High
F34_REC00019,2020,Feb,Uttar Pradesh,Lucknow,Doctors For You,168860,321,1646,350,535,433,41,147,Medium
F34_REC00020,2016,Apr,Maharashtra,Pune,UNICEF India,93063,186,764,269,874,276,186,32,Medium
F34_REC00021,2019,Jun,Tamil Nadu,Coimbatore,Doctors For You,69621,147,1829,1225,796,207,180,237,Medium
F34_REC00022,2017,Aug,Maharashtra,Pune,CARE India,461337,160,1093,2465,146,127,393,197,Medium
F34_REC00023,2016,Feb,Bihar,Gaya,HMIS,241451,189,520,2310,1179,287,169,286,High
F34_REC00024,2016,Jun,Tamil Nadu,Coimbatore,WHO India,136959,163,1722,2600,638,379,247,264,High
F34_REC00025,2018,May,Tamil Nadu,Coimbatore,NFHS,425240,92,575,1755,1150,77,97,234,Medium
F34_REC00026,2016,Apr,Uttar Pradesh,Lucknow,WHO India,457871,277,618,2299,177,365,76,70,High
F34_REC00027,2019,Jan,Karnataka,Mysuru,NHM,50644,315,1754,1545,693,327,38,267,Medium
F34_REC00028,2016,Apr,Maharashtra,Nagpur,NHM,300262,43,1483,2811,853,496,68,56,High
F34_REC00029,2020,Aug,Tamil Nadu,Coimbatore,Smile Foundation,360553,155,1208,435,1062,11,68,237,Medium
F34_REC00030,2016,Feb,Tamil Nadu,Coimbatore,CARE India,69807,114,579,955,608,72,5,150,Low
F34_REC00031,2019,May,Uttar Pradesh,Lucknow,NFHS,104980,385,792,2157,578,236,234,231,High
F34_REC00032,2016,May,Maharashtra,Pune,WHO India,116389,295,588,1363,833,30,268,75,Low
F34_REC00033,2020,Sep,Bihar,Muzaffarpur,CARE India,179589,240,1468,2496,851,140,248,211,High
F34_REC00034,2019,May,West Bengal,Siliguri,WHO India,474490,137,1669,450,540,175,96,181,Low
F34_REC00035,2017,Sep,Bihar,Gaya,WHO India,78975,338,1616,1073,976,148,175,100,High
F34_REC00036,2018,Jan,Maharashtra,Mumbai,NFHS,446253,224,1332,572,1389,294,147,237,Medium
F34_REC00037,2020,Jul,West Bengal,Howrah,HMIS,326891,183,990,1787,1432,187,211,5,Medium
F34_REC00038,2020,Mar,Tamil Nadu,Chennai,Doctors For You,165638,222,1381,2732,819,451,1,166,Medium
F34_REC00039,2018,Apr,Uttar Pradesh,Lucknow,HMIS,394327,107,271,2127,125,359,231,185,Low
F34_REC00040,2018,Jun,West Bengal,Siliguri,NFHS,300886,130,212,2398,91,25,282,241,High
F34_REC00041,2020,Aug,Tamil Nadu,Chennai,Smile Foundation,103988,59,1808,1537,475,273,320,169,Low
F34_REC00042,2016,Aug,Uttar Pradesh,Lucknow,Doctors For You,295341,279,1820,1918,227,401,299,231,Medium
F34_REC00043,2017,May,Maharashtra,Nagpur,CARE India,376669,379,645,1602,133,449,214,76,High
F34_REC00044,2019,Apr,Maharashtra,Mumbai,Doctors For You,65926,30,512,2150,137,423,291,281,Medium
F34_REC00045,2019,Feb,Maharashtra,Pune,CARE India,211891,68,1861,2723,1016,354,276,28,Medium
F34_REC00046,2016,Mar,Tamil Nadu,Madurai,CARE India,396591,292,933,2570,1409,291,38,105,High
F34_REC00047,2017,Apr,Bihar,Gaya,WHO India,59161,372,755,214,244,123,134,220,Medium
F34_REC00048,2020,Apr,West Bengal,Kolkata,CARE India,69794,316,509,1098,793,119,54,5,High
F34_REC00049,2018,Aug,Karnataka,Mysuru,WHO India,484675,394,1996,300,1397,222,170,142,Medium
F34_REC00050,2016,Aug,Tamil Nadu,Chennai,UNICEF India,262041,173,214,1422,383,500,352,32,High
F34_REC00051,2019,May,Uttar Pradesh,Agra,NHM,289804,188,1679,370,1151,287,346,243,Medium
F34_REC00052,2018,Sep,Maharashtra,Pune,Smile Foundation,138726,353,608,337,260,79,337,41,High
F34_REC00053,2019,Jul,West Bengal,Howrah,NHM,291386,219,1839,341,291,240,331,279,Medium
F34_REC00054,2020,Mar,Bihar,Patna,CARE India,207596,346,571,1922,230,339,268,44,Medium
F34_REC00055,2018,Apr,West Bengal,Howrah,Smile Foundation,58924,330,660,2484,863,376,193,163,Low
F34_REC00056,2020,Mar,Tamil Nadu,Madurai,CARE India,137371,290,1091,1016,384,443,14,266,Low
F34_REC00057,2019,Mar,West Bengal,Siliguri,CARE India,93174,93,1030,1928,1308,309,143,175,High
F34_REC00058,2019,Jul,Uttar Pradesh,Agra,NFHS,307771,98,596,2895,1080,10,142,134,Medium
F34_REC00059,2018,Jan,Karnataka,Mysuru,Doctors For You,203240,135,740,1064,1071,348,274,25,Medium
F34_REC00060,2017,Jul,Bihar,Gaya,HMIS,443485,220,997,953,1130,79,288,107,Medium
F34_REC00061,2016,Apr,Gujarat,Vadodara,HMIS,89121,220,1630,2738,842,415,135,117,High
F34_REC00062,2019,Jul,Tamil Nadu,Coimbatore,Smile Foundation,395570,212,1210,2588,154,126,96,32,Medium
F34_REC00063,2019,May,Maharashtra,Mumbai,NFHS,313413,131,211,1779,998,243,300,72,Low
F34_REC00064,2020,Mar,Karnataka,Bengaluru,UNICEF India,231608,289,626,2912,617,221,315,30,Low
F34_REC00065,2019,Jan,Karnataka,Hubli,NHM,466065,223,1954,1812,970,95,37,170,Medium
F34_REC00066,2020,Feb,Tamil Nadu,Madurai,Smile Foundation,473924,368,284,1645,998,87,361,27,High
F34_REC00067,2016,Jan,Maharashtra,Nagpur,Doctors For You,429581,375,1411,2504,1266,414,363,104,Medium
F34_REC00068,2019,Jul,Maharashtra,Nagpur,CARE India,304839,209,173,1828,1333,122,324,64,Low
F34_REC00069,2020,Jul,West Bengal,Howrah,WHO India,88183,98,479,2510,678,478,173,109,High
F34_REC00070,2017,Jun,Gujarat,Vadodara,CARE India,178819,352,1659,2202,1029,212,398,37,Medium
F34_REC00071,2016,May,Maharashtra,Mumbai,NFHS,62393,209,518,2141,836,423,135,0,Low
F34_REC00072,2020,Jun,Tamil Nadu,Chennai,HMIS,224389,203,1555,2073,595,72,99,188,High
F34_REC00073,2018,Apr,Gujarat,Surat,Smile Foundation,335807,350,156,2728,443,181,258,179,High
F34_REC00074,2016,Mar,West Bengal,Siliguri,UNICEF India,166885,337,1189,723,1216,319,226,239,High
F34_REC00075,2020,Sep,Karnataka,Mysuru,HMIS,204163,159,1315,2356,1497,454,359,23,Medium
F34_REC00076,2019,Aug,Karnataka,Mysuru,Smile Foundation,414543,142,1553,2451,1479,69,58,47,Medium
F34_REC00077,2019,Jul,Karnataka,Bengaluru,Smile Foundation,137845,125,1313,1504,985,148,132,143,High
F34_REC00078,2018,Apr,Maharashtra,Pune,Doctors For You,169808,339,1342,2457,554,397,64,24,Medium
F34_REC00079,2020,Apr,Maharashtra,Mumbai,UNICEF India,105998,137,264,1891,807,165,248,74,High
F34_REC00080,2016,Aug,Gujarat,Vadodara,WHO India,176359,307,1204,2243,156,208,346,266,High
F34_REC00081,2018,Mar,Bihar,Gaya,UNICEF India,293491,306,449,2083,995,312,323,198,Low
F34_REC00082,2020,Jul,Uttar Pradesh,Varanasi,UNICEF India,358556,109,329,1556,646,288,314,80,Low
F34_REC00083,2017,Feb,West Bengal,Kolkata,NFHS,115325,267,1535,1299,827,269,288,4,Low
F34_REC00084,2018,Aug,Bihar,Gaya,Doctors For You,287053,326,1310,1294,1182,338,209,154,Medium
F34_REC00085,2019,Jun,Uttar Pradesh,Lucknow,CARE India,174706,69,1995,1942,573,311,134,130,Medium
F34_REC00086,2017,Jul,Gujarat,Ahmedabad,WHO India,464066,151,1070,2585,1030,91,197,204,Medium
F34_REC00087,2019,Mar,West Bengal,Kolkata,UNICEF India,118367,307,489,2855,1006,159,9,165,Low
F34_REC00088,2018,Apr,Bihar,Gaya,Doctors For You,185485,338,1500,819,1346,396,63,289,Low
F34_REC00089,2017,Aug,Bihar,Gaya,HMIS,499949,220,1122,579,1022,334,350,75,Low
F34_REC00090,2019,Sep,Maharashtra,Nagpur,NHM,309619,108,1650,1886,1468,304,108,184,High
F34_REC00091,2020,Jun,Gujarat,Vadodara,NHM,179007,208,884,1995,660,242,311,248,Medium
F34_REC00092,2020,Jun,Tamil Nadu,Coimbatore,WHO India,417036,344,1888,699,925,10,152,49,Medium
F34_REC00093,2016,Aug,Tamil Nadu,Chennai,Smile Foundation,434434,323,1439,2037,992,398,384,30,Low
F34_REC00094,2018,Jul,Gujarat,Ahmedabad,Doctors For You,423578,202,1411,2638,359,156,190,248,Medium
F34_REC00095,2019,May,Maharashtra,Pune,Doctors For You,242913,259,438,1890,881,247,105,32,Low
F34_REC00096,2019,Sep,Bihar,Gaya,WHO India,122191,68,649,2083,180,266,189,61,Medium
F34_REC00097,2020,May,West Bengal,Siliguri,CARE India,433851,363,468,1936,1368,114,293,117,High
F34_REC00098,2017,Aug,Gujarat,Ahmedabad,Smile Foundation,398429,277,1891,1621,1336,438,260,254,Medium
F34_REC00099,2016,May,Uttar Pradesh,Varanasi,WHO India,353754,345,1731,2649,1308,157,80,161,Medium
F34_REC00100,2019,Apr,Karnataka,Mysuru,NFHS,135899,335,414,2881,1441,384,339,260,Medium
F34_REC00101,2017,May,Gujarat,Ahmedabad,Smile Foundation,458769,169,1599,2689,426,85,212,51,High
F34_REC00102,2017,Jun,West Bengal,Kolkata,WHO India,388708,232,1814,828,489,232,51,1,High
F34_REC00103,2018,Jul,Gujarat,Surat,Smile Foundation,179299,68,632,1968,123,170,182,227,High
F34_REC00104,2019,May,Uttar Pradesh,Lucknow,Doctors For You,170491,230,1397,2801,306,94,328,216,Low
F34_REC00105,2018,Jun,Bihar,Muzaffarpur,WHO India,449363,216,1841,402,423,341,250,124,Medium
F34_REC00106,2017,Jul,West Bengal,Siliguri,CARE India,151542,168,1122,630,86,41,179,227,Low
F34_REC00107,2018,Jul,West Bengal,Siliguri,Smile Foundation,175428,169,496,2601,562,203,243,112,Low
F34_REC00108,2019,Aug,Gujarat,Vadodara,HMIS,72502,211,645,851,831,491,225,126,High
F34_REC00109,2020,Jun,Gujarat,Surat,NFHS,174660,331,422,2270,872,35,22,111,High
F34_REC00110,2017,Jul,Gujarat,Surat,HMIS,480982,238,1685,1877,990,114,308,175,High
F34_REC00111,2019,Apr,West Bengal,Siliguri,NHM,165082,42,1499,2583,1319,201,255,223,High
F34_REC00112,2016,Sep,Uttar Pradesh,Varanasi,HMIS,67785,191,434,2546,767,385,194,254,Medium
F34_REC00113,2020,Feb,Tamil Nadu,Madurai,Smile Foundation,314335,138,1594,1223,271,118,131,169,High
F34_REC00114,2020,Jun,Tamil Nadu,Chennai,NHM,66160,147,1843,361,970,377,128,210,Medium
F34_REC00115,2020,May,Bihar,Muzaffarpur,Smile Foundation,73444,377,951,2458,1120,281,210,219,High
F34_REC00116,2020,Jun,Bihar,Muzaffarpur,CARE India,66071,162,1749,2432,739,278,295,257,Medium
F34_REC00117,2018,Jan,Karnataka,Hubli,HMIS,268370,164,1025,2823,599,252,375,231,High
F34_REC00118,2016,Mar,Tamil Nadu,Chennai,CARE India,186221,126,1861,2518,340,99,237,102,Medium
F34_REC00119,2016,Jun,Gujarat,Surat,Smile Foundation,327001,391,1969,1569,854,370,132,245,Low
F34_REC00120,2020,Sep,West Bengal,Siliguri,UNICEF India,61467,278,1636,1123,215,13,224,3,Medium
F34_REC00121,2016,Feb,Karnataka,Mysuru,NHM,316052,333,290,1626,856,100,335,114,Medium
F34_REC00122,2016,Jul,West Bengal,Howrah,CARE India,474784,150,365,2495,250,294,371,179,Medium
F34_REC00123,2016,Jan,Karnataka,Bengaluru,WHO India,75557,366,1710,714,816,25,13,80,Low
F34_REC00124,2019,Sep,Tamil Nadu,Madurai,WHO India,302184,343,336,2869,432,258,275,144,High
F34_REC00125,2017,Feb,Gujarat,Surat,NFHS,55346,225,1944,1066,1192,206,286,194,High
F34_REC00126,2020,Sep,Maharashtra,Nagpur,NHM,171969,235,214,1045,1238,47,298,132,Medium
F34_REC00127,2020,Apr,Bihar,Patna,NFHS,405677,348,1492,2629,1129,34,66,158,High
F34_REC00128,2020,Sep,Gujarat,Vadodara,CARE India,265254,85,1032,722,1352,349,349,232,Medium
F34_REC00129,2018,Apr,Maharashtra,Nagpur,NHM,81912,190,1808,410,1279,480,371,203,Medium
F34_REC00130,2017,Sep,Uttar Pradesh,Lucknow,NFHS,291327,302,170,2911,263,35,50,94,Medium
F34_REC00131,2016,May,Tamil Nadu,Madurai,NFHS,264523,387,500,2656,508,10,88,171,High
F34_REC00132,2016,Feb,West Bengal,Kolkata,UNICEF India,68028,43,1431,2473,688,488,239,195,Low
F34_REC00133,2016,Jun,Tamil Nadu,Madurai,NHM,401610,53,1552,438,1101,99,203,14,High
F34_REC00134,2020,Aug,Bihar,Patna,CARE India,60914,90,1643,1795,1226,71,347,70,Low
F34_REC00135,2016,May,Karnataka,Hubli,Doctors For You,378678,188,1846,2208,181,385,155,186,High
F34_REC00136,2019,Jan,Karnataka,Bengaluru,WHO India,342755,292,448,2422,698,419,250,201,Medium
F34_REC00137,2018,Aug,Maharashtra,Nagpur,WHO India,177488,390,1495,340,1421,212,66,19,High
F34_REC00138,2020,Jan,Bihar,Patna,WHO India,170769,265,616,2317,1074,255,73,251,Low
F34_REC00139,2019,May,Uttar Pradesh,Varanasi,NHM,309850,216,622,1576,1274,356,184,199,High
F34_REC00140,2018,Jun,Gujarat,Ahmedabad,NFHS,379743,368,1193,792,1085,405,225,207,High
F34_REC00141,2018,Mar,Maharashtra,Pune,NHM,375592,103,1411,1597,1111,24,199,157,High
F34_REC00142,2019,Sep,Gujarat,Ahmedabad,Smile Foundation,115090,152,1352,1803,1429,479,393,74,Low
F34_REC00143,2016,Jul,Gujarat,Vadodara,NFHS,471062,105,1147,964,965,80,290,172,Medium
F34_REC00144,2020,Aug,Gujarat,Surat,UNICEF India,320180,336,1035,2472,1438,285,382,177,High
F34_REC00145,2020,Feb,Uttar Pradesh,Lucknow,HMIS,286378,63,941,2533,1041,223,133,73,Medium
F34_REC00146,2018,Mar,Maharashtra,Pune,Doctors For You,71407,191,532,2254,248,356,64,79,Low
F34_REC00147,2019,Sep,Tamil Nadu,Coimbatore,Doctors For You,217745,166,1796,2673,1381,276,186,65,High
F34_REC00148,2020,Apr,Bihar,Patna,CARE India,205299,193,761,1485,970,205,197,94,Medium
F34_REC00149,2017,Jun,Bihar,Gaya,WHO India,390028,327,770,1961,275,131,325,216,Low
F34_REC00150,2019,Jun,Tamil Nadu,Chennai,Doctors For You,159607,362,366,1736,206,18,300,208,Low
F34_REC00151,2016,Jan,Maharashtra,Pune,HMIS,87522,253,850,2820,572,406,239,282,High
F34_REC00152,2016,Apr,Bihar,Gaya,HMIS,308020,369,953,1469,927,232,137,184,High
F34_REC00153,2016,Apr,Maharashtra,Pune,Doctors For You,394265,160,1424,1891,1175,52,147,40,Low
F34_REC00154,2018,Jun,Tamil Nadu,Madurai,Doctors For You,412404,238,1410,998,238,120,80,3,High
F34_REC00155,2020,Apr,Bihar,Patna,NHM,66946,390,281,1857,374,452,258,287,Medium
F34_REC00156,2017,Jan,Karnataka,Mysuru,Doctors For You,142169,58,1024,2356,437,101,377,120,High
F34_REC00157,2019,Apr,Karnataka,Mysuru,UNICEF India,363895,194,318,1965,629,255,150,254,Medium
F34_REC00158,2018,Jun,Maharashtra,Pune,WHO India,93611,182,933,308,546,383,223,232,Medium
F34_REC00159,2019,Jul,Gujarat,Surat,NFHS,243457,263,1536,388,1116,121,377,49,Medium
F34_REC00160,2017,Mar,Tamil Nadu,Coimbatore,CARE India,315067,309,204,1816,573,83,302,216,High
F34_REC00161,2017,Mar,Maharashtra,Mumbai,CARE India,328307,236,460,664,962,227,302,140,High
F34_REC00162,2020,Apr,Uttar Pradesh,Agra,NHM,84478,195,1711,2100,1168,206,64,229,Low
F34_REC00163,2016,Jun,West Bengal,Howrah,NHM,233450,90,1967,1288,1142,404,221,208,High
F34_REC00164,2018,Jun,Tamil Nadu,Chennai,Smile Foundation,156673,125,1332,672,1340,494,112,198,High
F34_REC00165,2019,Jul,Uttar Pradesh,Agra,NFHS,154773,323,1179,236,1114,330,209,232,Low
F34_REC00166,2020,Jul,West Bengal,Kolkata,Smile Foundation,441261,234,1870,1172,143,487,13,129,High
F34_REC00167,2016,Apr,Maharashtra,Nagpur,UNICEF India,105875,151,342,2423,1278,494,202,196,Medium
F34_REC00168,2019,May,Gujarat,Ahmedabad,NFHS,243901,399,1971,415,580,205,41,135,Medium
F34_REC00169,2017,Jan,Gujarat,Vadodara,UNICEF India,352679,206,249,1737,963,492,390,137,High
F34_REC00170,2017,Jan,Gujarat,Surat,UNICEF India,174023,57,1904,802,1385,137,205,291,Medium
F34_REC00171,2016,Jul,West Bengal,Siliguri,CARE India,83410,379,1729,2180,854,352,192,36,Medium
F34_REC00172,2017,Apr,Maharashtra,Mumbai,UNICEF India,373664,385,352,1811,827,488,2,0,Low
F34_REC00173,2017,Jul,Bihar,Patna,Doctors For You,178675,361,1940,1120,971,61,365,36,High
F34_REC00174,2017,Feb,Bihar,Gaya,NHM,404958,67,1648,1956,932,304,254,27,Medium
F34_REC00175,2018,Jun,Maharashtra,Mumbai,UNICEF India,113008,211,1790,2316,58,432,160,300,Medium
F34_REC00176,2017,Mar,Bihar,Patna,Smile Foundation,253829,297,1647,2109,92,245,335,246,High
F34_REC00177,2017,Jan,Maharashtra,Mumbai,NFHS,287498,200,1475,964,589,308,309,130,Medium
F34_REC00178,2019,Feb,Maharashtra,Nagpur,NHM,107755,301,531,1324,1258,100,224,65,Low
F34_REC00179,2019,Mar,West Bengal,Siliguri,NHM,227897,352,1120,765,550,196,294,190,Medium
F34_REC00180,2017,Apr,West Bengal,Siliguri,NHM,111496,281,465,518,723,309,120,233,Low
F34_REC00181,2019,Mar,Maharashtra,Mumbai,UNICEF India,368181,101,661,2382,1413,175,4,76,Medium
F34_REC00182,2018,Jan,Maharashtra,Nagpur,WHO India,140831,186,166,389,1465,334,272,61,Low
F34_REC00183,2017,May,Maharashtra,Nagpur,CARE India,184702,334,1931,2860,942,289,236,33,Low
F34_REC00184,2020,Jun,Tamil Nadu,Coimbatore,WHO India,103219,151,1727,1840,1119,161,230,288,Low
F34_REC00185,2019,May,Bihar,Muzaffarpur,HMIS,212785,309,1712,1783,105,100,335,64,Medium
F34_REC00186,2018,Jan,Maharashtra,Mumbai,NFHS,185321,100,587,2811,1087,481,300,246,Medium
F34_REC00187,2018,Jan,Karnataka,Hubli,NHM,370960,285,485,1667,605,241,323,72,High
F34_REC00188,2016,Apr,West Bengal,Siliguri,HMIS,479196,138,1108,1732,910,171,316,153,Medium
F34_REC00189,2016,Jan,Karnataka,Mysuru,HMIS,320548,199,439,497,497,185,368,205,High
F34_REC00190,2018,Jun,Karnataka,Hubli,WHO India,482391,118,1027,581,207,246,137,265,High
F34_REC00191,2016,Jul,Bihar,Muzaffarpur,UNICEF India,226241,294,1704,699,1213,337,347,237,High
