Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F38_REC00000,2021,Jun,Gujarat,Vadodara,NHM,227034,88,656,2410,1350,137,338,107,Low
F38_REC00001,2021,Mar,Gujarat,Ahmedabad,Smile Foundation,186470,372,1366,422,437,301,253,89,High
F38_REC00002,2021,May,Karnataka,Hubli,UNICEF India,333541,95,1872,785,916,127,227,99,High
F38_REC00003,2020,Feb,Maharashtra,Pune,NFHS,301081,71,459,1386,695,391,30,31,Low
F38_REC00004,2020,Mar,Maharashtra,Nagpur,HMIS,447762,393,1494,1843,1448,267,113,287,Medium
F38_REC00005,2021,Jan,Gujarat,Surat,Smile Foundation,366638,132,589,1922,731,306,248,161,Medium
F38_REC00006,2020,Apr,Maharashtra,Pune,CARE India,475796,51,767,1269,623,173,70,279,Medium
F38_REC00007,2020,Jan,West Bengal,Howrah,NFHS,346452,189,400,692,50,366,289,205,Low
F38_REC00008,2020,Mar,Uttar Pradesh,Varanasi,Doctors For You,78685,215,1369,501,131,456,364,5,High
F38_REC00009,2021,May,Uttar Pradesh,Agra,HMIS,228297,199,159,826,636,269,201,54,Medium
F38_REC00010,2021,Feb,West Bengal,Kolkata,NHM,382846,215,370,513,635,370,56,66,Low
F38_REC00011,2021,Sep,West Bengal,Kolkata,NHM,432501,59,956,1287,558,484,229,118,High
F38_REC00012,2021,Sep,Gujarat,Vadodara,NHM,67094,179,832,444,707,289,145,68,High
F38_REC00013,2021,Feb,Maharashtra,Pune,CARE India,388889,272,249,1960,501,223,142,91,High
F38_REC00014,2021,Jan,Uttar Pradesh,Agra,UNICEF India,331498,157,231,1326,702,168,178,72,Low
F38_REC00015,2021,Jun,Karnataka,Mysuru,UNICEF India,351572,227,1273,2106,1475,254,154,282,Low
F38_REC00016,2021,Aug,Maharashtra,Nagpur,UNICEF India,364852,168,688,2950,916,321,52,3,Low
F38_REC00017,2020,Apr,Uttar Pradesh,Varanasi,NFHS,170778,101,605,2171,69,357,184,129,High
F38_REC00018,2021,Aug,Tamil Nadu,Madurai,Doctors For You,120455,163,1951,2911,62,302,148,51,High
F38_REC00019,2020,Feb,Uttar Pradesh,Agra,Smile Foundation,374024,378,1004,2308,863,226,109,143,Low
F38_REC00020,2020,May,Uttar Pradesh,Agra,NHM,323780,80,1719,1229,1220,74,238,71,Medium
F38_REC00021,2021,Jun,Karnataka,Mysuru,CARE India,125271,309,807,947,1401,309,4,277,Medium
F38_REC00022,2021,Jun,Gujarat,Ahmedabad,UNICEF India,236229,326,932,1220,73,469,20,110,Medium
F38_REC00023,2020,Jun,Karnataka,Hubli,WHO India,444607,255,437,2946,98,260,139,61,High
F38_REC00024,2020,Sep,Gujarat,Ahmedabad,CARE India,288944,400,930,204,1045,179,104,257,Low
F38_REC00025,2021,Jun,Maharashtra,Nagpur,CARE India,298313,243,1438,2862,946,212,78,221,Low
F38_REC00026,2020,Jul,Maharashtra,Pune,UNICEF India,370664,63,1118,2848,779,39,83,9,Low
F38_REC00027,2021,Sep,West Bengal,Siliguri,UNICEF India,418855,40,512,2322,116,495,134,4,Medium
F38_REC00028,2020,Jul,Uttar Pradesh,Agra,Smile Foundation,364770,139,1451,2858,136,76,239,50,High
F38_REC00029,2020,Jun,Bihar,Patna,UNICEF India,386743,353,136,2460,117,318,87,85,Medium
F38_REC00030,2021,Mar,Gujarat,Vadodara,WHO India,169052,300,346,1814,556,283,86,150,Medium
F38_REC00031,2020,Jan,Uttar Pradesh,Agra,CARE India,368309,137,815,2068,208,466,84,232,Low
F38_REC00032,2020,Jul,Gujarat,Ahmedabad,WHO India,316539,125,1771,661,129,284,213,135,High
F38_REC00033,2020,Jul,Maharashtra,Nagpur,HMIS,453137,35,1451,1897,573,92,246,141,Medium
F38_REC00034,2020,Jun,Uttar Pradesh,Agra,WHO India,202157,329,1433,2774,1385,234,102,235,Low
F38_REC00035,2021,Feb,Karnataka,Mysuru,HMIS,416766,58,173,2982,306,185,50,80,Low
F38_REC00036,2021,Jul,Maharashtra,Nagpur,NHM,187571,167,683,2156,631,417,368,20,Medium
F38_REC00037,2021,Jun,Maharashtra,Mumbai,Smile Foundation,380060,115,679,1053,378,174,132,231,Low
F38_REC00038,2021,Jun,Bihar,Gaya,WHO India,231457,249,618,1939,633,407,256,261,High
F38_REC00039,2021,Aug,Karnataka,Hubli,HMIS,195386,395,923,2401,911,244,285,238,Medium
F38_REC00040,2021,Jul,Tamil Nadu,Madurai,WHO India,222304,255,912,1386,634,37,376,221,Medium
F38_REC00041,2021,Jun,Bihar,Muzaffarpur,CARE India,487145,328,1871,1776,110,107,371,254,Medium
F38_REC00042,2021,Jul,Bihar,Gaya,HMIS,295254,274,631,1982,1084,304,228,47,High
F38_REC00043,2021,Feb,Uttar Pradesh,Agra,HMIS,129337,266,1626,1711,931,213,376,192,Medium
F38_REC00044,2021,Mar,Karnataka,Mysuru,NFHS,180312,316,454,831,267,290,295,127,High
F38_REC00045,2021,Sep,Uttar Pradesh,Agra,NFHS,81310,68,812,2569,1053,455,154,50,Low
F38_REC00046,2020,Jul,Tamil Nadu,Chennai,Smile Foundation,137701,229,1668,1126,342,208,190,247,Low
F38_REC00047,2020,Jun,Tamil Nadu,Chennai,NHM,55274,60,366,987,820,261,178,256,Low
F38_REC00048,2020,Apr,Karnataka,Hubli,Doctors For You,130455,96,568,250,1439,188,311,226,High
F38_REC00049,2021,Feb,Gujarat,Surat,CARE India,440381,208,1364,1103,1411,190,119,170,High
F38_REC00050,2021,May,Bihar,Patna,Doctors For You,67630,67,340,2646,1048,77,220,23,Medium
F38_REC00051,2021,Apr,Uttar Pradesh,Lucknow,UNICEF India,172769,353,1129,512,226,282,34,255,High
F38_REC00052,2021,May,Gujarat,Surat,HMIS,106878,203,1370,2671,1037,191,336,151,Medium
F38_REC00053,2021,May,West Bengal,Kolkata,WHO India,185433,238,1972,1330,429,471,231,223,Low
F38_REC00054,2021,May,Bihar,Patna,HMIS,298490,196,916,2009,349,39,47,138,Low
F38_REC00055,2020,Mar,Tamil Nadu,Madurai,Doctors For You,414548,161,1391,2503,262,452,158,90,Low
F38_REC00056,2020,Sep,Uttar Pradesh,Agra,NFHS,276587,304,1803,224,1317,336,81,103,High
F38_REC00057,2021,Mar,Karnataka,Mysuru,NFHS,221820,288,455,1957,357,16,128,14,Medium
F38_REC00058,2021,Jan,Gujarat,Ahmedabad,Doctors For You,355385,179,868,2817,824,263,126,140,High
F38_REC00059,2020,May,Tamil Nadu,Coimbatore,CARE India,461444,317,1984,1783,1215,342,197,92,High
F38_REC00060,2021,Mar,Bihar,Patna,Smile Foundation,417217,171,569,1517,604,168,326,31,Medium
F38_REC00061,2021,Jul,Maharashtra,Nagpur,WHO India,86363,363,1409,2737,249,410,75,139,High
F38_REC00062,2020,Jan,West Bengal,Howrah,NFHS,53840,92,1224,2339,716,476,149,237,Low
F38_REC00063,2020,Mar,Karnataka,Bengaluru,CARE India,200099,261,959,1092,346,374,241,219,Low
F38_REC00064,2020,May,Gujarat,Vadodara,WHO India,192613,194,954,1998,1061,269,188,300,High
F38_REC00065,2021,Feb,Gujarat,Ahmedabad,Smile Foundation,187289,371,976,523,414,347,18,294,High
F38_REC00066,2020,Jan,Tamil Nadu,Coimbatore,HMIS,302009,31,433,620,536,20,262,111,Low
F38_REC00067,2020,Jan,Karnataka,Hubli,HMIS,480002,230,1187,1231,373,395,207,32,Low
F38_REC00068,2021,Apr,Karnataka,Bengaluru,NFHS,263613,249,1458,626,1101,200,254,295,Low
F38_REC00069,2021,Apr,Maharashtra,Nagpur,HMIS,178243,263,219,2350,812,297,129,9,Medium
F38_REC00070,2020,Aug,Uttar Pradesh,Varanasi,Smile Foundation,312037,103,1048,2834,512,476,360,226,High
F38_REC00071,2020,Jan,Maharashtra,Nagpur,CARE India,114091,129,1184,2258,452,219,54,209,High
F38_REC00072,2020,May,Tamil Nadu,Madurai,UNICEF India,407270,225,534,612,1049,446,27,277,Medium
F38_REC00073,2020,Sep,Maharashtra,Mumbai,HMIS,318155,317,227,2430,1263,352,63,283,Low
F38_REC00074,2020,Sep,Tamil Nadu,Coimbatore,CARE India,222628,190,210,2008,100,433,176,84,Medium
F38_REC00075,2021,Jun,West Bengal,Siliguri,WHO India,166357,172,716,2918,483,34,339,72,Medium
F38_REC00076,2021,Mar,Maharashtra,Mumbai,CARE India,183305,172,1344,1785,732,475,222,244,High
F38_REC00077,2020,Sep,Maharashtra,Mumbai,NFHS,346531,149,1217,1143,50,237,164,128,Medium
F38_REC00078,2020,May,Tamil Nadu,Madurai,NFHS,175108,195,464,2859,1471,376,51,4,Low
F38_REC00079,2021,May,West Bengal,Siliguri,CARE India,241458,331,1308,1788,810,13,312,220,High
F38_REC00080,2021,Jan,West Bengal,Kolkata,CARE India,455476,170,804,1265,1432,44,220,241,High
F38_REC00081,2020,Aug,Karnataka,Hubli,UNICEF India,203303,325,1589,1416,1236,451,75,62,High
F38_REC00082,2020,Sep,Karnataka,Mysuru,NHM,271884,317,1800,2417,319,380,298,106,Low
F38_REC00083,2021,Aug,West Bengal,Siliguri,UNICEF India,328024,233,1460,1877,1215,15,166,152,Medium
F38_REC00084,2021,Jan,Uttar Pradesh,Varanasi,HMIS,266573,296,1140,855,584,280,73,172,Low
F38_REC00085,2020,May,Karnataka,Hubli,Smile Foundation,388224,160,1227,260,985,341,332,232,High
F38_REC00086,2021,Sep,Gujarat,Surat,WHO India,142466,274,1267,1043,1423,343,388,297,High
F38_REC00087,2021,Aug,Tamil Nadu,Coimbatore,Doctors For You,74057,122,790,1205,651,430,112,85,Low
F38_REC00088,2020,Jul,West Bengal,Howrah,Smile Foundation,171497,199,1257,1956,1036,187,56,149,High
F38_REC00089,2021,Jan,Maharashtra,Pune,Doctors For You,120839,158,1740,2135,843,103,283,208,High
F38_REC00090,2020,Jun,Maharashtra,Nagpur,NFHS,310700,229,1289,2761,1198,392,114,9,High
F38_REC00091,2020,Jul,Maharashtra,Pune,NFHS,400488,382,448,2549,665,320,201,104,Low
F38_REC00092,2021,Aug,Bihar,Muzaffarpur,UNICEF India,320671,66,316,1504,189,234,248,197,Low
F38_REC00093,2020,Aug,Bihar,Gaya,NFHS,483796,302,1450,1884,463,63,115,55,High
F38_REC00094,2021,Mar,Karnataka,Mysuru,Smile Foundation,60489,100,1810,2474,1261,360,316,115,High
F38_REC00095,2020,Apr,Tamil Nadu,Madurai,Doctors For You,221835,164,383,2233,1481,3,247,133,High
F38_REC00096,2021,Mar,Maharashtra,Mumbai,CARE India,132094,306,691,949,579,373,268,75,Medium
F38_REC00097,2021,May,West Bengal,Siliguri,Smile Foundation,90167,272,619,2422,1361,49,135,108,Low
F38_REC00098,2020,Mar,Uttar Pradesh,Varanasi,CARE India,457681,159,353,2849,471,485,52,93,High
F38_REC00099,2021,Jan,Tamil Nadu,Coimbatore,Smile Foundation,205086,32,606,605,1211,159,79,143,Medium
F38_REC00100,2021,May,Maharashtra,Pune,UNICEF India,229355,317,1183,686,689,52,258,236,High
F38_REC00101,2021,Feb,Maharashtra,Mumbai,NFHS,342578,310,1046,1273,622,378,136,198,High
F38_REC00102,2021,Jul,Bihar,Muzaffarpur,NFHS,312222,46,1780,1916,1399,363,349,224,High
F38_REC00103,2020,Jun,Tamil Nadu,Chennai,Smile Foundation,238786,199,802,454,647,223,16,78,High
F38_REC00104,2021,Apr,Bihar,Patna,UNICEF India,111211,333,718,2303,199,250,186,181,Low
F38_REC00105,2020,Apr,Uttar Pradesh,Agra,NFHS,447927,253,178,1580,483,277,375,122,Medium
F38_REC00106,2020,Feb,Uttar Pradesh,Lucknow,HMIS,233620,253,252,2803,792,146,59,78,Medium
F38_REC00107,2020,May,Tamil Nadu,Chennai,CARE India,359822,156,575,2337,689,102,379,163,Medium
F38_REC00108,2020,May,Maharashtra,Nagpur,HMIS,148580,224,541,1694,1485,104,5,29,Low
F38_REC00109,2021,Mar,Maharashtra,Mumbai,Smile Foundation,377723,51,1528,1604,1302,218,224,227,Low
F38_REC00110,2020,Sep,Tamil Nadu,Coimbatore,NFHS,188781,43,784,453,594,421,45,139,Medium
F38_REC00111,2021,Aug,Bihar,Muzaffarpur,Smile Foundation,145991,118,397,2843,314,411,313,25,High
F38_REC00112,2021,Mar,Maharashtra,Pune,CARE India,402735,387,695,620,959,139,105,291,Medium
F38_REC00113,2020,Apr,Gujarat,Surat,Smile Foundation,383148,310,709,1592,1420,319,45,179,Low
F38_REC00114,2021,Sep,Uttar Pradesh,Lucknow,WHO India,315423,104,1089,1133,288,196,95,84,Low
F38_REC00115,2021,Sep,Maharashtra,Pune,WHO India,85848,316,677,569,998,137,193,94,High
F38_REC00116,2020,Jun,Karnataka,Mysuru,NFHS,352367,40,1604,650,1170,197,388,105,Medium
F38_REC00117,2020,Mar,West Bengal,Siliguri,NFHS,341325,164,1195,1763,233,472,126,134,High
F38_REC00118,2021,Apr,Gujarat,Vadodara,Smile Foundation,326617,177,1772,2347,340,266,168,229,Medium
F38_REC00119,2020,Feb,West Bengal,Kolkata,NHM,307890,298,1376,2280,755,445,331,31,Low
F38_REC00120,2021,Jan,Tamil Nadu,Chennai,UNICEF India,304465,191,278,2763,672,261,353,0,High
F38_REC00121,2020,Jun,Bihar,Muzaffarpur,HMIS,280457,160,441,1705,216,442,264,155,Medium
F38_REC00122,2021,Jun,Gujarat,Vadodara,Smile Foundation,342124,55,394,507,1483,334,393,278,Medium
F38_REC00123,2020,Jan,Tamil Nadu,Madurai,NFHS,281531,347,967,1076,963,384,251,298,High
F38_REC00124,2020,Jul,Karnataka,Mysuru,UNICEF India,339899,48,809,571,602,368,162,97,Low
F38_REC00125,2020,Feb,Uttar Pradesh,Lucknow,Doctors For You,372991,387,1553,679,557,390,235,203,High
F38_REC00126,2021,Apr,Tamil Nadu,Coimbatore,Smile Foundation,284091,236,875,2681,866,415,152,134,High
F38_REC00127,2020,Aug,Maharashtra,Pune,HMIS,51265,208,1512,1052,415,320,101,116,Low
F38_REC00128,2020,Jun,Maharashtra,Pune,WHO India,342393,80,1421,1782,634,35,82,163,High
F38_REC00129,2020,Jun,Uttar Pradesh,Lucknow,WHO India,277747,89,1522,1934,1049,123,316,154,High
F38_REC00130,2020,Jul,Maharashtra,Pune,NHM,60630,156,1631,1173,215,435,292,289,Medium
F38_REC00131,2021,May,West Bengal,Siliguri,HMIS,370805,159,587,275,317,166,180,30,High
F38_REC00132,2021,Jul,West Bengal,Howrah,CARE India,124425,136,132,1803,441,251,342,164,Medium
F38_REC00133,2020,Jan,West Bengal,Howrah,NFHS,166466,69,189,2223,718,357,371,247,Medium
F38_REC00134,2020,Apr,Uttar Pradesh,Agra,HMIS,52686,339,1798,339,647,385,297,36,Low
F38_REC00135,2021,Jul,West Bengal,Siliguri,Smile Foundation,496605,31,1997,1692,349,176,235,192,Medium
F38_REC00136,2021,Jan,Tamil Nadu,Madurai,Smile Foundation,164240,165,1711,1891,72,401,277,241,High
F38_REC00137,2021,Jul,Uttar Pradesh,Varanasi,NFHS,126024,368,1475,2904,1379,50,181,170,Low
F38_REC00138,2021,May,Uttar Pradesh,Lucknow,WHO India,485524,193,825,1866,349,136,236,137,Low
F38_REC00139,2021,Jul,Bihar,Patna,Smile Foundation,74671,267,1053,2879,512,248,246,247,High
F38_REC00140,2020,Jan,Tamil Nadu,Madurai,Smile Foundation,153889,91,1372,2647,731,465,87,272,High
F38_REC00141,2021,May,Uttar Pradesh,Agra,NFHS,65191,169,1400,2557,861,300,135,269,Low
F38_REC00142,2020,Jun,Karnataka,Hubli,NHM,164660,330,1626,1535,53,205,277,262,Medium
F38_REC00143,2020,Jan,Uttar Pradesh,Varanasi,NFHS,349532,181,1712,2167,1317,341,395,282,High
F38_REC00144,2021,Apr,Bihar,Gaya,WHO India,271053,101,597,629,320,312,309,31,Medium
F38_REC00145,2021,Sep,Karnataka,Hubli,NHM,207490,279,1694,1816,1277,27,104,171,Medium
F38_REC00146,2020,Feb,Gujarat,Surat,HMIS,242591,385,1319,347,547,233,149,188,Low
F38_REC00147,2021,Apr,Uttar Pradesh,Agra,WHO India,56284,180,238,784,1363,148,171,207,Low
F38_REC00148,2021,Apr,Uttar Pradesh,Agra,UNICEF India,210528,267,1939,2631,1187,286,258,139,Medium
F38_REC00149,2021,May,Uttar Pradesh,Lucknow,NHM,390656,286,1300,663,931,271,7,51,Low
F38_REC00150,2020,May,Gujarat,Surat,Doctors For You,254770,395,1909,1440,1438,98,291,185,Medium
F38_REC00151,2021,Mar,West Bengal,Kolkata,Doctors For You,54242,355,1609,203,556,21,281,53,Medium
F38_REC00152,2020,Jun,Gujarat,Vadodara,Doctors For You,258047,285,1303,2207,731,385,68,99,Low
F38_REC00153,2021,Sep,Uttar Pradesh,Varanasi,Smile Foundation,333664,96,1551,2208,820,356,263,13,Medium
F38_REC00154,2020,Mar,Karnataka,Bengaluru,HMIS,100662,303,1200,1260,483,146,377,114,Low
F38_REC00155,2021,Mar,Karnataka,Bengaluru,Smile Foundation,319829,36,453,718,505,274,221,3,High
F38_REC00156,2021,Apr,Uttar Pradesh,Agra,Smile Foundation,359181,399,694,1366,583,492,56,256,Low
F38_REC00157,2021,Jun,Tamil Nadu,Coimbatore,UNICEF India,408606,375,1801,2705,596,383,69,33,High
F38_REC00158,2020,Mar,Maharashtra,Pune,NHM,69468,73,1548,1559,263,57,178,166,Medium
F38_REC00159,2021,Feb,Bihar,Gaya,NHM,294411,143,410,2454,228,244,239,115,Low
F38_REC00160,2021,Jun,Maharashtra,Mumbai,NHM,445502,371,577,1507,503,192,34,63,Medium
F38_REC00161,2020,Sep,Gujarat,Vadodara,Smile Foundation,396667,96,1024,2021,712,241,12,241,Medium
F38_REC00162,2020,Jan,West Bengal,Howrah,NFHS,196358,117,729,1441,501,427,318,146,Medium
F38_REC00163,2020,Apr,Tamil Nadu,Madurai,CARE India,449626,171,1265,307,1163,186,297,200,Low
F38_REC00164,2021,Jan,Tamil Nadu,Madurai,Smile Foundation,104114,153,879,1218,504,52,186,117,Medium
F38_REC00165,2021,Aug,Bihar,Patna,WHO India,457500,92,150,1261,218,151,157,130,High
F38_REC00166,2020,Jul,West Bengal,Siliguri,NHM,218233,112,1786,2094,1338,194,28,294,Medium
