Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F35_REC00000,2018,Feb,Maharashtra,Nagpur,Doctors For You,297598,167,1240,1801,1296,38,15,4,Low
F35_REC00001,2018,Sep,Gujarat,Surat,NFHS,207133,321,1568,2569,77,26,313,139,Medium
F35_REC00002,2019,Jan,West Bengal,Siliguri,WHO India,144363,241,608,635,314,370,58,1,Low
F35_REC00003,2018,Jul,West Bengal,Siliguri,UNICEF India,395981,122,362,1114,725,221,39,9,Low
F35_REC00004,2019,May,Uttar Pradesh,Lucknow,UNICEF India,236477,267,1672,1672,159,309,114,59,Low
F35_REC00005,2019,Aug,Bihar,Muzaffarpur,UNICEF India,387839,226,1201,1986,1029,496,234,39,High
F35_REC00006,2018,May,Gujarat,Ahmedabad,Doctors For You,319236,335,1747,1901,729,262,279,177,Low
F35_REC00007,2018,Aug,Uttar Pradesh,Agra,WHO India,336574,239,1940,731,758,205,25,253,High
F35_REC00008,2018,Mar,Uttar Pradesh,Lucknow,NHM,164867,117,585,509,1267,102,361,147,Low
F35_REC00009,2018,Aug,Bihar,Patna,CARE India,118562,362,1289,1460,422,309,379,48,Medium
F35_REC00010,2019,Aug,Maharashtra,Pune,HMIS,363585,396,372,2494,524,29,267,233,Low
F35_REC00011,2018,Jun,Maharashtra,Pune,HMIS,88324,226,560,441,1015,31,322,106,Medium
F35_REC00012,2018,Aug,Tamil Nadu,Chennai,NHM,377938,31,1096,474,866,177,22,34,Low
F35_REC00013,2018,Mar,Uttar Pradesh,Lucknow,NHM,486020,66,493,2259,1335,5,385,162,Low
F35_REC00014,2018,Sep,Tamil Nadu,Coimbatore,Doctors For You,134788,226,374,1763,1271,393,373,80,High
F35_REC00015,2019,May,Tamil Nadu,Chennai,Smile Foundation,337734,150,1440,217,514,95,362,141,Medium
F35_REC00016,2018,Aug,Bihar,Gaya,UNICEF India,476545,226,822,923,270,340,330,121,High
F35_REC00017,2019,Aug,Karnataka,Hubli,UNICEF India,70835,364,1219,2093,1499,246,221,183,Low
F35_REC00018,2019,May,Uttar Pradesh,Varanasi,UNICEF India,87492,190,1943,2084,1249,230,212,15,Low
F35_REC00019,2018,Aug,Bihar,Muzaffarpur,NHM,193624,231,1424,2236,834,379,85,289,Medium
F35_REC00020,2018,Apr,Uttar Pradesh,Agra,NHM,190371,101,1026,208,300,43,209,194,Medium
F35_REC00021,2018,Jan,Uttar Pradesh,Lucknow,NFHS,66106,166,1495,1642,1456,184,0,92,Medium
F35_REC00022,2019,May,Uttar Pradesh,Lucknow,WHO India,137339,391,521,289,813,165,156,255,Low
F35_REC00023,2018,Apr,Maharashtra,Nagpur,NFHS,446371,151,1197,457,797,87,356,254,Low
F35_REC00024,2018,Jul,Tamil Nadu,Madurai,HMIS,244554,134,1979,2036,712,39,81,109,High
F35_REC00025,2018,Jun,Gujarat,Vadodara,CARE India,224341,103,553,2462,130,294,107,203,Medium
F35_REC00026,2018,Feb,Bihar,Muzaffarpur,Smile Foundation,148273,394,119,2179,158,386,280,178,High
F35_REC00027,2018,Jan,Karnataka,Mysuru,UNICEF India,138746,229,786,1407,236,436,345,96,Medium
F35_REC00028,2018,Jan,Maharashtra,Nagpur,UNICEF India,468875,285,479,2795,451,480,25,159,High
F35_REC00029,2018,Feb,Uttar Pradesh,Agra,HMIS,276663,326,734,1207,1080,177,226,270,Low
F35_REC00030,2019,Feb,Tamil Nadu,Madurai,WHO India,323849,294,799,2647,887,156,177,292,Low
F35_REC00031,2019,May,Bihar,Gaya,Smile Foundation,115415,202,969,2747,1239,500,18,269,High
F35_REC00032,2019,Feb,Gujarat,Surat,HMIS,55006,220,303,1311,372,0,396,200,Low
F35_REC00033,2019,Jun,Uttar Pradesh,Varanasi,Doctors For You,120814,169,1342,1407,1000,283,108,227,High
F35_REC00034,2018,Mar,Uttar Pradesh,Varanasi,Doctors For You,69350,357,1789,915,1029,212,289,181,High
F35_REC00035,2018,Apr,Tamil Nadu,Coimbatore,CARE India,309796,42,407,516,1009,115,81,52,Low
F35_REC00036,2019,Aug,Tamil Nadu,Madurai,CARE India,294415,239,868,2013,1380,194,382,7,Low
F35_REC00037,2018,Jun,Uttar Pradesh,Agra,NHM,271079,125,676,1710,380,424,101,226,High
F35_REC00038,2018,Jun,West Bengal,Kolkata,CARE India,71788,71,778,1760,226,78,186,142,Low
F35_REC00039,2019,Jul,Bihar,Gaya,CARE India,425660,378,1425,1516,604,218,376,142,Medium
F35_REC00040,2018,May,Uttar Pradesh,Lucknow,WHO India,301303,220,105,2849,1277,205,362,186,Low
F35_REC00041,2018,Jun,Karnataka,Hubli,Smile Foundation,79270,209,1516,325,899,382,367,39,Low
F35_REC00042,2018,Feb,Maharashtra,Pune,CARE India,194991,105,1012,2087,959,266,259,196,Medium
F35_REC00043,2019,May,Tamil Nadu,Coimbatore,NHM,248116,107,910,1199,966,114,331,249,High
F35_REC00044,2019,Jun,Maharashtra,Pune,NHM,213962,366,833,2666,895,262,79,82,Low
F35_REC00045,2018,Apr,Karnataka,Mysuru,WHO India,386612,75,181,337,991,99,378,103,Medium
F35_REC00046,2019,Apr,West Bengal,Kolkata,NHM,316217,65,888,1834,666,380,128,175,Low
F35_REC00047,2019,May,Uttar Pradesh,Varanasi,NHM,335192,37,513,512,1167,474,118,187,Medium
F35_REC00048,2019,Feb,Tamil Nadu,Chennai,HMIS,309915,134,1804,1510,588,338,225,179,Medium
F35_REC00049,2018,May,Gujarat,Vadodara,HMIS,182463,362,1754,1701,215,240,397,285,Medium
F35_REC00050,2019,Jun,West Bengal,Siliguri,NHM,315702,400,923,493,79,339,380,99,High
F35_REC00051,2019,Apr,Karnataka,Bengaluru,HMIS,244606,382,716,2123,1148,259,313,28,Low
F35_REC00052,2019,Jan,Maharashtra,Nagpur,Smile Foundation,211825,196,512,2411,637,245,305,180,High
F35_REC00053,2018,Sep,West Bengal,Siliguri,HMIS,103370,61,1644,2168,676,199,192,99,Medium
F35_REC00054,2018,Sep,Bihar,Gaya,Smile Foundation,412240,317,892,1965,1018,15,184,106,Low
F35_REC00055,2019,May,Uttar Pradesh,Agra,NHM,142266,122,1193,1946,880,77,50,208,Low
F35_REC00056,2019,Jan,Gujarat,Vadodara,CARE India,441633,92,984,2497,58,197,330,95,Low
F35_REC00057,2018,Apr,Gujarat,Vadodara,NFHS,411913,178,1919,845,1255,210,311,150,Medium
F35_REC00058,2018,Jun,Karnataka,Hubli,UNICEF India,384454,119,842,1230,684,110,163,246,Low
F35_REC00059,2018,Jun,Maharashtra,Nagpur,Smile Foundation,462695,189,1342,942,568,333,128,94,Low
F35_REC00060,2019,May,Uttar Pradesh,Agra,Doctors For You,190228,247,1920,524,682,311,336,231,Low
F35_REC00061,2019,Jun,Gujarat,Surat,CARE India,260860,323,1303,1825,1435,35,154,254,High
F35_REC00062,2019,Feb,Karnataka,Mysuru,Smile Foundation,477347,120,1982,1115,84,358,240,152,Low
F35_REC00063,2019,Sep,Maharashtra,Nagpur,UNICEF India,110636,230,350,2203,1313,265,191,127,Medium
F35_REC00064,2019,Aug,Tamil Nadu,Coimbatore,NHM,425809,65,685,1860,509,333,69,200,Low
F35_REC00065,2019,Jan,Karnataka,Mysuru,HMIS,167408,259,999,1667,675,453,312,208,High
F35_REC00066,2018,Jun,West Bengal,Howrah,UNICEF India,86242,345,393,931,661,8,296,161,Low
F35_REC00067,2019,Apr,Bihar,Muzaffarpur,WHO India,490777,333,1326,227,714,70,347,239,Low
F35_REC00068,2019,Apr,Gujarat,Surat,CARE India,145576,252,1871,1002,587,351,287,64,Medium
F35_REC00069,2019,Mar,Gujarat,Vadodara,HMIS,210810,317,698,1431,803,340,93,67,Medium
F35_REC00070,2019,Feb,Karnataka,Bengaluru,CARE India,107266,320,1164,2523,455,444,281,280,Medium
F35_REC00071,2018,Jun,Karnataka,Mysuru,NFHS,259201,34,1189,1397,494,458,30,63,High
F35_REC00072,2019,May,Gujarat,Ahmedabad,CARE India,464694,86,681,2432,1158,494,158,245,High
F35_REC00073,2019,Feb,West Bengal,Kolkata,NHM,484768,392,1939,2473,1038,259,393,13,High
F35_REC00074,2019,Jul,Uttar Pradesh,Varanasi,NFHS,186874,81,1124,322,754,35,90,250,Low
F35_REC00075,2018,May,Uttar Pradesh,Agra,WHO India,433671,60,555,626,1111,305,25,108,Medium
F35_REC00076,2018,May,Tamil Nadu,Chennai,NFHS,93030,221,1544,2455,709,304,319,16,Low
F35_REC00077,2018,Jul,Gujarat,Ahmedabad,HMIS,102739,59,1554,751,897,344,256,153,High
F35_REC00078,2018,Mar,Uttar Pradesh,Varanasi,WHO India,390742,121,1829,2346,1115,295,179,196,High
