Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE15_REC00000,2018,Aug,Maharashtra,Pune,CARE India,92855,140,1397,1064,652,209,168,178,High
FILE15_REC00001,2018,Apr,Karnataka,Mysuru,Smile Foundation,95214,277,986,1776,902,177,281,133,Medium
FILE15_REC00002,2016,May,Gujarat,Vadodara,UNICEF India,255407,295,915,771,1068,253,121,116,Low
FILE15_REC00003,2018,Jul,Uttar Pradesh,Varanasi,UNICEF India,271631,85,788,791,948,300,146,65,Medium
FILE15_REC00004,2019,May,Tamil Nadu,Chennai,NHM,229233,172,597,752,582,339,147,98,High
FILE15_REC00005,2017,Jan,Maharashtra,Mumbai,Smile Foundation,95939,55,599,1095,825,9,266,104,Low
FILE15_REC00006,2017,Jun,Tamil Nadu,Chennai,WHO India,173617,109,834,380,1038,348,60,117,High
FILE15_REC00007,2018,May,Tamil Nadu,Coimbatore,WHO India,117744,62,995,968,910,299,155,116,Low
FILE15_REC00008,2016,Jun,Maharashtra,Pune,NFHS,169504,97,336,2247,603,151,9,143,Medium
FILE15_REC00009,2019,Feb,Gujarat,Ahmedabad,NFHS,211164,134,1339,224,1135,313,298,155,Low
FILE15_REC00010,2017,Apr,Tamil Nadu,Madurai,WHO India,233255,227,436,1625,174,146,45,146,Low
FILE15_REC00011,2016,May,Uttar Pradesh,Lucknow,NFHS,141590,185,323,2170,1020,111,168,9,Low
FILE15_REC00012,2018,Feb,Maharashtra,Pune,CARE India,288917,294,524,918,250,294,279,132,Medium
FILE15_REC00013,2017,Mar,Maharashtra,Nagpur,Smile Foundation,121544,220,1198,2426,432,356,8,77,High
FILE15_REC00014,2016,Mar,Maharashtra,Mumbai,UNICEF India,77108,67,982,764,546,71,205,48,Medium
FILE15_REC00015,2016,Feb,Gujarat,Ahmedabad,NHM,299347,300,1494,509,1037,373,117,143,Low
FILE15_REC00016,2018,Jul,Karnataka,Hubli,WHO India,85456,268,464,2060,197,369,59,88,High
FILE15_REC00017,2018,Apr,Uttar Pradesh,Lucknow,HMIS,251980,119,1104,1254,595,200,259,193,High
FILE15_REC00018,2018,Mar,Uttar Pradesh,Agra,HMIS,122750,215,126,480,464,392,60,31,High
FILE15_REC00019,2018,Aug,Karnataka,Bengaluru,Smile Foundation,280578,64,217,1180,281,42,17,57,Low
FILE15_REC00020,2018,Mar,Maharashtra,Mumbai,Smile Foundation,172180,161,178,581,166,52,38,75,High
FILE15_REC00021,2016,Apr,Karnataka,Mysuru,WHO India,155249,205,915,1344,574,292,160,185,Medium
FILE15_REC00022,2017,Jul,Maharashtra,Mumbai,NFHS,81158,226,1436,1611,904,97,55,11,High
FILE15_REC00023,2018,Jul,Maharashtra,Pune,UNICEF India,52878,102,528,1480,913,279,138,188,Medium
FILE15_REC00024,2017,Mar,Maharashtra,Pune,NFHS,182606,79,505,1686,551,297,133,80,Low
FILE15_REC00025,2016,Aug,Karnataka,Hubli,WHO India,200746,103,861,205,1111,159,14,75,Medium
FILE15_REC00026,2018,Jan,Uttar Pradesh,Agra,WHO India,173608,290,919,2114,249,95,67,9,Low
FILE15_REC00027,2018,Jul,Uttar Pradesh,Lucknow,CARE India,141331,83,1476,2440,1011,68,91,133,Low
FILE15_REC00028,2019,Feb,Karnataka,Bengaluru,WHO India,54150,144,1163,479,564,50,39,97,Medium
FILE15_REC00029,2016,Mar,Maharashtra,Pune,NFHS,202875,91,1352,2088,796,96,151,32,High
FILE15_REC00030,2017,Jun,Karnataka,Mysuru,NFHS,225593,277,738,844,515,366,221,171,Low
FILE15_REC00031,2017,May,Uttar Pradesh,Lucknow,Smile Foundation,166952,225,577,1578,869,351,279,137,Low
FILE15_REC00032,2019,Aug,Uttar Pradesh,Lucknow,Smile Foundation,111064,154,538,967,1156,307,291,147,Low
FILE15_REC00033,2019,Mar,Karnataka,Hubli,Smile Foundation,75467,69,1179,2119,227,36,31,117,High
FILE15_REC00034,2018,Jul,Karnataka,Mysuru,UNICEF India,174156,261,558,1691,1107,171,259,19,High
FILE15_REC00035,2018,Feb,Gujarat,Ahmedabad,CARE India,227986,272,704,1828,1153,140,20,97,Low
FILE15_REC00036,2016,Jul,Tamil Nadu,Madurai,CARE India,212704,198,234,622,73,171,228,152,Medium
FILE15_REC00037,2019,Feb,Gujarat,Surat,HMIS,197704,50,325,736,1037,16,165,67,Low
FILE15_REC00038,2016,Feb,Gujarat,Vadodara,CARE India,64815,235,1066,987,379,121,58,115,Medium
FILE15_REC00039,2018,Mar,Uttar Pradesh,Lucknow,CARE India,137073,196,725,302,723,38,300,2,High
FILE15_REC00040,2016,May,Gujarat,Ahmedabad,Smile Foundation,158828,209,318,2048,950,29,169,67,Low
FILE15_REC00041,2019,Mar,Maharashtra,Nagpur,NFHS,233065,194,505,1498,387,246,54,42,Low
FILE15_REC00042,2019,May,Tamil Nadu,Chennai,HMIS,203288,295,321,1854,877,11,114,88,Medium
FILE15_REC00043,2017,Jul,Gujarat,Ahmedabad,NHM,246491,67,489,532,378,101,31,148,High
FILE15_REC00044,2016,Jun,Karnataka,Hubli,UNICEF India,244313,241,445,812,420,122,177,107,High
FILE15_REC00045,2017,May,Karnataka,Mysuru,HMIS,284962,287,1352,973,1022,30,169,107,Low
FILE15_REC00046,2019,Apr,Maharashtra,Mumbai,WHO India,83818,151,261,1224,555,337,148,190,High
FILE15_REC00047,2017,Mar,Karnataka,Hubli,UNICEF India,196709,222,242,1412,409,192,278,63,Medium
FILE15_REC00048,2019,Jul,Uttar Pradesh,Lucknow,UNICEF India,103804,240,423,2329,1101,128,167,57,Low
FILE15_REC00049,2019,Mar,Gujarat,Surat,UNICEF India,181553,260,1384,1816,304,332,294,125,High
FILE15_REC00050,2017,Mar,Maharashtra,Mumbai,WHO India,58194,285,144,2060,440,312,58,141,Low
FILE15_REC00051,2019,Jan,Maharashtra,Mumbai,NFHS,89432,158,1263,1816,90,232,39,44,High
FILE15_REC00052,2019,Jul,Karnataka,Mysuru,HMIS,199055,175,954,564,593,30,158,18,Low
FILE15_REC00053,2017,Jun,Gujarat,Surat,NHM,148682,116,716,2405,452,190,218,134,High
FILE15_REC00054,2017,Aug,Gujarat,Surat,NFHS,282007,212,822,429,568,69,66,153,Low
FILE15_REC00055,2018,Jul,Uttar Pradesh,Lucknow,WHO India,141558,203,288,1805,138,69,197,141,Low
