Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F8_REC00000,2022,Sep,Bihar,Gaya,Doctors For You,231727,240,1431,1827,1450,173,298,201,Low
F8_REC00001,2025,Jul,Maharashtra,Pune,NFHS,170303,278,1886,2288,686,231,263,128,Medium
F8_REC00002,2024,May,Tamil Nadu,Chennai,HMIS,354790,229,1932,2405,228,275,365,68,Low
F8_REC00003,2022,Jun,Uttar Pradesh,Agra,WHO India,479620,175,1136,1730,1312,295,147,244,Low
F8_REC00004,2025,Apr,Uttar Pradesh,Varanasi,Doctors For You,271473,89,808,709,1304,286,149,98,Medium
F8_REC00005,2022,Jul,Uttar Pradesh,Agra,HMIS,93839,321,249,489,164,68,67,55,Medium
F8_REC00006,2022,Feb,West Bengal,Howrah,WHO India,291539,281,1679,1511,1091,120,72,25,High
F8_REC00007,2025,Apr,Maharashtra,Mumbai,Smile Foundation,381567,201,1415,2668,997,400,370,160,High
F8_REC00008,2022,May,Gujarat,Vadodara,HMIS,398749,173,201,1009,726,152,246,234,Medium
F8_REC00009,2021,Mar,West Bengal,Siliguri,HMIS,124375,236,2000,1511,1366,203,347,288,Medium
F8_REC00010,2023,Aug,West Bengal,Siliguri,WHO India,256127,110,1572,529,816,189,362,234,Low
F8_REC00011,2022,Aug,Tamil Nadu,Chennai,WHO India,367638,97,1551,471,626,301,112,223,Medium
F8_REC00012,2024,May,Tamil Nadu,Madurai,Smile Foundation,447392,207,1193,399,1248,488,306,239,Medium
F8_REC00013,2023,Aug,Uttar Pradesh,Agra,NHM,431922,194,1255,2654,600,252,105,73,High
F8_REC00014,2023,Sep,Karnataka,Bengaluru,HMIS,482488,171,1030,1467,952,258,213,182,Medium
F8_REC00015,2022,Jan,Maharashtra,Mumbai,Smile Foundation,214443,380,764,1708,255,166,274,154,High
F8_REC00016,2025,Jun,Maharashtra,Mumbai,NHM,118921,184,1549,2756,1168,385,60,29,Low
F8_REC00017,2022,May,Bihar,Patna,WHO India,432715,241,1944,1567,127,300,212,147,Low
