Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE2_REC00000,2018,Mar,Karnataka,Mysuru,WHO India,55240,52,1448,1266,821,220,17,193,Medium
FILE2_REC00001,2017,Jan,Gujarat,Ahmedabad,NHM,162867,255,395,634,307,189,291,194,Medium
FILE2_REC00002,2019,Mar,Gujarat,Vadodara,NFHS,200159,206,1404,378,325,185,260,134,Low
FILE2_REC00003,2019,Jan,Tamil Nadu,Coimbatore,HMIS,216290,69,1448,1391,299,311,54,4,Medium
FILE2_REC00004,2018,Jun,Uttar Pradesh,Agra,NHM,264201,96,236,2254,705,78,296,41,Low
FILE2_REC00005,2019,Mar,Maharashtra,Mumbai,WHO India,204042,217,1384,915,1175,343,289,63,High
FILE2_REC00006,2016,Jan,Karnataka,Bengaluru,WHO India,173426,293,502,1948,1008,298,281,160,Low
FILE2_REC00007,2018,Jun,Karnataka,Bengaluru,WHO India,109667,62,212,1719,402,225,111,43,Medium
FILE2_REC00008,2016,Jan,Uttar Pradesh,Agra,WHO India,278611,300,1207,464,458,171,166,8,Low
FILE2_REC00009,2016,Jul,Gujarat,Vadodara,NFHS,189089,297,603,1930,486,38,29,82,Low
FILE2_REC00010,2016,Jun,Tamil Nadu,Madurai,Smile Foundation,100912,133,1188,1954,101,282,204,63,Medium
FILE2_REC00011,2016,Apr,Maharashtra,Pune,NHM,271514,58,272,413,1029,101,165,199,Medium
FILE2_REC00012,2016,Jun,Maharashtra,Mumbai,UNICEF India,115126,185,113,1671,658,371,48,48,High
FILE2_REC00013,2016,Jan,Karnataka,Hubli,NFHS,128878,235,1404,1080,992,81,115,194,Low
FILE2_REC00014,2019,Jul,Tamil Nadu,Coimbatore,WHO India,259780,140,1201,1746,806,168,191,138,Low
FILE2_REC00015,2016,Jul,Uttar Pradesh,Lucknow,CARE India,141692,299,585,1415,655,360,232,173,Low
FILE2_REC00016,2016,Jun,Gujarat,Vadodara,NFHS,209863,260,271,381,438,305,291,84,Medium
FILE2_REC00017,2019,Feb,Gujarat,Surat,CARE India,110315,60,800,1076,852,151,230,62,Medium
FILE2_REC00018,2019,Mar,Tamil Nadu,Coimbatore,NHM,183158,142,847,279,979,331,289,80,Low
FILE2_REC00019,2016,Jan,Uttar Pradesh,Agra,CARE India,171671,287,1415,963,385,109,109,82,Low
FILE2_REC00020,2018,Jun,Karnataka,Mysuru,NFHS,192495,300,448,541,658,391,19,70,Low
FILE2_REC00021,2019,Apr,Karnataka,Mysuru,UNICEF India,130670,60,1022,228,556,373,128,176,High
FILE2_REC00022,2019,Apr,Gujarat,Vadodara,NHM,178225,151,525,2018,981,22,24,22,Low
FILE2_REC00023,2016,Jan,Uttar Pradesh,Varanasi,UNICEF India,156985,165,381,1870,1138,186,98,63,Medium
FILE2_REC00024,2017,Mar,Maharashtra,Pune,NHM,133540,53,1229,1052,814,166,92,16,Medium
FILE2_REC00025,2019,May,Gujarat,Vadodara,WHO India,142161,128,802,1959,961,137,262,75,High
FILE2_REC00026,2018,Jul,Uttar Pradesh,Agra,HMIS,142361,268,780,2242,729,114,237,110,Low
FILE2_REC00027,2016,Jul,Maharashtra,Nagpur,HMIS,290070,292,679,464,208,210,113,42,Medium
FILE2_REC00028,2016,Mar,Maharashtra,Pune,Smile Foundation,87887,262,1427,1765,482,64,98,5,Low
FILE2_REC00029,2018,Mar,Uttar Pradesh,Varanasi,UNICEF India,117480,263,1463,1212,170,363,284,35,Medium
FILE2_REC00030,2018,Apr,Gujarat,Vadodara,NHM,298665,219,118,443,557,188,255,88,Low
FILE2_REC00031,2018,Jan,Gujarat,Ahmedabad,UNICEF India,91846,230,1230,1085,562,81,144,100,High
FILE2_REC00032,2018,Jan,Gujarat,Surat,UNICEF India,231889,263,1338,653,936,273,68,139,Low
FILE2_REC00033,2017,Mar,Gujarat,Surat,UNICEF India,224256,196,526,528,865,328,115,64,Medium
