Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F54_REC00000,2018,Mar,Gujarat,Surat,CARE India,488385,149,1314,1234,153,385,32,110,Medium
F54_REC00001,2020,May,Gujarat,Ahmedabad,Smile Foundation,292462,323,1134,620,1324,113,33,206,Low
F54_REC00002,2018,Sep,West Bengal,Kolkata,CARE India,469503,365,734,2710,271,155,320,248,Low
F54_REC00003,2020,Jun,Maharashtra,Mumbai,NFHS,304896,352,1411,2287,362,24,314,92,High
F54_REC00004,2019,Mar,West Bengal,Kolkata,NHM,315291,109,268,2901,823,465,121,144,Medium
F54_REC00005,2019,Feb,West Bengal,Kolkata,NHM,84337,52,1017,2923,1485,75,350,43,Low
F54_REC00006,2018,Mar,Karnataka,Bengaluru,NFHS,397724,63,900,2479,1010,77,359,285,Low
F54_REC00007,2020,Sep,Bihar,Muzaffarpur,Doctors For You,248261,47,492,1571,1403,218,16,12,High
F54_REC00008,2019,Apr,Tamil Nadu,Coimbatore,Doctors For You,382812,358,1003,1135,464,232,263,159,Medium
F54_REC00009,2020,Jan,Maharashtra,Pune,CARE India,467885,233,1009,2009,1114,302,386,95,Low
F54_REC00010,2019,Feb,West Bengal,Siliguri,CARE India,119407,391,1702,2175,1217,169,390,131,High
F54_REC00011,2019,Jun,Karnataka,Mysuru,UNICEF India,367952,382,907,1563,1129,206,306,48,High
F54_REC00012,2018,Feb,West Bengal,Howrah,CARE India,219757,262,1861,1993,1472,416,65,284,High
F54_REC00013,2019,Jan,Tamil Nadu,Chennai,Smile Foundation,163387,302,1860,1764,853,154,70,175,Medium
F54_REC00014,2018,Aug,Maharashtra,Mumbai,WHO India,182667,169,1157,2026,1151,333,235,187,Low
F54_REC00015,2020,Apr,Gujarat,Surat,HMIS,246759,68,594,2356,380,207,237,169,Low
F54_REC00016,2020,Jun,Gujarat,Surat,NFHS,70304,248,258,761,385,91,71,136,Low
F54_REC00017,2020,May,Bihar,Patna,UNICEF India,319861,234,1312,539,400,145,3,186,Low
F54_REC00018,2019,Mar,Uttar Pradesh,Lucknow,CARE India,353214,274,602,1207,1143,71,268,291,High
F54_REC00019,2020,Jan,Bihar,Muzaffarpur,Smile Foundation,389179,57,478,1877,840,281,92,281,Low
F54_REC00020,2020,Jun,West Bengal,Siliguri,NFHS,218634,72,185,2082,982,49,235,287,Low
F54_REC00021,2020,Aug,Gujarat,Vadodara,NFHS,457226,321,640,1173,70,265,48,97,Medium
F54_REC00022,2020,Jan,West Bengal,Howrah,Doctors For You,432655,232,353,297,578,26,257,72,Low
F54_REC00023,2019,Aug,Gujarat,Vadodara,CARE India,236186,77,1408,774,939,302,313,37,Low
F54_REC00024,2020,May,Tamil Nadu,Madurai,Doctors For You,154316,369,1021,2656,462,147,357,215,Low
F54_REC00025,2019,Jun,Karnataka,Mysuru,WHO India,184476,245,819,980,543,187,250,21,High
F54_REC00026,2019,Aug,Tamil Nadu,Chennai,WHO India,237771,369,113,989,742,57,60,121,High
