Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE21_REC00000,2021,Apr,Uttar Pradesh,Agra,CARE India,112628,262,681,972,56,164,11,5,High
FILE21_REC00001,2020,May,Karnataka,Bengaluru,NHM,52122,64,265,1880,878,185,251,193,Low
FILE21_REC00002,2020,Jun,Karnataka,Mysuru,NFHS,289834,155,1092,1895,81,359,248,199,High
FILE21_REC00003,2021,May,Karnataka,Hubli,NHM,242033,77,136,797,1041,295,251,13,Medium
FILE21_REC00004,2020,Feb,Uttar Pradesh,Varanasi,UNICEF India,107958,241,354,2054,553,280,88,186,High
FILE21_REC00005,2021,Aug,Tamil Nadu,Coimbatore,WHO India,109808,205,477,1969,688,371,294,191,High
FILE21_REC00006,2020,May,Maharashtra,Nagpur,NFHS,91621,176,979,635,851,20,197,47,High
FILE21_REC00007,2020,Jun,Karnataka,Bengaluru,WHO India,149204,219,1118,1557,1130,385,65,130,High
FILE21_REC00008,2020,May,Gujarat,Vadodara,CARE India,57233,188,654,1906,1169,75,41,40,Medium
FILE21_REC00009,2020,Aug,Uttar Pradesh,Lucknow,NFHS,250056,155,516,1094,851,105,2,198,High
FILE21_REC00010,2020,Feb,Maharashtra,Pune,Smile Foundation,287081,290,388,2177,213,207,186,83,Medium
FILE21_REC00011,2021,Jul,Gujarat,Surat,NHM,103223,116,845,721,819,215,69,18,Medium
FILE21_REC00012,2020,Apr,Maharashtra,Nagpur,UNICEF India,251106,272,907,2243,486,263,142,104,High
FILE21_REC00013,2020,Jan,Maharashtra,Nagpur,NFHS,59464,245,579,1940,932,145,235,80,High
FILE21_REC00014,2021,Feb,Gujarat,Surat,HMIS,258987,268,1142,399,476,216,84,130,Medium
FILE21_REC00015,2021,Mar,Uttar Pradesh,Agra,HMIS,136631,254,881,1127,624,90,271,169,Low
FILE21_REC00016,2020,Mar,Maharashtra,Pune,CARE India,139511,267,1495,348,798,42,120,56,Low
FILE21_REC00017,2021,Jun,Karnataka,Mysuru,CARE India,99120,213,464,2061,736,364,125,79,Medium
FILE21_REC00018,2021,Mar,Tamil Nadu,Chennai,CARE India,114678,288,1005,916,586,139,269,130,Medium
FILE21_REC00019,2020,Feb,Tamil Nadu,Coimbatore,WHO India,211517,120,877,1477,686,42,15,151,Low
FILE21_REC00020,2021,May,Uttar Pradesh,Lucknow,CARE India,249332,61,1196,2322,869,49,216,8,High
FILE21_REC00021,2021,Jul,Maharashtra,Pune,Smile Foundation,155959,73,358,808,804,231,0,176,Low
FILE21_REC00022,2020,Jan,Tamil Nadu,Chennai,CARE India,236985,250,120,868,1158,86,274,61,High
FILE21_REC00023,2020,Jul,Uttar Pradesh,Agra,HMIS,229464,258,887,1791,998,374,55,68,Low
FILE21_REC00024,2021,May,Karnataka,Bengaluru,NFHS,261062,111,1288,1154,534,172,208,119,Low
FILE21_REC00025,2020,Aug,Karnataka,Bengaluru,Smile Foundation,141888,184,209,2106,703,295,270,140,Low
FILE21_REC00026,2020,Mar,Uttar Pradesh,Lucknow,UNICEF India,73467,278,462,1081,1009,350,150,29,High
FILE21_REC00027,2021,Aug,Maharashtra,Pune,NHM,246214,68,919,1294,1156,33,29,43,Medium
FILE21_REC00028,2021,Jan,Gujarat,Vadodara,Smile Foundation,194275,76,1405,1566,935,340,55,63,High
FILE21_REC00029,2021,May,Tamil Nadu,Madurai,Smile Foundation,168670,181,339,2134,431,193,171,105,Low
FILE21_REC00030,2020,May,Karnataka,Bengaluru,UNICEF India,213749,261,679,1284,125,7,176,58,Low
FILE21_REC00031,2020,Jul,Karnataka,Bengaluru,NFHS,161794,78,588,1506,412,386,142,7,Low
FILE21_REC00032,2021,Aug,Uttar Pradesh,Lucknow,UNICEF India,56352,126,872,1867,392,190,280,136,Low
FILE21_REC00033,2021,Feb,Maharashtra,Mumbai,NHM,256852,105,361,700,186,196,95,85,Medium
FILE21_REC00034,2020,Jul,Maharashtra,Pune,HMIS,196553,136,1313,1707,1176,246,79,131,High
FILE21_REC00035,2021,Feb,Uttar Pradesh,Lucknow,NFHS,226175,58,178,1810,897,221,236,86,Low
FILE21_REC00036,2020,Feb,Gujarat,Ahmedabad,UNICEF India,267654,166,921,1057,557,245,106,149,Medium
FILE21_REC00037,2021,Apr,Gujarat,Surat,Smile Foundation,159702,180,730,1427,992,172,293,11,Low
FILE21_REC00038,2020,Mar,Gujarat,Surat,NHM,285904,100,365,751,947,243,22,142,Low
FILE21_REC00039,2020,Jan,Karnataka,Bengaluru,HMIS,251707,87,1499,1092,614,123,127,193,Medium
FILE21_REC00040,2020,Aug,Maharashtra,Pune,UNICEF India,62955,192,1245,1489,1136,215,270,103,Medium
FILE21_REC00041,2021,Mar,Karnataka,Bengaluru,NHM,200373,194,818,1362,410,126,208,0,Medium
FILE21_REC00042,2020,Mar,Maharashtra,Pune,NFHS,298181,101,632,1144,335,42,227,158,High
FILE21_REC00043,2020,Jun,Tamil Nadu,Coimbatore,CARE India,140925,269,790,1571,104,306,48,105,Low
FILE21_REC00044,2021,Apr,Maharashtra,Nagpur,NFHS,181428,113,1475,838,524,207,155,129,Low
FILE21_REC00045,2021,May,Karnataka,Hubli,UNICEF India,192309,238,459,1655,454,273,6,195,High
FILE21_REC00046,2020,Mar,Maharashtra,Pune,Smile Foundation,128852,252,1133,1945,607,47,267,107,Medium
FILE21_REC00047,2021,Jul,Karnataka,Hubli,CARE India,269753,189,199,716,1166,269,184,140,Low
FILE21_REC00048,2021,Jun,Karnataka,Bengaluru,Smile Foundation,164466,175,404,568,339,318,205,159,Medium
FILE21_REC00049,2021,Feb,Maharashtra,Nagpur,UNICEF India,122877,141,1132,1181,922,146,126,145,High
FILE21_REC00050,2020,Apr,Uttar Pradesh,Agra,Smile Foundation,180737,62,581,454,710,252,255,60,Medium
FILE21_REC00051,2021,Jul,Karnataka,Mysuru,NFHS,194432,89,600,2051,755,232,207,32,High
FILE21_REC00052,2021,Feb,Uttar Pradesh,Lucknow,HMIS,58136,217,525,2414,597,390,91,42,Medium
FILE21_REC00053,2021,Aug,Gujarat,Surat,NHM,275498,265,900,688,510,259,212,50,Medium
FILE21_REC00054,2021,Aug,Uttar Pradesh,Varanasi,HMIS,257311,294,361,2480,119,113,128,95,Medium
FILE21_REC00055,2020,Apr,Karnataka,Hubli,Smile Foundation,64604,74,1375,1402,1124,333,286,182,Low
FILE21_REC00056,2020,Apr,Tamil Nadu,Coimbatore,WHO India,238250,219,273,1146,729,216,174,135,Medium
FILE21_REC00057,2021,Jun,Tamil Nadu,Coimbatore,UNICEF India,234102,209,106,1274,567,300,76,119,Low
FILE21_REC00058,2020,May,Uttar Pradesh,Agra,NHM,235484,182,643,699,244,47,127,49,Low
FILE21_REC00059,2021,May,Karnataka,Bengaluru,CARE India,277802,104,963,1280,173,376,158,97,Medium
FILE21_REC00060,2020,Jan,Karnataka,Mysuru,CARE India,143061,227,1184,1659,239,88,95,96,Low
FILE21_REC00061,2020,Aug,Tamil Nadu,Chennai,UNICEF India,210328,200,485,836,196,198,203,199,Low
FILE21_REC00062,2021,Feb,Maharashtra,Nagpur,Smile Foundation,185855,223,118,1637,833,168,63,199,Medium
FILE21_REC00063,2021,Jun,Karnataka,Hubli,NHM,181448,182,438,1648,1084,353,263,45,Low
FILE21_REC00064,2021,Apr,Uttar Pradesh,Agra,UNICEF India,177611,262,278,2037,104,42,147,173,Medium
FILE21_REC00065,2020,Mar,Uttar Pradesh,Lucknow,UNICEF India,264524,150,240,312,421,266,37,170,High
FILE21_REC00066,2020,Feb,Uttar Pradesh,Lucknow,HMIS,278702,295,345,594,91,75,199,35,Medium
FILE21_REC00067,2021,Jul,Maharashtra,Mumbai,NFHS,196709,173,591,545,1004,366,278,79,Medium
FILE21_REC00068,2020,Jun,Maharashtra,Nagpur,Smile Foundation,164892,255,791,1626,850,81,15,97,Low
FILE21_REC00069,2020,Mar,Karnataka,Bengaluru,NFHS,248333,229,916,2050,691,215,80,33,Low
FILE21_REC00070,2020,Jan,Gujarat,Vadodara,Smile Foundation,58459,178,821,2005,872,324,182,120,Low
FILE21_REC00071,2021,Feb,Karnataka,Mysuru,HMIS,280123,52,309,726,390,280,207,158,Medium
FILE21_REC00072,2021,Aug,Maharashtra,Pune,UNICEF India,171508,97,373,2278,425,249,23,200,High
FILE21_REC00073,2020,May,Karnataka,Hubli,HMIS,78489,289,1464,1684,1031,202,73,81,Low
FILE21_REC00074,2020,Aug,Tamil Nadu,Chennai,UNICEF India,188159,132,256,1506,279,216,6,48,Medium
FILE21_REC00075,2020,Aug,Tamil Nadu,Madurai,NHM,254386,56,780,1528,235,233,203,187,Medium
FILE21_REC00076,2020,Apr,Maharashtra,Mumbai,NFHS,52178,102,563,408,420,242,198,42,High
FILE21_REC00077,2020,Apr,Uttar Pradesh,Varanasi,Smile Foundation,218507,203,1411,1598,300,7,192,16,Medium
FILE21_REC00078,2020,Mar,Maharashtra,Mumbai,NHM,248474,288,1031,1504,841,353,160,9,Low
FILE21_REC00079,2020,Apr,Karnataka,Bengaluru,HMIS,219153,207,1240,1198,435,320,11,188,High
FILE21_REC00080,2021,Jun,Uttar Pradesh,Lucknow,UNICEF India,58145,92,1291,1638,583,130,218,102,High
FILE21_REC00081,2021,Jul,Tamil Nadu,Coimbatore,CARE India,198861,136,1428,1207,1006,315,29,170,Medium
FILE21_REC00082,2021,Aug,Karnataka,Mysuru,NHM,128796,189,504,671,983,328,69,9,Low
FILE21_REC00083,2020,May,Gujarat,Surat,HMIS,255762,133,863,1855,709,247,204,75,Medium
FILE21_REC00084,2021,Jul,Maharashtra,Pune,NHM,171538,81,833,765,587,324,278,144,Low
FILE21_REC00085,2020,May,Tamil Nadu,Chennai,HMIS,65917,287,156,2487,1028,179,65,178,Medium
FILE21_REC00086,2020,Jan,Karnataka,Mysuru,CARE India,92733,246,1115,1956,468,267,140,137,High
FILE21_REC00087,2020,Feb,Maharashtra,Mumbai,CARE India,128227,231,1163,969,568,232,157,156,Low
FILE21_REC00088,2020,Feb,Karnataka,Bengaluru,NHM,185414,227,153,1153,976,222,111,59,Low
FILE21_REC00089,2021,Aug,Uttar Pradesh,Agra,CARE India,73335,286,392,1916,154,242,210,103,Low
FILE21_REC00090,2020,Jun,Karnataka,Bengaluru,HMIS,71847,103,377,497,1060,83,190,117,Low
FILE21_REC00091,2021,Mar,Tamil Nadu,Chennai,Smile Foundation,80359,61,140,1033,974,36,291,173,Low
FILE21_REC00092,2020,Mar,Karnataka,Hubli,HMIS,233052,153,1196,1175,1180,236,129,186,Medium
FILE21_REC00093,2020,Feb,Tamil Nadu,Chennai,Smile Foundation,216636,286,378,1221,1036,360,158,51,Low
