Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F69_REC00000,2023,Apr,Gujarat,Vadodara,CARE India,308332,281,1427,917,989,186,287,86,Medium
F69_REC00001,2021,Jul,Karnataka,Hubli,NHM,453901,256,1001,2773,493,306,147,232,Medium
F69_REC00002,2021,Feb,West Bengal,Kolkata,HMIS,212703,368,995,1367,1278,219,352,115,Medium
F69_REC00003,2021,Aug,West Bengal,Howrah,HMIS,106259,308,1232,2004,601,60,361,83,High
F69_REC00004,2023,Feb,Bihar,Gaya,Smile Foundation,393623,252,1759,2026,566,481,350,53,Low
F69_REC00005,2021,Jul,Maharashtra,Pune,Smile Foundation,348896,96,831,2324,615,193,340,90,High
F69_REC00006,2020,Jun,Gujarat,Ahmedabad,WHO India,291339,136,1478,1481,1458,391,25,273,Low
F69_REC00007,2021,Sep,West Bengal,Howrah,Doctors For You,127720,173,1849,316,1013,414,60,80,Low
F69_REC00008,2020,Jul,Bihar,Muzaffarpur,HMIS,173833,277,372,1726,513,87,182,59,Medium
F69_REC00009,2023,Jun,Karnataka,Mysuru,UNICEF India,481483,69,1865,1892,379,192,298,20,Low
F69_REC00010,2023,Sep,Gujarat,Surat,HMIS,463419,151,134,2395,1363,443,156,138,High
F69_REC00011,2020,Jul,Tamil Nadu,Chennai,UNICEF India,324295,125,724,2367,1397,91,322,138,Low
F69_REC00012,2022,Feb,Maharashtra,Nagpur,Smile Foundation,277821,387,1431,2882,1363,434,397,265,Low
F69_REC00013,2022,Aug,Uttar Pradesh,Lucknow,CARE India,292024,178,1567,881,744,26,122,155,Low
F69_REC00014,2023,Sep,Karnataka,Hubli,NHM,398001,351,685,911,1346,11,230,151,High
F69_REC00015,2023,Jul,West Bengal,Siliguri,HMIS,427590,65,1782,1493,119,226,269,101,Medium
F69_REC00016,2023,Jun,Maharashtra,Pune,HMIS,401375,328,1135,1345,1155,400,229,26,High
F69_REC00017,2023,Mar,Bihar,Gaya,NFHS,318454,101,331,761,697,140,233,154,Medium
F69_REC00018,2021,Jan,Uttar Pradesh,Agra,NFHS,220533,367,1940,2046,1419,413,148,83,Medium
F69_REC00019,2023,May,Uttar Pradesh,Agra,NHM,392647,262,1098,1398,1491,316,376,195,Low
F69_REC00020,2021,Jul,Karnataka,Bengaluru,UNICEF India,469897,192,666,967,537,455,279,40,Low
F69_REC00021,2023,Jan,West Bengal,Siliguri,NHM,252196,127,584,231,1345,400,326,258,High
F69_REC00022,2021,Aug,Gujarat,Surat,Doctors For You,75144,164,693,2074,860,360,66,229,Low
F69_REC00023,2023,May,Karnataka,Hubli,WHO India,256501,278,1711,1682,1438,139,132,117,High
F69_REC00024,2020,Apr,West Bengal,Siliguri,NFHS,206633,333,524,1973,59,176,326,181,Medium
F69_REC00025,2023,Mar,West Bengal,Kolkata,NFHS,206899,167,1671,1945,905,365,214,279,High
F69_REC00026,2020,Jan,Uttar Pradesh,Lucknow,Doctors For You,285354,267,1530,2914,1430,489,78,269,High
F69_REC00027,2023,Jun,West Bengal,Kolkata,CARE India,103321,310,468,524,875,97,148,58,Medium
F69_REC00028,2023,Mar,West Bengal,Howrah,NFHS,459414,236,1074,1773,1434,244,294,280,Medium
F69_REC00029,2022,Feb,West Bengal,Kolkata,HMIS,346311,116,360,2971,1447,122,299,227,Low
F69_REC00030,2023,May,Uttar Pradesh,Lucknow,UNICEF India,175967,43,1372,980,1312,358,272,215,Low
F69_REC00031,2022,Mar,Karnataka,Mysuru,UNICEF India,477823,206,1773,2191,1255,450,18,197,Medium
F69_REC00032,2023,Apr,Tamil Nadu,Madurai,Smile Foundation,376629,288,1278,2374,1025,408,276,49,Medium
F69_REC00033,2022,Apr,Maharashtra,Pune,UNICEF India,280923,204,981,444,308,339,348,12,High
F69_REC00034,2022,Jun,Maharashtra,Nagpur,NFHS,430300,253,1298,842,940,378,366,271,Low
F69_REC00035,2020,Apr,West Bengal,Siliguri,WHO India,482961,375,618,473,375,74,327,116,Medium
F69_REC00036,2021,Feb,Maharashtra,Nagpur,Doctors For You,499164,199,829,2445,250,446,215,249,High
F69_REC00037,2022,Mar,Tamil Nadu,Chennai,Smile Foundation,394306,290,1829,2733,52,149,186,240,High
F69_REC00038,2020,Jan,Tamil Nadu,Coimbatore,NHM,241944,63,1762,1859,911,267,326,213,Medium
F69_REC00039,2021,Aug,Karnataka,Hubli,CARE India,338746,114,655,1956,1407,69,70,195,High
F69_REC00040,2021,Apr,Bihar,Patna,Doctors For You,352831,334,1766,1730,455,403,303,193,Low
F69_REC00041,2020,Jun,Bihar,Muzaffarpur,UNICEF India,496623,50,1072,1891,1352,144,14,202,Medium
F69_REC00042,2020,Jun,Tamil Nadu,Coimbatore,HMIS,403119,125,765,2805,780,396,308,196,Medium
F69_REC00043,2020,Jun,Karnataka,Bengaluru,CARE India,486841,275,311,992,1345,270,122,111,Low
F69_REC00044,2023,May,Uttar Pradesh,Agra,NHM,441242,145,1866,2529,1346,137,319,273,High
F69_REC00045,2020,May,Bihar,Gaya,WHO India,284251,72,1237,1916,592,491,140,173,High
F69_REC00046,2023,Aug,Maharashtra,Nagpur,UNICEF India,165803,372,1182,2235,1434,8,349,30,High
F69_REC00047,2023,Mar,Uttar Pradesh,Varanasi,NHM,286622,48,172,1228,145,374,160,97,Low
F69_REC00048,2023,May,Maharashtra,Pune,CARE India,366901,95,245,1953,1229,486,276,241,Low
F69_REC00049,2022,Feb,Uttar Pradesh,Lucknow,CARE India,57842,309,1500,2264,1323,411,181,114,High
F69_REC00050,2022,Jun,Maharashtra,Nagpur,HMIS,85511,30,794,340,241,24,198,152,High
F69_REC00051,2023,Jun,West Bengal,Siliguri,HMIS,498637,279,719,516,123,402,210,251,High
F69_REC00052,2020,Jul,Gujarat,Vadodara,NFHS,497469,45,256,234,788,60,91,42,High
F69_REC00053,2022,Jul,Uttar Pradesh,Agra,Smile Foundation,282373,351,1556,1852,828,208,187,135,Medium
F69_REC00054,2020,Sep,Tamil Nadu,Chennai,Doctors For You,279789,145,1977,2421,846,188,171,118,Low
F69_REC00055,2023,Mar,Karnataka,Bengaluru,UNICEF India,409688,175,416,1308,651,286,308,244,Low
F69_REC00056,2023,Feb,Tamil Nadu,Coimbatore,Smile Foundation,238875,343,1168,2505,334,243,375,264,Low
F69_REC00057,2021,May,Karnataka,Bengaluru,CARE India,190800,350,1862,2308,1148,262,235,251,Medium
F69_REC00058,2021,Feb,Bihar,Muzaffarpur,HMIS,300951,195,1838,799,123,412,335,252,Low
F69_REC00059,2020,Aug,Gujarat,Surat,NFHS,213078,204,1748,1268,245,247,102,119,Medium
F69_REC00060,2023,Mar,West Bengal,Howrah,Smile Foundation,445033,395,1978,2120,1290,120,309,272,High
F69_REC00061,2020,Sep,West Bengal,Howrah,NHM,458552,92,1775,1836,102,308,332,89,High
F69_REC00062,2020,Aug,Gujarat,Ahmedabad,HMIS,486682,310,1436,2318,391,230,90,207,Low
F69_REC00063,2023,Jun,West Bengal,Kolkata,Smile Foundation,376749,81,1270,1631,522,120,198,56,High
F69_REC00064,2022,Mar,Karnataka,Mysuru,NFHS,374624,98,1073,277,1121,273,204,254,Medium
F69_REC00065,2021,Jul,Gujarat,Surat,NHM,326015,310,367,579,344,465,384,194,Low
F69_REC00066,2023,Aug,Uttar Pradesh,Varanasi,CARE India,476145,253,1817,1902,423,83,219,89,Low
F69_REC00067,2021,Jan,Tamil Nadu,Chennai,HMIS,414361,367,888,1533,1404,242,10,265,High
F69_REC00068,2020,Feb,Gujarat,Surat,Doctors For You,70080,71,1909,553,1164,13,240,3,High
F69_REC00069,2020,Mar,Bihar,Gaya,WHO India,182896,62,1440,2736,1391,27,340,50,Low
F69_REC00070,2023,Sep,Uttar Pradesh,Agra,UNICEF India,370890,30,349,721,925,314,200,254,Low
F69_REC00071,2021,Sep,Karnataka,Hubli,Doctors For You,325286,54,798,2406,1179,351,327,60,High
F69_REC00072,2021,May,Tamil Nadu,Coimbatore,CARE India,198132,368,174,2205,1362,71,270,231,Low
F69_REC00073,2023,Jul,Uttar Pradesh,Agra,WHO India,470953,361,1357,625,428,399,254,245,High
F69_REC00074,2020,Jan,Uttar Pradesh,Varanasi,HMIS,296916,33,931,1363,369,213,65,276,Medium
F69_REC00075,2021,Apr,West Bengal,Kolkata,Smile Foundation,205430,66,566,2954,192,257,100,244,Medium
F69_REC00076,2020,Feb,Uttar Pradesh,Agra,Doctors For You,211638,290,487,2324,927,423,138,236,Medium
