Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F52_REC00000,2017,Apr,Gujarat,Ahmedabad,UNICEF India,454060,254,1564,2832,1400,353,183,244,Medium
F52_REC00001,2017,Sep,Uttar Pradesh,Varanasi,UNICEF India,449069,84,346,1761,954,209,324,119,High
F52_REC00002,2015,Aug,Bihar,Gaya,Smile Foundation,293868,41,1830,1623,946,91,49,157,Medium
F52_REC00003,2015,Feb,Uttar Pradesh,Agra,NFHS,100845,217,1700,2800,755,264,296,133,Medium
F52_REC00004,2015,Feb,Uttar Pradesh,Varanasi,Doctors For You,233854,383,559,2634,491,468,63,276,High
F52_REC00005,2016,Mar,West Bengal,Siliguri,WHO India,362425,110,774,2049,640,489,263,123,High
F52_REC00006,2015,Jun,Bihar,Patna,HMIS,365210,333,1856,500,1469,428,285,58,Medium
F52_REC00007,2016,Jan,West Bengal,Howrah,NFHS,314608,237,1047,842,1172,89,63,291,Medium
F52_REC00008,2016,Jun,Gujarat,Ahmedabad,Doctors For You,297740,271,555,594,292,416,316,204,High
F52_REC00009,2015,May,Uttar Pradesh,Lucknow,HMIS,379157,71,1444,478,134,72,392,35,Medium
F52_REC00010,2016,Sep,Karnataka,Mysuru,Doctors For You,315139,69,1932,714,466,138,398,242,High
F52_REC00011,2015,Feb,Karnataka,Bengaluru,HMIS,492081,73,861,1966,1444,231,218,20,Medium
F52_REC00012,2017,May,Maharashtra,Pune,HMIS,134305,240,1161,964,938,363,231,82,High
F52_REC00013,2015,Mar,Tamil Nadu,Coimbatore,HMIS,484160,221,1957,383,1084,298,55,210,Low
F52_REC00014,2015,Aug,Maharashtra,Mumbai,WHO India,67835,208,481,858,526,71,211,128,Medium
F52_REC00015,2017,Feb,Gujarat,Surat,UNICEF India,200090,243,1194,1939,427,475,313,231,Medium
F52_REC00016,2016,May,West Bengal,Siliguri,NFHS,94852,199,594,745,684,417,265,51,Low
F52_REC00017,2017,May,Bihar,Gaya,NHM,386823,30,278,637,547,234,363,34,High
F52_REC00018,2015,Jun,Maharashtra,Mumbai,NFHS,302517,334,617,2511,356,461,188,109,Low
F52_REC00019,2016,Jan,Gujarat,Surat,Smile Foundation,173732,233,1302,1071,928,171,167,180,Low
F52_REC00020,2015,Sep,Gujarat,Ahmedabad,HMIS,363731,270,1618,1416,564,345,189,271,Low
F52_REC00021,2017,Feb,Gujarat,Vadodara,NHM,54222,218,322,1042,271,400,386,53,Medium
F52_REC00022,2017,Jun,Gujarat,Vadodara,Smile Foundation,442018,30,1925,1286,901,49,334,1,Medium
