Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F50_REC00000,2021,Jun,Karnataka,Hubli,NHM,415022,206,530,1729,716,235,291,64,High
F50_REC00001,2023,Jan,Uttar Pradesh,Varanasi,Smile Foundation,393691,217,1344,1063,161,47,148,295,Low
F50_REC00002,2020,Aug,Bihar,Patna,CARE India,379183,216,1210,721,1136,243,399,36,High
F50_REC00003,2021,May,Uttar Pradesh,Varanasi,Doctors For You,91110,317,749,513,146,395,358,137,Low
F50_REC00004,2023,May,Bihar,Muzaffarpur,UNICEF India,247108,239,1206,945,472,229,240,21,Medium
F50_REC00005,2023,Jul,Tamil Nadu,Madurai,NFHS,305727,396,509,1621,399,76,344,83,Medium
F50_REC00006,2021,Aug,Maharashtra,Mumbai,HMIS,75691,262,1901,2606,526,385,25,175,Low
F50_REC00007,2022,Apr,Karnataka,Hubli,WHO India,220802,60,700,2965,1050,156,70,163,Medium
F50_REC00008,2023,Jan,Gujarat,Vadodara,HMIS,146242,338,1068,1453,948,319,263,179,Medium
F50_REC00009,2022,Jan,Karnataka,Bengaluru,NHM,192344,213,1447,1065,496,148,245,150,Medium
F50_REC00010,2022,Jun,Tamil Nadu,Chennai,NFHS,349868,388,478,2346,249,89,308,13,Low
F50_REC00011,2022,May,Bihar,Patna,Doctors For You,291956,225,334,1732,164,475,353,39,Medium
F50_REC00012,2020,Sep,Maharashtra,Pune,UNICEF India,475078,66,1584,2290,1118,35,176,220,Low
F50_REC00013,2020,Sep,Karnataka,Hubli,NFHS,393712,215,353,2255,78,37,288,10,Low
F50_REC00014,2021,May,Bihar,Muzaffarpur,WHO India,448011,336,1423,1079,120,422,188,266,High
F50_REC00015,2022,Feb,West Bengal,Howrah,CARE India,293006,191,1628,758,439,95,111,147,High
F50_REC00016,2020,Mar,Maharashtra,Nagpur,WHO India,485079,382,1828,1844,1273,408,44,182,High
F50_REC00017,2021,Jul,Gujarat,Vadodara,Smile Foundation,139336,214,1558,242,387,441,24,189,High
F50_REC00018,2021,Apr,Gujarat,Vadodara,Doctors For You,256999,93,777,2963,278,92,74,112,Medium
F50_REC00019,2022,Jan,Uttar Pradesh,Varanasi,WHO India,124158,128,1488,1786,596,200,45,247,High
F50_REC00020,2021,May,Uttar Pradesh,Varanasi,NFHS,452932,399,1653,607,719,405,245,85,High
F50_REC00021,2020,Aug,Tamil Nadu,Coimbatore,CARE India,110651,304,892,2504,788,345,5,288,Medium
F50_REC00022,2022,Mar,Gujarat,Vadodara,CARE India,301068,295,1915,1872,143,102,52,233,Low
F50_REC00023,2022,May,Karnataka,Mysuru,HMIS,288807,99,1835,545,917,420,246,82,Low
F50_REC00024,2023,Sep,Maharashtra,Nagpur,WHO India,347763,97,1684,906,505,459,324,181,High
F50_REC00025,2023,Apr,Karnataka,Bengaluru,CARE India,233057,381,261,1798,240,339,241,99,High
F50_REC00026,2020,Jun,Karnataka,Bengaluru,HMIS,273237,129,1276,1347,1026,179,365,40,High
F50_REC00027,2023,Feb,Bihar,Muzaffarpur,UNICEF India,214324,363,1076,1016,964,39,253,146,Low
F50_REC00028,2022,Aug,Gujarat,Vadodara,HMIS,254549,206,421,2012,989,83,299,15,High
F50_REC00029,2022,Mar,Maharashtra,Nagpur,NHM,387720,389,282,1526,1375,216,99,48,Low
F50_REC00030,2021,May,Uttar Pradesh,Lucknow,NHM,244977,393,1712,1676,98,247,389,147,Low
F50_REC00031,2023,Jan,Tamil Nadu,Coimbatore,WHO India,118259,117,1598,1395,1334,252,88,209,Medium
F50_REC00032,2020,Jul,West Bengal,Howrah,NFHS,205877,49,981,1610,817,96,386,190,Medium
F50_REC00033,2021,Jul,West Bengal,Kolkata,WHO India,346388,192,731,2565,82,191,62,35,Low
F50_REC00034,2021,Jul,Tamil Nadu,Coimbatore,HMIS,234682,132,527,1741,1496,112,10,225,Low
F50_REC00035,2023,Apr,West Bengal,Siliguri,HMIS,330004,174,1594,2572,1459,461,186,233,Medium
F50_REC00036,2022,Jun,Maharashtra,Pune,NFHS,312120,350,1628,933,1464,25,233,128,Medium
F50_REC00037,2020,Mar,Bihar,Muzaffarpur,WHO India,467087,174,266,2854,1336,25,370,213,Medium
F50_REC00038,2022,Aug,West Bengal,Howrah,WHO India,359328,365,127,1257,1034,497,399,195,High
F50_REC00039,2022,Jun,Bihar,Patna,Doctors For You,290392,61,435,1111,1459,99,60,220,High
F50_REC00040,2023,Jan,Karnataka,Mysuru,Smile Foundation,379503,369,1670,748,1358,265,288,155,High
F50_REC00041,2020,Jun,Bihar,Gaya,CARE India,495581,265,655,335,1289,172,108,126,Low
F50_REC00042,2021,Aug,Tamil Nadu,Madurai,Doctors For You,194474,358,656,523,341,442,362,32,High
F50_REC00043,2021,Sep,Maharashtra,Pune,Doctors For You,288851,132,614,1968,66,276,346,91,High
F50_REC00044,2021,Apr,Bihar,Gaya,NHM,70476,207,1030,2015,202,39,305,213,Low
F50_REC00045,2022,Sep,West Bengal,Howrah,HMIS,60202,229,1968,1417,242,145,216,116,High
F50_REC00046,2020,May,Gujarat,Ahmedabad,Smile Foundation,152056,377,1477,1443,446,134,309,278,Medium
F50_REC00047,2022,Aug,Maharashtra,Nagpur,WHO India,170839,75,133,2192,722,346,147,192,Low
F50_REC00048,2023,Aug,Karnataka,Hubli,NFHS,141062,113,394,2212,643,25,384,255,High
F50_REC00049,2023,May,West Bengal,Siliguri,CARE India,379309,103,1534,2631,1058,391,4,59,Low
F50_REC00050,2023,Jan,Tamil Nadu,Madurai,NHM,424818,172,1823,1837,739,171,209,208,High
F50_REC00051,2021,Apr,Gujarat,Vadodara,Doctors For You,89138,276,1239,431,745,258,104,58,High
F50_REC00052,2021,Jun,Maharashtra,Mumbai,CARE India,64134,78,464,1206,532,145,311,290,High
F50_REC00053,2021,Jul,Gujarat,Surat,Doctors For You,303957,347,1576,2763,538,209,314,295,Medium
F50_REC00054,2022,Sep,Tamil Nadu,Chennai,CARE India,345082,118,1380,2630,1171,304,255,88,Medium
F50_REC00055,2020,Jan,Gujarat,Surat,NHM,119353,261,1018,2365,904,8,10,140,Medium
F50_REC00056,2022,Jun,Uttar Pradesh,Varanasi,CARE India,197617,226,1260,1516,896,114,41,273,Medium
F50_REC00057,2023,Apr,Maharashtra,Nagpur,Smile Foundation,259615,51,1927,2194,1277,456,176,140,Medium
F50_REC00058,2021,Sep,West Bengal,Howrah,Smile Foundation,124841,320,717,2650,1431,268,391,97,Medium
F50_REC00059,2022,Mar,Tamil Nadu,Coimbatore,WHO India,87444,331,1941,2639,1263,262,365,54,Low
F50_REC00060,2022,Feb,Bihar,Gaya,NHM,455592,203,1977,1182,1017,58,196,30,Medium
F50_REC00061,2022,Sep,West Bengal,Howrah,UNICEF India,64475,182,1622,1129,862,56,58,55,Low
F50_REC00062,2021,Jan,Karnataka,Mysuru,NFHS,247286,236,552,2998,1267,250,56,230,Medium
F50_REC00063,2023,Apr,West Bengal,Kolkata,Smile Foundation,187447,102,1335,381,662,270,385,159,High
F50_REC00064,2020,May,Tamil Nadu,Madurai,UNICEF India,412736,110,1514,2699,1439,434,372,200,Low
F50_REC00065,2021,Feb,Gujarat,Ahmedabad,Doctors For You,495523,234,1208,492,927,41,156,61,Low
F50_REC00066,2023,Jul,Maharashtra,Mumbai,Smile Foundation,477651,268,1618,2294,668,286,359,120,Medium
F50_REC00067,2021,Jun,Uttar Pradesh,Varanasi,HMIS,57494,68,534,2581,385,334,190,251,Low
F50_REC00068,2020,May,Tamil Nadu,Coimbatore,NFHS,199961,362,1926,2692,914,345,105,118,Medium
F50_REC00069,2022,Feb,West Bengal,Siliguri,Smile Foundation,311844,82,136,1144,688,3,353,189,Medium
F50_REC00070,2023,Mar,Karnataka,Bengaluru,WHO India,479290,305,1255,1471,513,148,30,155,Low
F50_REC00071,2022,Jul,Uttar Pradesh,Varanasi,Smile Foundation,431830,181,712,2387,767,437,194,165,Low
F50_REC00072,2023,Jul,Gujarat,Ahmedabad,WHO India,332549,400,1636,1384,368,426,270,18,Medium
F50_REC00073,2020,Apr,Uttar Pradesh,Lucknow,NHM,462555,336,1762,648,1150,90,269,125,Low
F50_REC00074,2022,Sep,Maharashtra,Nagpur,Doctors For You,345427,173,1340,2443,813,66,53,270,Medium
F50_REC00075,2021,Jun,West Bengal,Howrah,NHM,169703,290,1469,1162,802,220,208,144,Medium
F50_REC00076,2023,Jul,Uttar Pradesh,Agra,CARE India,491831,250,2000,1627,927,274,61,89,Low
F50_REC00077,2020,Jun,Maharashtra,Nagpur,UNICEF India,333073,38,1097,2730,1324,429,371,145,High
F50_REC00078,2023,Feb,Gujarat,Surat,NHM,243323,45,372,593,1484,162,100,30,Low
F50_REC00079,2023,Feb,Bihar,Muzaffarpur,Doctors For You,456652,302,144,436,1206,192,82,222,Low
F50_REC00080,2020,Mar,Tamil Nadu,Madurai,Smile Foundation,183397,280,1976,2152,287,416,31,143,Medium
F50_REC00081,2022,Sep,Tamil Nadu,Chennai,HMIS,242957,238,341,2426,336,4,227,180,High
F50_REC00082,2022,Aug,Uttar Pradesh,Agra,NFHS,363282,354,1071,1895,847,364,309,10,High
F50_REC00083,2022,Apr,West Bengal,Siliguri,UNICEF India,352501,350,1809,1709,157,305,180,173,High
F50_REC00084,2020,Sep,Bihar,Muzaffarpur,NFHS,263007,350,1229,1480,524,320,214,51,Medium
F50_REC00085,2022,Feb,Maharashtra,Pune,NHM,413801,264,998,755,1491,436,144,176,Low
F50_REC00086,2022,Jun,Gujarat,Surat,Smile Foundation,440555,255,312,1886,1372,83,363,125,High
F50_REC00087,2023,Apr,Karnataka,Bengaluru,WHO India,325854,174,101,1515,1476,113,191,258,High
F50_REC00088,2021,Mar,Uttar Pradesh,Lucknow,NHM,196533,136,637,608,821,366,157,246,Medium
F50_REC00089,2021,Jan,Tamil Nadu,Coimbatore,Doctors For You,278590,184,1548,1553,1320,142,238,289,High
F50_REC00090,2020,Jun,Karnataka,Hubli,UNICEF India,264280,307,1605,2265,639,420,173,270,Medium
F50_REC00091,2021,Mar,West Bengal,Howrah,NFHS,108784,60,572,2793,1108,186,205,35,Medium
F50_REC00092,2023,Jul,Bihar,Muzaffarpur,Doctors For You,53297,223,253,638,194,227,20,2,High
F50_REC00093,2023,Apr,Tamil Nadu,Coimbatore,NFHS,158386,153,710,226,798,412,171,300,High
F50_REC00094,2022,May,Uttar Pradesh,Lucknow,Doctors For You,383095,309,404,1187,129,479,372,156,Medium
F50_REC00095,2023,Jul,Uttar Pradesh,Agra,CARE India,61210,320,332,1141,1245,429,7,66,High
F50_REC00096,2023,Jun,Gujarat,Vadodara,HMIS,208805,162,1429,1088,566,71,313,287,Medium
F50_REC00097,2020,Aug,Uttar Pradesh,Varanasi,NFHS,335538,169,531,1745,1097,84,14,60,High
F50_REC00098,2021,Mar,Karnataka,Bengaluru,CARE India,393169,394,1935,1666,1275,6,128,228,Low
F50_REC00099,2022,Jun,Maharashtra,Pune,UNICEF India,334726,360,1743,2797,443,132,147,8,Low
