Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F62_REC00000,2021,May,Uttar Pradesh,Varanasi,Doctors For You,180405,43,1767,1832,77,190,134,283,Low
F62_REC00001,2023,May,West Bengal,Kolkata,NHM,203288,209,1109,1613,58,254,99,99,High
F62_REC00002,2025,Jul,Bihar,Gaya,Smile Foundation,149939,146,231,794,861,295,154,162,Low
F62_REC00003,2023,May,Bihar,Gaya,Smile Foundation,240965,72,1368,880,1351,489,265,228,High
F62_REC00004,2021,Aug,West Bengal,Kolkata,NFHS,121959,254,951,1387,78,434,102,98,High
F62_REC00005,2021,Sep,West Bengal,Howrah,NFHS,63441,211,558,2650,1220,342,148,5,High
F62_REC00006,2021,Sep,Tamil Nadu,Coimbatore,Doctors For You,425962,340,609,2045,587,449,338,4,High
F62_REC00007,2023,Mar,West Bengal,Siliguri,Doctors For You,359147,296,1442,682,803,416,66,174,Low
F62_REC00008,2024,Apr,Karnataka,Mysuru,NHM,153633,345,253,988,1308,184,387,59,High
F62_REC00009,2024,Jun,Maharashtra,Nagpur,HMIS,149297,192,148,1355,585,137,358,58,High
F62_REC00010,2023,Mar,Maharashtra,Mumbai,CARE India,418775,70,560,455,506,490,66,130,Medium
F62_REC00011,2025,May,Karnataka,Mysuru,CARE India,53118,173,1011,2850,90,419,93,284,Low
F62_REC00012,2021,Aug,Karnataka,Mysuru,WHO India,209491,307,1933,2309,970,64,147,177,High
F62_REC00013,2023,May,West Bengal,Siliguri,NHM,354700,381,205,1488,193,2,91,256,Medium
F62_REC00014,2025,Mar,West Bengal,Howrah,CARE India,145854,199,670,1272,764,185,53,70,High
F62_REC00015,2025,Jul,West Bengal,Howrah,CARE India,214607,112,1763,2606,59,482,91,135,Medium
F62_REC00016,2023,May,West Bengal,Kolkata,NFHS,357896,64,714,779,518,254,315,181,Medium
F62_REC00017,2023,Jun,Maharashtra,Mumbai,Doctors For You,410197,102,1111,2954,1462,468,348,250,Medium
F62_REC00018,2023,Jan,Tamil Nadu,Madurai,HMIS,89062,348,498,950,971,344,132,13,Low
F62_REC00019,2025,Sep,Karnataka,Hubli,UNICEF India,283090,311,1534,1443,802,226,357,122,High
F62_REC00020,2022,Jul,Bihar,Muzaffarpur,HMIS,120025,245,1647,2316,782,410,372,228,Medium
F62_REC00021,2025,Mar,Tamil Nadu,Chennai,WHO India,179908,146,928,738,1466,88,177,177,Medium
F62_REC00022,2024,Sep,Tamil Nadu,Coimbatore,HMIS,125783,129,331,2862,483,484,19,21,High
F62_REC00023,2021,May,Karnataka,Bengaluru,NFHS,404997,275,245,2478,528,169,281,236,Low
F62_REC00024,2022,Apr,Uttar Pradesh,Varanasi,CARE India,265189,129,982,2837,1492,399,370,206,Medium
F62_REC00025,2023,Aug,Bihar,Muzaffarpur,HMIS,181670,212,1811,2317,195,228,400,226,Low
F62_REC00026,2024,Jul,Maharashtra,Mumbai,WHO India,374545,397,999,2970,1035,274,122,115,Medium
F62_REC00027,2023,Mar,Uttar Pradesh,Agra,Doctors For You,226418,371,300,2391,1436,255,152,152,High
F62_REC00028,2023,Jan,Karnataka,Bengaluru,NFHS,311112,174,784,2186,78,417,64,178,Low
F62_REC00029,2025,Jun,Bihar,Muzaffarpur,Doctors For You,261319,392,1450,877,801,103,158,115,High
F62_REC00030,2022,Jan,Gujarat,Surat,Doctors For You,457097,42,1444,455,1151,463,333,231,Low
F62_REC00031,2021,Jul,West Bengal,Howrah,Doctors For You,149927,86,1590,2992,267,371,331,112,Low
F62_REC00032,2021,Apr,Uttar Pradesh,Lucknow,Smile Foundation,120570,366,464,2156,871,36,319,246,Medium
F62_REC00033,2024,Feb,Karnataka,Mysuru,CARE India,332131,346,991,2431,1083,298,80,175,Medium
F62_REC00034,2025,Apr,Tamil Nadu,Chennai,NHM,215001,31,1855,2253,700,147,293,161,High
F62_REC00035,2023,Sep,Karnataka,Mysuru,HMIS,400503,110,1319,1883,982,62,249,133,High
F62_REC00036,2022,Apr,Maharashtra,Mumbai,UNICEF India,112487,159,1359,956,1024,276,267,289,High
F62_REC00037,2023,Mar,Maharashtra,Nagpur,HMIS,119748,145,472,2916,242,360,206,153,Medium
F62_REC00038,2021,Jul,Karnataka,Mysuru,HMIS,123485,309,1353,1136,1450,380,282,147,Medium
F62_REC00039,2025,May,Karnataka,Mysuru,CARE India,67427,340,1960,1322,1079,342,259,242,Medium
F62_REC00040,2022,Jun,Tamil Nadu,Chennai,NHM,173365,33,1409,1130,626,499,306,285,Medium
F62_REC00041,2021,Jul,Karnataka,Bengaluru,NHM,376258,96,1501,389,1188,244,51,282,Low
F62_REC00042,2025,Jan,Maharashtra,Nagpur,WHO India,145051,154,1439,1034,1263,425,93,158,Low
F62_REC00043,2022,May,Uttar Pradesh,Agra,WHO India,144273,303,1415,2758,437,456,273,127,High
F62_REC00044,2021,Apr,Tamil Nadu,Coimbatore,WHO India,341526,281,208,2115,721,399,174,154,Low
F62_REC00045,2021,Jan,Karnataka,Bengaluru,WHO India,492233,65,849,1752,498,42,204,183,Low
F62_REC00046,2022,Jul,West Bengal,Siliguri,Doctors For You,336503,175,1185,2182,1355,202,186,207,High
F62_REC00047,2022,Jul,Tamil Nadu,Coimbatore,Doctors For You,241455,180,933,1953,799,279,305,155,High
F62_REC00048,2023,Jul,Gujarat,Ahmedabad,NFHS,399406,371,1446,1512,1345,330,184,283,Medium
F62_REC00049,2023,Jun,Bihar,Gaya,Doctors For You,89550,334,673,968,1345,119,175,126,Medium
F62_REC00050,2022,Jun,Gujarat,Vadodara,HMIS,131075,83,1522,1136,551,186,44,130,High
F62_REC00051,2025,May,Tamil Nadu,Madurai,UNICEF India,465005,296,1075,427,713,26,1,234,Low
F62_REC00052,2021,Sep,Karnataka,Mysuru,NFHS,259592,71,251,2308,1145,11,372,12,Low
F62_REC00053,2025,Feb,Tamil Nadu,Madurai,HMIS,275688,185,628,1282,473,186,277,147,Low
F62_REC00054,2021,Sep,Maharashtra,Mumbai,UNICEF India,274479,42,1333,541,706,339,347,194,High
