Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE5_REC00000,2022,May,Gujarat,Vadodara,UNICEF India,94013,86,1238,1750,588,286,244,134,Medium
FILE5_REC00001,2022,Apr,Maharashtra,Mumbai,NFHS,215949,50,972,419,145,44,13,93,Medium
FILE5_REC00002,2021,Apr,Karnataka,Hubli,CARE India,180637,260,354,249,1112,185,15,1,High
FILE5_REC00003,2022,Mar,Uttar Pradesh,Agra,WHO India,148970,289,972,929,139,70,179,39,Low
FILE5_REC00004,2022,Jun,Uttar Pradesh,Agra,CARE India,289540,137,555,933,312,245,176,90,High
FILE5_REC00005,2021,Feb,Maharashtra,Pune,UNICEF India,161109,187,1308,537,440,352,69,121,High
FILE5_REC00006,2021,Jun,Gujarat,Ahmedabad,NHM,134861,245,259,549,564,184,122,190,Low
FILE5_REC00007,2021,Apr,Gujarat,Ahmedabad,Smile Foundation,161701,154,429,972,849,244,274,154,High
FILE5_REC00008,2021,Feb,Uttar Pradesh,Varanasi,HMIS,245166,72,1351,260,231,37,251,193,High
FILE5_REC00009,2022,Jul,Maharashtra,Nagpur,WHO India,263786,194,475,1525,812,380,264,181,Low
FILE5_REC00010,2021,Jun,Gujarat,Vadodara,CARE India,256009,125,304,1241,857,191,16,146,Low
FILE5_REC00011,2022,Feb,Karnataka,Bengaluru,HMIS,203348,257,139,950,417,136,58,53,Low
FILE5_REC00012,2021,Apr,Tamil Nadu,Chennai,Smile Foundation,97369,259,593,1375,879,226,151,32,Medium
FILE5_REC00013,2021,Aug,Gujarat,Surat,Smile Foundation,203812,61,147,327,111,38,228,156,Low
FILE5_REC00014,2021,Jul,Uttar Pradesh,Lucknow,CARE India,269563,178,1072,1199,1057,289,161,64,High
FILE5_REC00015,2021,Feb,Tamil Nadu,Coimbatore,WHO India,80255,224,298,2339,113,333,2,37,High
FILE5_REC00016,2021,May,Tamil Nadu,Madurai,CARE India,52912,199,836,1615,356,186,48,180,High
FILE5_REC00017,2021,Jul,Uttar Pradesh,Varanasi,UNICEF India,185945,121,752,1224,193,326,133,70,High
FILE5_REC00018,2021,Feb,Maharashtra,Mumbai,HMIS,59078,105,965,763,887,88,218,174,Medium
FILE5_REC00019,2021,Mar,Maharashtra,Nagpur,WHO India,69918,119,359,1627,186,14,231,171,Low
FILE5_REC00020,2022,Jan,Gujarat,Surat,WHO India,271642,286,814,1610,668,78,268,5,Low
FILE5_REC00021,2021,Mar,Tamil Nadu,Chennai,WHO India,202183,236,1303,424,986,11,64,132,Medium
FILE5_REC00022,2022,Jan,Gujarat,Surat,UNICEF India,86389,212,767,1157,1032,217,43,164,High
FILE5_REC00023,2022,May,Maharashtra,Nagpur,Smile Foundation,217335,212,182,235,273,384,93,47,High
FILE5_REC00024,2022,Jun,Maharashtra,Nagpur,HMIS,164409,103,995,1073,834,167,169,27,High
FILE5_REC00025,2022,Jul,Tamil Nadu,Madurai,HMIS,123331,98,961,1026,201,40,167,193,Low
FILE5_REC00026,2021,Jun,Gujarat,Vadodara,WHO India,58174,51,1435,2218,198,248,25,131,Medium
FILE5_REC00027,2021,Jan,Karnataka,Hubli,HMIS,223560,149,1390,1546,808,161,155,58,High
FILE5_REC00028,2022,Jul,Uttar Pradesh,Varanasi,NHM,111959,142,132,2208,853,108,185,157,Medium
FILE5_REC00029,2022,Apr,Maharashtra,Mumbai,Smile Foundation,81435,261,378,2466,202,242,95,41,High
FILE5_REC00030,2021,Aug,Karnataka,Mysuru,UNICEF India,143748,142,1332,1581,582,62,284,9,Medium
FILE5_REC00031,2022,May,Maharashtra,Mumbai,NHM,189243,124,770,841,894,366,9,159,Medium
FILE5_REC00032,2022,Aug,Maharashtra,Nagpur,WHO India,251407,152,557,1341,929,29,240,113,High
FILE5_REC00033,2021,Aug,Uttar Pradesh,Agra,UNICEF India,124723,254,580,1205,706,98,213,196,Low
