Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE25_REC00000,2020,Mar,Tamil Nadu,Madurai,NFHS,156947,56,147,1434,229,113,245,9,Medium
FILE25_REC00001,2020,Aug,Tamil Nadu,Madurai,Smile Foundation,101249,297,893,1551,141,262,89,14,Medium
FILE25_REC00002,2020,Feb,Tamil Nadu,Madurai,NFHS,95333,102,1140,1152,241,165,158,131,Medium
FILE25_REC00003,2020,Mar,Karnataka,Mysuru,HMIS,66834,178,923,1890,292,27,66,186,Medium
FILE25_REC00004,2020,Feb,Uttar Pradesh,Lucknow,NHM,129105,87,1215,2316,220,102,268,169,High
FILE25_REC00005,2021,May,Maharashtra,Mumbai,NHM,169068,295,790,1409,848,313,229,169,Medium
FILE25_REC00006,2021,Aug,Tamil Nadu,Chennai,UNICEF India,168520,192,871,2094,952,247,50,87,Medium
FILE25_REC00007,2020,Jul,Tamil Nadu,Madurai,NFHS,123915,291,753,1754,1154,363,9,186,High
FILE25_REC00008,2021,Feb,Gujarat,Surat,CARE India,205771,249,650,1775,496,61,68,121,Low
FILE25_REC00009,2021,Apr,Gujarat,Ahmedabad,UNICEF India,255515,197,1299,678,1185,182,38,8,High
FILE25_REC00010,2020,Apr,Maharashtra,Mumbai,NFHS,139506,72,1190,934,266,213,283,193,High
FILE25_REC00011,2020,Apr,Maharashtra,Nagpur,CARE India,169157,244,534,1385,996,119,243,151,Low
FILE25_REC00012,2020,May,Karnataka,Mysuru,HMIS,68835,227,164,535,986,278,184,61,High
FILE25_REC00013,2021,May,Gujarat,Surat,Smile Foundation,243428,93,1162,1940,672,39,179,63,Medium
FILE25_REC00014,2020,Apr,Maharashtra,Mumbai,NHM,147708,189,378,1392,447,362,206,189,High
FILE25_REC00015,2021,Jan,Tamil Nadu,Madurai,NFHS,186998,126,1366,200,1165,172,261,34,Medium
FILE25_REC00016,2021,May,Karnataka,Mysuru,HMIS,218256,121,756,589,734,296,226,191,Medium
FILE25_REC00017,2021,May,Karnataka,Bengaluru,CARE India,298410,217,1258,1368,898,84,22,105,High
FILE25_REC00018,2021,Mar,Maharashtra,Mumbai,Smile Foundation,219167,168,720,390,738,398,295,144,High
FILE25_REC00019,2020,Jun,Tamil Nadu,Chennai,Smile Foundation,96427,244,1042,2401,1129,135,15,124,Medium
FILE25_REC00020,2020,Aug,Gujarat,Ahmedabad,HMIS,146274,177,221,2122,750,73,223,154,Medium
FILE25_REC00021,2020,May,Uttar Pradesh,Varanasi,UNICEF India,168675,106,1155,2284,1160,313,150,165,Medium
FILE25_REC00022,2020,Jan,Gujarat,Ahmedabad,NFHS,253604,254,901,1483,314,370,108,177,Low
FILE25_REC00023,2020,Apr,Tamil Nadu,Coimbatore,UNICEF India,154458,89,491,664,125,50,85,68,Medium
FILE25_REC00024,2021,May,Maharashtra,Pune,NFHS,188454,252,1461,541,1121,0,28,109,Low
FILE25_REC00025,2021,May,Gujarat,Surat,NFHS,200891,55,387,1238,150,110,292,176,Low
FILE25_REC00026,2020,May,Gujarat,Vadodara,Smile Foundation,63972,124,1429,756,272,108,257,29,Low
FILE25_REC00027,2020,Mar,Uttar Pradesh,Agra,NFHS,158399,148,935,394,191,400,199,168,Low
FILE25_REC00028,2020,Aug,Uttar Pradesh,Agra,Smile Foundation,291225,51,349,2378,287,346,238,192,Low
FILE25_REC00029,2021,Aug,Tamil Nadu,Chennai,NHM,261176,274,1442,976,109,241,40,93,High
FILE25_REC00030,2021,Feb,Uttar Pradesh,Varanasi,CARE India,196598,292,1004,752,204,396,147,59,High
FILE25_REC00031,2021,Aug,Uttar Pradesh,Lucknow,HMIS,254873,286,1075,2235,554,294,50,75,Low
FILE25_REC00032,2020,Jan,Tamil Nadu,Madurai,NHM,93173,189,1144,1441,543,149,241,56,High
FILE25_REC00033,2021,Apr,Gujarat,Surat,WHO India,206517,128,191,2310,336,43,295,163,Low
FILE25_REC00034,2020,May,Karnataka,Mysuru,WHO India,220643,246,1191,2009,1089,289,291,11,Low
FILE25_REC00035,2020,Jul,Maharashtra,Pune,WHO India,193750,212,1363,2119,353,376,35,93,Low
FILE25_REC00036,2020,Jan,Karnataka,Mysuru,NHM,104097,140,674,2235,1177,14,49,154,Low
FILE25_REC00037,2021,Mar,Karnataka,Bengaluru,NFHS,186505,237,829,680,1142,208,223,151,Medium
FILE25_REC00038,2020,Jun,Maharashtra,Pune,NHM,78532,53,984,844,755,169,278,56,High
FILE25_REC00039,2020,Jan,Karnataka,Mysuru,HMIS,239527,271,843,2499,1087,252,180,44,Low
FILE25_REC00040,2020,Jan,Karnataka,Hubli,NHM,149422,299,1230,2367,876,142,289,197,Low
FILE25_REC00041,2020,Feb,Karnataka,Hubli,NFHS,241869,159,1379,1520,354,25,281,127,High
FILE25_REC00042,2021,Jun,Maharashtra,Pune,NFHS,249102,89,142,604,741,25,282,87,Low
FILE25_REC00043,2021,Mar,Karnataka,Hubli,WHO India,208665,76,402,965,526,130,278,185,High
FILE25_REC00044,2020,May,Gujarat,Ahmedabad,HMIS,270837,212,934,1983,541,37,178,116,High
FILE25_REC00045,2020,Mar,Tamil Nadu,Chennai,WHO India,50192,52,142,220,459,59,162,126,High
FILE25_REC00046,2021,May,Uttar Pradesh,Varanasi,NHM,293640,185,723,2158,1069,259,61,96,High
FILE25_REC00047,2020,Jul,Gujarat,Vadodara,CARE India,76583,78,1215,2396,1010,66,121,184,Medium
FILE25_REC00048,2021,Apr,Gujarat,Surat,CARE India,259593,289,764,941,1053,109,8,55,Medium
FILE25_REC00049,2021,Feb,Tamil Nadu,Madurai,UNICEF India,70267,71,686,2490,229,85,175,178,High
FILE25_REC00050,2020,Mar,Maharashtra,Pune,NHM,171163,166,1285,1820,664,171,80,22,Low
FILE25_REC00051,2021,Jan,Maharashtra,Pune,NFHS,274599,160,1358,1358,177,374,147,197,High
