Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F51_REC00000,2022,Sep,Bihar,Patna,HMIS,383380,155,1466,2487,1270,386,257,283,Medium
F51_REC00001,2024,Apr,West Bengal,Siliguri,HMIS,90668,99,1647,1800,1045,80,5,40,Medium
F51_REC00002,2023,Aug,Tamil Nadu,Chennai,NFHS,288393,311,897,2912,1215,475,261,212,Low
F51_REC00003,2024,Apr,Tamil Nadu,Chennai,UNICEF India,63816,143,598,1937,1090,199,161,105,High
F51_REC00004,2022,Aug,Bihar,Patna,HMIS,203769,42,1343,2426,1191,337,126,260,Medium
F51_REC00005,2023,Jan,Bihar,Muzaffarpur,CARE India,189471,189,1803,1210,1243,283,279,231,Medium
F51_REC00006,2021,Feb,Maharashtra,Mumbai,WHO India,226277,113,950,542,252,366,343,32,Medium
F51_REC00007,2023,Feb,Tamil Nadu,Madurai,NFHS,216040,329,1123,1507,995,484,124,230,Medium
F51_REC00008,2021,May,West Bengal,Siliguri,Smile Foundation,267260,201,1492,429,209,297,139,11,Medium
F51_REC00009,2021,Feb,Bihar,Muzaffarpur,Doctors For You,175892,173,1250,1298,1457,321,238,289,Low
F51_REC00010,2024,Apr,Uttar Pradesh,Lucknow,Smile Foundation,479990,209,663,1341,442,339,395,227,Low
F51_REC00011,2022,Mar,Bihar,Patna,HMIS,71115,84,1192,2958,957,280,82,159,High
F51_REC00012,2023,Jun,West Bengal,Howrah,HMIS,234155,175,991,2605,530,315,225,58,High
F51_REC00013,2023,May,Gujarat,Vadodara,WHO India,388149,249,689,1828,1010,306,130,13,Medium
F51_REC00014,2024,May,Bihar,Patna,NFHS,474823,60,1667,544,967,147,353,208,Low
F51_REC00015,2021,Jun,West Bengal,Kolkata,HMIS,261221,114,1519,1800,51,220,339,293,High
F51_REC00016,2024,Apr,Gujarat,Surat,UNICEF India,426247,258,1213,2693,206,115,148,6,Medium
F51_REC00017,2024,Sep,Uttar Pradesh,Agra,Doctors For You,114482,323,663,1263,955,273,174,173,Low
F51_REC00018,2024,Feb,Uttar Pradesh,Varanasi,WHO India,408265,248,303,2130,1023,377,122,146,Low
F51_REC00019,2021,May,Tamil Nadu,Coimbatore,NFHS,315523,202,751,742,1001,30,317,255,Medium
F51_REC00020,2023,Aug,Tamil Nadu,Madurai,NFHS,111170,318,1352,1751,1250,286,39,171,Low
F51_REC00021,2022,May,Tamil Nadu,Coimbatore,WHO India,72631,260,1207,2702,537,56,201,121,Medium
F51_REC00022,2023,Mar,Karnataka,Mysuru,WHO India,270623,343,1879,408,157,43,354,65,Low
F51_REC00023,2021,Sep,Karnataka,Hubli,NHM,143470,209,1476,1495,1166,100,32,144,High
F51_REC00024,2024,Aug,Tamil Nadu,Coimbatore,NFHS,437503,74,117,438,125,8,267,142,High
