Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F47_REC00000,2014,Jul,Maharashtra,Nagpur,NFHS,212534,207,804,2778,353,384,276,80,Low
F47_REC00001,2014,Sep,Tamil Nadu,Chennai,Smile Foundation,325980,220,1515,2734,950,11,376,103,Low
F47_REC00002,2015,Sep,Karnataka,Mysuru,Doctors For You,163675,226,1983,1048,923,426,151,268,High
F47_REC00003,2015,Jul,Uttar Pradesh,Varanasi,NHM,193760,182,1168,2574,779,83,164,228,High
F47_REC00004,2014,Sep,West Bengal,Howrah,UNICEF India,457445,108,1086,1175,109,32,155,189,High
F47_REC00005,2015,Mar,Gujarat,Ahmedabad,UNICEF India,126581,54,1378,1636,116,327,261,77,Medium
F47_REC00006,2015,Aug,Uttar Pradesh,Varanasi,WHO India,179323,134,870,2914,660,61,295,9,Low
F47_REC00007,2015,Sep,Gujarat,Ahmedabad,WHO India,163548,377,203,990,524,143,355,137,Medium
F47_REC00008,2015,Jul,Tamil Nadu,Coimbatore,NHM,357813,202,572,2394,1022,343,357,243,High
F47_REC00009,2014,Jun,Karnataka,Mysuru,CARE India,492559,85,742,2268,737,140,327,270,Low
F47_REC00010,2014,Apr,Gujarat,Vadodara,CARE India,482871,190,637,1259,959,487,395,113,High
F47_REC00011,2015,Sep,West Bengal,Siliguri,CARE India,103483,211,644,976,465,490,382,161,High
F47_REC00012,2014,Feb,West Bengal,Kolkata,NFHS,203303,292,301,2295,1454,126,382,194,Medium
F47_REC00013,2014,Mar,Maharashtra,Pune,NFHS,397293,248,1503,2859,890,136,242,248,Medium
F47_REC00014,2014,Jan,Karnataka,Bengaluru,HMIS,414101,174,384,266,783,230,332,138,Low
F47_REC00015,2014,Feb,Uttar Pradesh,Varanasi,UNICEF India,277265,244,1932,370,421,436,283,229,Medium
F47_REC00016,2014,Apr,Uttar Pradesh,Agra,NFHS,399648,212,532,1839,1216,73,90,113,Medium
F47_REC00017,2015,May,Gujarat,Surat,UNICEF India,339959,244,1708,562,392,293,95,3,Medium
F47_REC00018,2014,Feb,Tamil Nadu,Madurai,CARE India,369448,277,1555,2119,964,454,330,186,Medium
F47_REC00019,2014,Mar,Gujarat,Ahmedabad,NFHS,408260,262,625,2540,329,52,239,242,High
F47_REC00020,2015,Aug,Bihar,Patna,NFHS,387284,139,698,2738,651,205,90,204,High
F47_REC00021,2015,Jan,West Bengal,Kolkata,NFHS,286702,275,498,2191,389,384,331,28,High
F47_REC00022,2014,May,Maharashtra,Nagpur,NHM,341322,314,477,674,1442,494,398,227,Low
F47_REC00023,2015,Jan,Maharashtra,Nagpur,Smile Foundation,403279,131,1410,1224,1434,462,331,220,Medium
F47_REC00024,2014,Jul,Tamil Nadu,Coimbatore,NFHS,403606,109,1046,1284,149,109,72,10,Medium
F47_REC00025,2014,Sep,Tamil Nadu,Coimbatore,UNICEF India,183888,317,717,1941,744,292,282,257,Low
F47_REC00026,2015,Aug,Uttar Pradesh,Varanasi,NFHS,314056,134,1143,519,263,133,205,240,High
F47_REC00027,2014,Jul,Tamil Nadu,Chennai,WHO India,342715,352,924,852,1376,328,241,194,Low
F47_REC00028,2015,Aug,Karnataka,Bengaluru,Smile Foundation,202255,90,193,1914,980,235,237,220,Low
F47_REC00029,2014,Mar,Uttar Pradesh,Agra,NHM,66154,169,677,2116,451,347,203,232,Medium
F47_REC00030,2015,Jan,Bihar,Patna,UNICEF India,328398,275,514,2857,420,234,300,174,Medium
F47_REC00031,2014,Jan,Uttar Pradesh,Lucknow,NFHS,147627,220,1077,2342,232,117,192,141,High
F47_REC00032,2015,Apr,Gujarat,Surat,NHM,132778,52,744,2950,1009,231,223,57,High
F47_REC00033,2014,Jul,Maharashtra,Mumbai,WHO India,180231,396,1077,1145,1164,92,18,294,Low
F47_REC00034,2014,Sep,Karnataka,Mysuru,NFHS,154819,264,1055,2283,1092,271,305,91,Low
F47_REC00035,2015,May,Bihar,Muzaffarpur,CARE India,178933,381,125,1640,266,247,371,157,Low
F47_REC00036,2014,Apr,West Bengal,Howrah,CARE India,386215,331,515,693,783,150,276,59,High
F47_REC00037,2014,Jun,West Bengal,Kolkata,CARE India,118572,317,732,2446,970,390,81,68,Low
F47_REC00038,2015,Apr,West Bengal,Howrah,Doctors For You,268475,294,1276,2292,687,209,195,223,Low
F47_REC00039,2015,Jan,Maharashtra,Mumbai,Smile Foundation,316186,324,1883,1269,1353,168,325,238,Medium
F47_REC00040,2014,Jul,Tamil Nadu,Madurai,WHO India,447128,92,1744,2420,630,179,167,46,Low
F47_REC00041,2015,Mar,Uttar Pradesh,Lucknow,UNICEF India,365484,48,762,2306,620,279,204,29,Medium
F47_REC00042,2014,Aug,Tamil Nadu,Coimbatore,UNICEF India,142115,43,1429,1787,515,152,103,6,High
F47_REC00043,2015,Jul,Karnataka,Hubli,CARE India,108141,352,1496,1156,494,357,320,140,High
F47_REC00044,2015,Aug,Tamil Nadu,Madurai,Doctors For You,454186,290,1756,2070,399,400,124,17,Low
F47_REC00045,2014,Feb,Gujarat,Ahmedabad,HMIS,303900,245,884,2766,505,260,227,84,High
F47_REC00046,2014,Apr,Maharashtra,Pune,NHM,93814,151,1441,393,1180,425,299,264,Low
F47_REC00047,2015,Sep,West Bengal,Howrah,Doctors For You,270813,290,1113,502,463,121,352,94,Low
F47_REC00048,2015,Sep,Maharashtra,Pune,NFHS,164304,110,1884,317,630,235,8,158,High
F47_REC00049,2014,Aug,Karnataka,Mysuru,Doctors For You,148974,107,1473,2234,232,165,118,214,Low
F47_REC00050,2014,Apr,Maharashtra,Pune,WHO India,172108,243,1041,1917,162,477,315,229,High
F47_REC00051,2014,Aug,Bihar,Patna,CARE India,208634,203,850,2600,1131,129,38,97,High
F47_REC00052,2015,May,Maharashtra,Pune,Doctors For You,331860,302,793,676,99,280,118,60,High
F47_REC00053,2014,May,Uttar Pradesh,Lucknow,NFHS,54653,134,611,2684,343,335,181,121,High
F47_REC00054,2015,Feb,Tamil Nadu,Madurai,NHM,481347,57,1084,1415,1234,390,140,173,High
F47_REC00055,2015,Feb,Uttar Pradesh,Agra,NHM,359841,124,1807,354,509,491,95,259,High
F47_REC00056,2014,May,Tamil Nadu,Chennai,Smile Foundation,205942,368,720,1464,877,8,196,118,High
F47_REC00057,2015,May,Tamil Nadu,Madurai,Doctors For You,99263,39,916,1718,616,375,158,282,Low
F47_REC00058,2015,May,Tamil Nadu,Coimbatore,HMIS,330835,43,1246,1102,609,31,97,182,High
F47_REC00059,2015,Jul,Bihar,Gaya,Smile Foundation,76632,31,573,1347,716,131,96,284,High
F47_REC00060,2014,Sep,Uttar Pradesh,Agra,Smile Foundation,371904,294,1158,2113,240,38,70,56,Medium
F47_REC00061,2015,Jun,Maharashtra,Mumbai,CARE India,156873,106,1009,903,879,441,331,193,High
F47_REC00062,2014,Feb,Gujarat,Vadodara,CARE India,268796,61,752,2473,147,369,139,197,Medium
F47_REC00063,2014,May,Tamil Nadu,Chennai,HMIS,215684,295,127,817,704,103,326,124,Medium
F47_REC00064,2014,Sep,Gujarat,Surat,HMIS,129914,38,1881,942,971,324,10,202,High
F47_REC00065,2015,Jul,West Bengal,Kolkata,CARE India,337348,180,1387,355,300,275,179,230,Medium
F47_REC00066,2015,Apr,Bihar,Patna,WHO India,260382,74,589,1283,1001,20,148,275,High
F47_REC00067,2014,Apr,Uttar Pradesh,Varanasi,NFHS,178111,240,1937,1411,596,332,322,298,Low
F47_REC00068,2015,Mar,Gujarat,Ahmedabad,NHM,157770,187,989,2374,1339,429,268,296,High
F47_REC00069,2015,Jun,Tamil Nadu,Coimbatore,CARE India,296295,291,1488,1950,516,173,305,262,High
F47_REC00070,2014,May,Karnataka,Hubli,WHO India,307187,80,667,2300,1063,67,388,68,Low
F47_REC00071,2014,Aug,West Bengal,Kolkata,UNICEF India,355787,233,1966,2517,953,217,172,185,High
F47_REC00072,2015,Aug,Bihar,Gaya,Doctors For You,50522,171,853,831,469,356,133,270,Medium
F47_REC00073,2015,Jun,Bihar,Muzaffarpur,HMIS,410692,129,391,1885,524,67,335,110,High
F47_REC00074,2014,Apr,Karnataka,Bengaluru,WHO India,451433,361,1302,2532,166,160,190,188,High
F47_REC00075,2014,Sep,Tamil Nadu,Madurai,NFHS,281102,340,1907,2170,70,189,294,58,Medium
F47_REC00076,2014,Aug,Tamil Nadu,Madurai,NFHS,422174,77,1965,1346,540,375,294,56,Low
F47_REC00077,2014,May,Uttar Pradesh,Varanasi,Smile Foundation,408029,114,1970,2558,221,177,183,159,Medium
F47_REC00078,2014,Mar,Gujarat,Surat,NHM,141385,205,149,2869,1428,53,289,288,Low
F47_REC00079,2014,May,Karnataka,Mysuru,NFHS,224582,341,1579,1113,296,110,144,26,Medium
F47_REC00080,2015,Sep,Bihar,Gaya,NFHS,383602,400,414,1429,402,119,103,136,High
F47_REC00081,2014,Jul,Karnataka,Mysuru,CARE India,412909,49,1722,606,289,151,167,152,Low
F47_REC00082,2014,Mar,Gujarat,Vadodara,Doctors For You,180219,223,405,1677,898,367,292,114,Low
F47_REC00083,2014,May,Gujarat,Ahmedabad,UNICEF India,242462,43,1973,2022,507,110,155,197,Medium
F47_REC00084,2015,Mar,Karnataka,Mysuru,UNICEF India,483264,143,714,823,451,418,91,222,Medium
F47_REC00085,2015,May,Tamil Nadu,Coimbatore,Doctors For You,309331,119,167,2788,95,309,191,195,High
F47_REC00086,2015,Feb,Gujarat,Vadodara,CARE India,239201,189,1715,2557,1156,461,252,181,Medium
F47_REC00087,2015,Jul,Uttar Pradesh,Agra,Doctors For You,143298,269,811,631,106,108,395,278,Medium
F47_REC00088,2015,Apr,Uttar Pradesh,Agra,CARE India,354230,321,1597,1172,1036,144,60,164,Low
F47_REC00089,2015,Mar,Uttar Pradesh,Lucknow,UNICEF India,483694,144,638,1180,306,408,217,206,High
F47_REC00090,2014,Apr,Bihar,Gaya,WHO India,198921,91,1687,204,668,147,341,105,Low
F47_REC00091,2014,Jan,Gujarat,Surat,NHM,161104,42,706,2243,756,370,303,284,High
F47_REC00092,2014,Sep,Tamil Nadu,Madurai,WHO India,485729,350,1960,1049,1216,191,69,90,Medium
F47_REC00093,2015,Jun,Bihar,Gaya,NHM,332273,400,302,2676,1315,367,45,141,Low
F47_REC00094,2015,Sep,Gujarat,Ahmedabad,NHM,126487,199,1000,2599,462,115,131,247,Low
F47_REC00095,2014,Mar,Karnataka,Hubli,Smile Foundation,422356,52,1019,1508,91,342,193,261,Medium
F47_REC00096,2014,Jul,Bihar,Patna,Doctors For You,105010,278,375,1595,667,474,104,152,High
F47_REC00097,2014,Mar,Gujarat,Surat,Smile Foundation,473522,302,797,1379,912,59,359,201,High
F47_REC00098,2014,Sep,Bihar,Gaya,HMIS,79941,280,1858,1723,412,147,99,5,Low
F47_REC00099,2015,May,Karnataka,Bengaluru,Smile Foundation,57929,348,1822,611,292,362,120,43,Medium
F47_REC00100,2014,Feb,Uttar Pradesh,Lucknow,WHO India,395187,218,864,1999,130,16,284,136,Low
F47_REC00101,2015,Sep,Uttar Pradesh,Agra,Smile Foundation,62673,350,593,1606,323,136,69,90,Medium
F47_REC00102,2014,Aug,Gujarat,Surat,NHM,451492,266,1370,2855,1486,454,47,246,Low
F47_REC00103,2015,Sep,West Bengal,Howrah,Doctors For You,303797,50,1384,2678,54,377,296,139,Low
