Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F70_REC00000,2016,Jan,Tamil Nadu,Coimbatore,NHM,360287,83,1232,858,640,5,130,197,High
F70_REC00001,2017,May,Uttar Pradesh,Lucknow,NFHS,275734,289,1012,484,347,72,152,41,Low
F70_REC00002,2016,Apr,West Bengal,Siliguri,HMIS,252330,193,1797,857,1356,395,393,172,High
F70_REC00003,2017,Feb,Karnataka,Hubli,WHO India,98829,323,534,1132,1269,445,256,172,High
F70_REC00004,2017,May,West Bengal,Kolkata,CARE India,498760,111,1339,1205,186,161,161,114,Medium
F70_REC00005,2017,Sep,Maharashtra,Pune,Smile Foundation,252153,289,237,2080,855,402,214,201,Low
F70_REC00006,2016,Jun,West Bengal,Siliguri,UNICEF India,439382,142,501,1080,1299,154,286,167,High
F70_REC00007,2017,Sep,Bihar,Gaya,Smile Foundation,332983,391,183,480,953,95,140,161,Low
F70_REC00008,2016,May,Maharashtra,Pune,NFHS,62749,150,981,1499,1075,76,357,129,High
F70_REC00009,2017,Apr,West Bengal,Kolkata,WHO India,238292,37,1670,2487,170,294,206,67,Medium
F70_REC00010,2017,Jan,Karnataka,Mysuru,NFHS,126949,242,1084,1082,1434,377,357,195,Low
F70_REC00011,2017,Aug,Tamil Nadu,Madurai,Smile Foundation,93399,326,1048,451,509,68,113,199,High
F70_REC00012,2016,Jan,West Bengal,Kolkata,CARE India,372543,233,213,1297,685,256,110,43,Medium
F70_REC00013,2017,May,West Bengal,Howrah,NHM,381920,263,580,639,1317,198,120,144,Low
F70_REC00014,2017,Mar,Uttar Pradesh,Lucknow,Smile Foundation,254859,210,193,2251,926,435,115,31,Medium
F70_REC00015,2016,Jul,Gujarat,Surat,NHM,193535,140,747,473,846,474,16,150,Medium
F70_REC00016,2016,Aug,West Bengal,Kolkata,Smile Foundation,188365,394,578,2545,904,246,357,5,High
F70_REC00017,2017,Feb,West Bengal,Kolkata,UNICEF India,71989,327,1877,2145,1329,277,373,247,Low
F70_REC00018,2016,Jul,Uttar Pradesh,Lucknow,WHO India,257305,129,573,2544,262,168,64,30,Medium
F70_REC00019,2016,Mar,Karnataka,Hubli,NFHS,215526,201,1288,1355,239,344,20,193,Medium
F70_REC00020,2017,May,West Bengal,Siliguri,NHM,417112,105,788,562,1494,129,251,191,High
F70_REC00021,2017,Aug,Gujarat,Vadodara,WHO India,200385,253,181,388,209,152,17,207,High
F70_REC00022,2017,Jan,Uttar Pradesh,Varanasi,Smile Foundation,54819,107,1907,835,1049,301,141,281,High
F70_REC00023,2016,Jul,West Bengal,Howrah,Smile Foundation,185088,365,308,2846,618,155,26,54,High
F70_REC00024,2017,Sep,Gujarat,Surat,NHM,296388,125,862,1248,524,136,382,121,Medium
F70_REC00025,2016,May,Bihar,Muzaffarpur,NHM,108523,345,1240,1890,541,401,191,122,Medium
F70_REC00026,2017,Jun,West Bengal,Siliguri,Smile Foundation,109758,124,468,1929,460,431,151,16,Medium
F70_REC00027,2016,Aug,West Bengal,Howrah,HMIS,351554,84,1295,1576,575,215,110,238,Low
F70_REC00028,2016,Aug,Uttar Pradesh,Agra,UNICEF India,235711,186,629,2815,1115,312,246,275,High
F70_REC00029,2016,Feb,Maharashtra,Pune,Smile Foundation,270335,160,1254,971,672,164,237,109,High
F70_REC00030,2016,Jun,Bihar,Muzaffarpur,UNICEF India,88733,319,109,414,766,54,267,246,Medium
F70_REC00031,2017,Aug,West Bengal,Kolkata,NHM,153382,61,1356,2704,993,454,65,247,Low
F70_REC00032,2016,Feb,Maharashtra,Nagpur,Smile Foundation,70857,148,1046,455,1479,69,268,119,Low
F70_REC00033,2017,Mar,Gujarat,Ahmedabad,Smile Foundation,97765,213,1945,1989,198,44,351,257,Low
