Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE20_REC00000,2023,Jan,Uttar Pradesh,Lucknow,NHM,181445,276,615,1619,651,193,81,69,Low
FILE20_REC00001,2022,Jul,Tamil Nadu,Madurai,UNICEF India,72151,250,880,1073,996,263,75,30,Low
FILE20_REC00002,2023,Jul,Tamil Nadu,Chennai,HMIS,195452,117,380,1305,428,318,206,2,High
FILE20_REC00003,2024,Jul,Karnataka,Bengaluru,CARE India,151228,188,669,2327,428,77,258,59,Medium
FILE20_REC00004,2023,Apr,Maharashtra,Mumbai,CARE India,273544,182,1176,2252,962,13,106,26,Low
FILE20_REC00005,2024,Aug,Karnataka,Bengaluru,HMIS,134977,255,792,1351,630,208,16,17,Medium
FILE20_REC00006,2023,Jan,Karnataka,Bengaluru,CARE India,89709,117,322,319,547,274,29,196,Low
FILE20_REC00007,2023,Aug,Tamil Nadu,Madurai,HMIS,148120,127,951,1817,816,399,235,46,Medium
FILE20_REC00008,2025,Feb,Maharashtra,Mumbai,UNICEF India,135057,171,634,1257,285,244,59,138,Medium
FILE20_REC00009,2023,Jun,Maharashtra,Pune,NFHS,119624,214,897,516,631,274,286,198,High
FILE20_REC00010,2024,Apr,Gujarat,Surat,CARE India,99026,109,1091,1125,530,102,13,71,Medium
FILE20_REC00011,2024,Apr,Tamil Nadu,Madurai,UNICEF India,224523,67,388,1102,856,313,211,137,Medium
FILE20_REC00012,2025,Aug,Uttar Pradesh,Varanasi,UNICEF India,182786,133,1195,260,779,279,12,179,High
FILE20_REC00013,2023,Jun,Maharashtra,Pune,WHO India,83174,239,376,2032,410,188,44,157,Medium
FILE20_REC00014,2023,Feb,Tamil Nadu,Chennai,CARE India,221899,188,1442,2500,345,184,43,134,Medium
FILE20_REC00015,2024,Apr,Tamil Nadu,Madurai,WHO India,128234,231,1235,282,534,170,98,140,Medium
FILE20_REC00016,2023,Aug,Karnataka,Mysuru,UNICEF India,91868,244,732,2414,283,82,116,98,High
FILE20_REC00017,2022,Aug,Gujarat,Vadodara,HMIS,134079,126,723,2336,1117,204,212,28,Low
FILE20_REC00018,2023,Aug,Maharashtra,Mumbai,WHO India,126572,64,386,1842,116,41,92,61,Medium
FILE20_REC00019,2023,Apr,Uttar Pradesh,Agra,Smile Foundation,168767,192,185,1870,399,45,299,103,Low
FILE20_REC00020,2022,Feb,Maharashtra,Mumbai,NFHS,255926,62,1331,308,1102,226,174,62,Low
FILE20_REC00021,2024,Feb,Gujarat,Ahmedabad,WHO India,249315,102,1176,2219,112,382,186,51,High
FILE20_REC00022,2023,Jan,Uttar Pradesh,Varanasi,WHO India,270444,246,1064,395,109,38,206,103,High
FILE20_REC00023,2023,Apr,Karnataka,Hubli,CARE India,148788,133,274,596,831,124,20,14,High
FILE20_REC00024,2024,Mar,Uttar Pradesh,Agra,NFHS,106386,245,850,2070,790,269,221,84,High
FILE20_REC00025,2024,Apr,Maharashtra,Mumbai,NFHS,80526,256,1019,2229,208,285,137,81,Low
FILE20_REC00026,2025,Apr,Karnataka,Mysuru,Smile Foundation,97967,86,983,2266,708,321,118,167,Medium
FILE20_REC00027,2024,May,Uttar Pradesh,Varanasi,UNICEF India,111448,124,778,1725,285,142,263,142,Medium
FILE20_REC00028,2022,May,Uttar Pradesh,Varanasi,WHO India,62651,249,527,1180,711,223,65,24,High
FILE20_REC00029,2022,May,Tamil Nadu,Coimbatore,Smile Foundation,286504,154,1010,1747,927,221,49,196,Medium
FILE20_REC00030,2023,Aug,Gujarat,Vadodara,UNICEF India,259215,214,182,1666,144,314,280,44,Medium
FILE20_REC00031,2023,Jul,Tamil Nadu,Chennai,UNICEF India,283587,264,901,1543,277,239,245,78,Medium
FILE20_REC00032,2025,Aug,Uttar Pradesh,Varanasi,HMIS,156444,153,1374,2426,246,81,69,29,Medium
FILE20_REC00033,2023,Aug,Tamil Nadu,Madurai,HMIS,184999,145,1473,2202,384,5,149,1,High
FILE20_REC00034,2022,Aug,Maharashtra,Nagpur,CARE India,219405,125,369,1423,430,375,43,72,Medium
FILE20_REC00035,2025,Jul,Uttar Pradesh,Lucknow,NFHS,272041,118,877,1890,1004,297,153,79,Medium
FILE20_REC00036,2024,Jan,Uttar Pradesh,Lucknow,NHM,152737,103,1332,1272,809,357,273,45,Low
FILE20_REC00037,2023,Aug,Karnataka,Bengaluru,UNICEF India,176093,159,139,1405,374,160,84,15,Medium
FILE20_REC00038,2024,Jul,Uttar Pradesh,Lucknow,HMIS,67883,228,896,2432,609,398,258,66,Medium
FILE20_REC00039,2024,Jul,Maharashtra,Nagpur,CARE India,62314,111,719,688,1079,199,250,138,Medium
FILE20_REC00040,2023,Aug,Maharashtra,Pune,HMIS,216924,213,1093,547,425,289,250,112,Medium
FILE20_REC00041,2024,May,Karnataka,Mysuru,HMIS,238115,207,144,1970,467,18,231,166,Low
FILE20_REC00042,2022,Jul,Uttar Pradesh,Lucknow,NHM,52246,174,445,1181,223,187,112,163,Low
FILE20_REC00043,2022,Jan,Karnataka,Bengaluru,NHM,156032,120,1320,934,1043,69,239,119,Low
FILE20_REC00044,2022,Apr,Tamil Nadu,Chennai,WHO India,163856,237,1306,1864,928,362,55,36,High
FILE20_REC00045,2023,Jun,Maharashtra,Nagpur,NFHS,69308,249,994,813,363,23,294,117,Low
FILE20_REC00046,2023,Aug,Maharashtra,Nagpur,NFHS,107977,112,1427,2266,349,75,6,50,Low
FILE20_REC00047,2022,Jun,Karnataka,Bengaluru,UNICEF India,163230,147,1093,901,983,63,224,147,Medium
FILE20_REC00048,2022,Aug,Karnataka,Bengaluru,Smile Foundation,232729,218,302,295,371,90,107,93,High
FILE20_REC00049,2024,Aug,Uttar Pradesh,Lucknow,NHM,136719,86,1433,541,731,26,77,132,Low
FILE20_REC00050,2024,Aug,Maharashtra,Pune,UNICEF India,62806,280,894,1951,577,386,227,69,High
FILE20_REC00051,2024,Aug,Gujarat,Ahmedabad,CARE India,252778,295,380,2049,657,134,155,65,Medium
FILE20_REC00052,2023,Mar,Gujarat,Ahmedabad,HMIS,96875,171,1439,425,526,306,295,162,High
FILE20_REC00053,2022,Aug,Maharashtra,Mumbai,NHM,155141,111,1500,1718,250,176,298,36,Low
FILE20_REC00054,2024,May,Maharashtra,Nagpur,NHM,297651,62,207,2095,703,163,42,9,Low
FILE20_REC00055,2023,Apr,Gujarat,Ahmedabad,WHO India,149029,277,833,2160,1119,211,92,139,Medium
FILE20_REC00056,2024,Feb,Uttar Pradesh,Varanasi,UNICEF India,63445,118,950,2113,106,145,260,31,Low
FILE20_REC00057,2024,Feb,Karnataka,Mysuru,NFHS,134244,228,1153,1382,1082,121,230,181,Medium
FILE20_REC00058,2022,Jul,Maharashtra,Pune,Smile Foundation,252536,231,204,1562,1088,80,19,91,Low
FILE20_REC00059,2023,Jul,Maharashtra,Pune,HMIS,108427,140,1344,2247,281,58,295,83,Medium
FILE20_REC00060,2024,Feb,Karnataka,Mysuru,HMIS,215923,185,613,2043,543,394,142,124,High
FILE20_REC00061,2025,Jul,Uttar Pradesh,Lucknow,HMIS,184691,95,1419,1633,282,298,168,53,High
FILE20_REC00062,2023,Aug,Maharashtra,Nagpur,CARE India,148578,179,1335,1477,944,8,133,73,Medium
FILE20_REC00063,2024,Jun,Tamil Nadu,Coimbatore,NHM,170170,187,599,1602,921,189,75,198,Low
FILE20_REC00064,2025,May,Uttar Pradesh,Lucknow,CARE India,220762,68,510,200,285,211,63,43,Low
FILE20_REC00065,2023,Mar,Karnataka,Mysuru,WHO India,153604,190,1062,211,971,187,185,97,Medium
