Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F22_REC00000,2015,May,Uttar Pradesh,Varanasi,NHM,112814,295,1622,411,497,60,244,136,Low
F22_REC00001,2017,Aug,Bihar,Patna,NHM,457571,330,1752,1923,558,396,93,56,Low
F22_REC00002,2015,Aug,Gujarat,Vadodara,Smile Foundation,128479,99,1258,1002,951,467,126,92,High
F22_REC00003,2017,Jul,Tamil Nadu,Madurai,Smile Foundation,54778,394,1016,1348,1110,320,13,190,Medium
F22_REC00004,2016,Feb,Maharashtra,Pune,WHO India,260696,143,1946,2001,1253,66,281,290,Low
F22_REC00005,2015,Mar,Maharashtra,Nagpur,NHM,278501,256,811,601,1157,409,346,40,Medium
F22_REC00006,2016,Jul,Uttar Pradesh,Varanasi,NFHS,221669,312,583,2875,586,163,268,169,Low
F22_REC00007,2015,Jun,West Bengal,Howrah,HMIS,473408,176,1841,2157,440,69,149,237,Medium
F22_REC00008,2016,Feb,West Bengal,Howrah,WHO India,61292,279,955,2409,84,442,16,245,High
F22_REC00009,2016,Jun,Bihar,Muzaffarpur,NHM,435035,132,1068,2039,724,368,318,80,Medium
F22_REC00010,2015,Jul,Karnataka,Bengaluru,WHO India,357866,318,1692,1119,1165,350,354,225,Low
F22_REC00011,2016,Jun,Maharashtra,Nagpur,CARE India,243723,303,353,2799,614,441,165,156,Low
F22_REC00012,2015,Jan,Maharashtra,Mumbai,NHM,394261,257,187,349,316,142,61,238,Medium
F22_REC00013,2015,May,Maharashtra,Nagpur,Smile Foundation,438767,97,1884,2993,1067,431,57,5,Low
F22_REC00014,2015,Jun,Bihar,Muzaffarpur,NHM,250759,100,633,1103,1350,43,334,16,High
F22_REC00015,2016,Feb,Karnataka,Bengaluru,UNICEF India,132311,234,543,2283,1355,314,316,163,Low
F22_REC00016,2015,Feb,Uttar Pradesh,Agra,WHO India,446404,50,727,240,1175,244,286,149,Medium
F22_REC00017,2017,Sep,Gujarat,Ahmedabad,Smile Foundation,221565,96,406,2970,279,29,106,140,Low
F22_REC00018,2017,Apr,Bihar,Gaya,UNICEF India,166343,205,471,1805,983,94,3,74,Low
F22_REC00019,2015,Jan,Tamil Nadu,Coimbatore,NHM,198025,269,1923,882,1198,24,253,85,Medium
F22_REC00020,2015,Jun,Gujarat,Ahmedabad,UNICEF India,329247,102,617,733,361,96,237,104,Low
F22_REC00021,2017,Jul,Karnataka,Hubli,HMIS,354420,215,1838,1318,509,66,55,53,Low
F22_REC00022,2017,May,Uttar Pradesh,Varanasi,UNICEF India,436942,139,111,2393,825,255,81,87,High
F22_REC00023,2015,Jul,West Bengal,Kolkata,NHM,268558,66,968,1859,1085,308,246,198,Medium
F22_REC00024,2016,Jun,Bihar,Patna,UNICEF India,422875,371,224,1262,532,33,259,17,Medium
F22_REC00025,2016,Jan,West Bengal,Howrah,HMIS,253273,183,959,2568,1151,27,85,18,Low
F22_REC00026,2016,Aug,Karnataka,Hubli,Smile Foundation,193392,119,842,503,788,121,45,286,Low
F22_REC00027,2015,Feb,Gujarat,Ahmedabad,WHO India,363183,48,1282,2898,547,313,36,239,Low
