Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F58_REC00000,2023,Jul,Gujarat,Ahmedabad,WHO India,295790,393,862,2140,856,280,252,202,High
F58_REC00001,2021,Apr,Gujarat,Surat,NFHS,139427,357,1330,201,739,136,324,216,Low
F58_REC00002,2021,Sep,Uttar Pradesh,Agra,NFHS,405292,344,260,2009,1220,262,320,172,Low
F58_REC00003,2022,Mar,Uttar Pradesh,Lucknow,Smile Foundation,322743,173,1113,943,736,100,331,122,High
F58_REC00004,2023,Jun,Uttar Pradesh,Lucknow,NHM,159246,285,650,2502,566,242,20,251,High
F58_REC00005,2022,Jan,Maharashtra,Nagpur,Smile Foundation,400410,373,1046,361,815,350,145,231,Low
F58_REC00006,2021,Apr,Gujarat,Ahmedabad,UNICEF India,307485,186,1928,1317,281,327,96,118,Low
F58_REC00007,2023,Jun,West Bengal,Kolkata,WHO India,312852,296,1127,2804,796,61,33,80,High
F58_REC00008,2022,Apr,Bihar,Gaya,NFHS,303264,302,1259,970,343,74,75,68,Low
F58_REC00009,2022,Feb,Karnataka,Bengaluru,CARE India,489475,275,1368,1239,1137,258,377,293,Medium
F58_REC00010,2023,Jul,Gujarat,Surat,NHM,197945,58,1981,2959,1320,158,102,70,High
F58_REC00011,2021,Aug,Karnataka,Mysuru,NHM,315978,43,1269,2285,230,153,390,128,Low
F58_REC00012,2021,Feb,Maharashtra,Pune,WHO India,460939,273,728,1522,1318,291,302,32,Medium
F58_REC00013,2022,Feb,Bihar,Muzaffarpur,WHO India,355017,92,1198,2981,1066,50,220,202,Low
F58_REC00014,2021,Apr,Maharashtra,Nagpur,Doctors For You,279065,383,1296,374,1460,98,326,294,Low
F58_REC00015,2023,Sep,Bihar,Patna,UNICEF India,120327,353,1533,843,471,131,254,86,High
F58_REC00016,2021,Feb,Karnataka,Hubli,Smile Foundation,342152,248,1360,749,783,90,125,20,Medium
F58_REC00017,2023,Mar,Uttar Pradesh,Agra,UNICEF India,165355,65,258,858,206,426,114,151,Low
F58_REC00018,2022,May,Maharashtra,Nagpur,HMIS,437110,132,1721,1501,467,350,252,223,High
F58_REC00019,2022,Mar,Bihar,Patna,UNICEF India,115711,154,427,993,1482,440,352,235,High
F58_REC00020,2022,Jul,West Bengal,Kolkata,HMIS,127608,87,1186,2718,164,156,301,35,High
F58_REC00021,2021,Feb,Tamil Nadu,Coimbatore,NHM,405401,137,1557,1414,534,350,239,227,Low
F58_REC00022,2023,Mar,West Bengal,Kolkata,NHM,433418,336,102,746,171,119,163,5,Low
F58_REC00023,2021,Aug,Tamil Nadu,Coimbatore,HMIS,275027,68,1625,1921,1392,9,67,25,High
F58_REC00024,2022,Feb,Maharashtra,Pune,Smile Foundation,485731,79,1578,1805,1030,194,156,82,Medium
F58_REC00025,2021,Jul,Tamil Nadu,Madurai,UNICEF India,375408,399,1133,725,129,134,385,243,Low
