Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F68_REC00000,2017,Aug,West Bengal,Kolkata,CARE India,153992,201,815,2822,1361,107,180,18,Medium
F68_REC00001,2019,Aug,Karnataka,Bengaluru,NHM,190782,331,1708,1778,53,194,378,38,Low
F68_REC00002,2017,Jan,Uttar Pradesh,Lucknow,HMIS,418906,323,1243,710,718,480,175,278,Low
F68_REC00003,2020,Aug,West Bengal,Kolkata,Doctors For You,285544,385,1959,1274,1407,439,229,274,Medium
F68_REC00004,2019,Mar,Gujarat,Vadodara,NFHS,91395,148,1869,729,965,202,35,158,Medium
F68_REC00005,2019,Jun,Bihar,Gaya,NFHS,300021,314,453,555,917,428,257,79,Medium
F68_REC00006,2017,Aug,Gujarat,Surat,WHO India,466493,293,1747,1942,1248,389,5,226,Low
F68_REC00007,2018,Sep,Karnataka,Bengaluru,UNICEF India,147540,369,1138,1492,172,437,213,276,Medium
F68_REC00008,2018,Sep,Gujarat,Ahmedabad,NHM,328208,127,974,2347,1324,262,7,124,High
F68_REC00009,2020,Jul,Maharashtra,Nagpur,WHO India,341819,123,960,1680,1166,459,302,147,Medium
F68_REC00010,2019,Jan,West Bengal,Howrah,NFHS,141244,87,1047,1075,1439,219,62,231,High
F68_REC00011,2016,Jan,Gujarat,Ahmedabad,WHO India,153792,112,1839,2489,600,107,252,151,Medium
F68_REC00012,2017,Jul,West Bengal,Kolkata,UNICEF India,434675,48,1041,2820,1187,384,111,276,Medium
F68_REC00013,2016,Jul,Karnataka,Bengaluru,CARE India,271994,111,1080,2671,585,27,368,223,Medium
F68_REC00014,2019,Feb,West Bengal,Howrah,HMIS,293212,100,586,2429,1307,121,207,194,Low
F68_REC00015,2019,Apr,Uttar Pradesh,Lucknow,WHO India,463488,137,1712,1324,387,309,73,290,Medium
F68_REC00016,2020,Mar,Tamil Nadu,Chennai,NHM,422221,309,996,2030,744,313,236,17,Medium
F68_REC00017,2020,Jan,Maharashtra,Nagpur,HMIS,223893,125,1318,1237,413,187,386,32,Medium
F68_REC00018,2018,Jul,Karnataka,Hubli,NFHS,303010,308,520,909,248,177,65,42,Medium
F68_REC00019,2016,Mar,Uttar Pradesh,Lucknow,WHO India,51389,189,491,1613,995,449,86,272,High
F68_REC00020,2018,Sep,Tamil Nadu,Madurai,UNICEF India,251765,262,1604,361,490,158,71,153,Low
F68_REC00021,2018,Jan,West Bengal,Howrah,Doctors For You,435611,97,1268,1481,345,76,123,62,Medium
