Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F15_REC00000,2017,Sep,Maharashtra,Nagpur,CARE India,434519,314,1744,1750,1373,451,47,43,Low
F15_REC00001,2016,Sep,Tamil Nadu,Madurai,NHM,348638,164,1953,208,626,367,14,67,High
F15_REC00002,2018,Jul,Karnataka,Mysuru,Smile Foundation,207941,53,1352,1548,1346,496,76,39,High
F15_REC00003,2017,Aug,Tamil Nadu,Chennai,WHO India,200845,346,1554,1624,520,162,112,118,Low
F15_REC00004,2018,Apr,Maharashtra,Nagpur,CARE India,148315,185,1415,2205,907,113,8,125,Low
F15_REC00005,2016,Jan,Uttar Pradesh,Lucknow,Doctors For You,94391,362,989,2907,553,139,66,141,Low
F15_REC00006,2017,Jul,West Bengal,Howrah,Smile Foundation,473392,146,640,1048,848,215,326,65,Low
F15_REC00007,2016,Jul,Maharashtra,Pune,Smile Foundation,177869,62,955,481,898,114,328,147,Low
F15_REC00008,2017,Jan,Karnataka,Hubli,Doctors For You,232899,157,1675,1064,342,328,33,236,Low
F15_REC00009,2017,Sep,Gujarat,Ahmedabad,WHO India,367492,93,192,2033,989,4,80,9,Medium
F15_REC00010,2017,Jan,West Bengal,Kolkata,Smile Foundation,341159,191,1939,568,1386,77,224,236,Medium
F15_REC00011,2018,Sep,Gujarat,Vadodara,NHM,56663,180,517,2114,212,51,78,230,High
F15_REC00012,2016,Jun,Bihar,Muzaffarpur,Smile Foundation,91561,394,1740,1950,208,324,288,59,Medium
F15_REC00013,2016,Jan,Maharashtra,Nagpur,NFHS,460008,280,789,1583,425,206,283,75,Low
F15_REC00014,2017,May,Uttar Pradesh,Varanasi,Smile Foundation,326225,290,1099,2846,186,245,262,142,Low
F15_REC00015,2017,Aug,Tamil Nadu,Chennai,HMIS,144488,141,979,663,983,246,271,246,Low
F15_REC00016,2016,Apr,West Bengal,Kolkata,NFHS,151294,238,1032,550,1475,484,176,126,Medium
F15_REC00017,2018,Aug,Gujarat,Surat,CARE India,214356,66,1581,613,508,494,170,139,Medium
F15_REC00018,2016,Jun,Gujarat,Surat,HMIS,496817,318,1817,2461,1411,388,165,8,Low
F15_REC00019,2017,Jul,Maharashtra,Nagpur,HMIS,341405,71,1153,1841,248,332,71,296,Medium
F15_REC00020,2017,Jan,Bihar,Patna,NFHS,212873,183,317,332,673,426,152,54,Low
F15_REC00021,2017,Sep,Gujarat,Vadodara,UNICEF India,120482,128,1324,1040,56,430,129,111,High
F15_REC00022,2018,Aug,Uttar Pradesh,Agra,Smile Foundation,450652,188,505,2458,283,284,398,238,Medium
F15_REC00023,2018,May,Karnataka,Mysuru,NFHS,82292,149,741,2058,857,462,137,151,Medium
F15_REC00024,2017,Feb,Uttar Pradesh,Agra,CARE India,255276,91,265,1555,588,239,161,237,High
F15_REC00025,2016,Jun,Maharashtra,Mumbai,UNICEF India,339600,227,481,218,898,336,108,15,High
F15_REC00026,2016,Jul,Karnataka,Hubli,WHO India,294231,85,559,1880,1456,183,200,56,High
F15_REC00027,2016,Jan,Bihar,Patna,NHM,400518,329,1212,2116,87,488,368,43,Low
F15_REC00028,2016,Aug,Tamil Nadu,Madurai,Smile Foundation,436757,243,1151,298,325,143,156,61,Medium
F15_REC00029,2017,Feb,Bihar,Gaya,Smile Foundation,457169,305,567,2715,450,127,274,242,Low
F15_REC00030,2016,Aug,Maharashtra,Nagpur,WHO India,251303,206,202,703,562,23,314,61,High
F15_REC00031,2018,Sep,Tamil Nadu,Chennai,NFHS,309228,60,534,626,196,185,324,99,Medium
F15_REC00032,2018,Mar,West Bengal,Howrah,NFHS,63468,140,608,521,604,169,137,170,Low
F15_REC00033,2017,Mar,Uttar Pradesh,Varanasi,WHO India,239419,46,1069,1451,339,98,53,259,Low
F15_REC00034,2016,Jun,Tamil Nadu,Chennai,UNICEF India,229486,358,1033,2238,70,369,182,76,High
F15_REC00035,2016,Jan,Tamil Nadu,Chennai,Doctors For You,419009,387,708,2063,648,424,366,177,Medium
F15_REC00036,2018,Sep,Karnataka,Mysuru,WHO India,118453,251,910,1226,431,347,135,172,Low
F15_REC00037,2016,Aug,Maharashtra,Nagpur,NFHS,287121,90,577,2660,1297,160,69,281,High
F15_REC00038,2017,Jun,Maharashtra,Mumbai,NFHS,83640,163,1921,390,857,420,369,61,Low
