Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F65_REC00000,2022,Aug,Karnataka,Mysuru,NHM,266653,272,524,647,185,172,257,161,Medium
F65_REC00001,2020,Jan,Tamil Nadu,Chennai,Doctors For You,94498,230,358,1332,77,108,323,283,Medium
F65_REC00002,2023,Jun,Gujarat,Surat,Smile Foundation,93972,160,1656,2926,1113,328,77,257,Medium
F65_REC00003,2023,Jul,West Bengal,Siliguri,HMIS,129246,226,1967,2226,585,145,342,68,High
F65_REC00004,2020,Jan,Gujarat,Ahmedabad,Doctors For You,220681,293,129,772,1406,119,94,89,High
F65_REC00005,2020,Feb,Tamil Nadu,Coimbatore,NFHS,386226,195,1202,2630,1184,471,99,150,Medium
F65_REC00006,2022,Mar,Karnataka,Mysuru,NHM,249576,127,451,2496,250,127,275,156,Medium
F65_REC00007,2022,May,Uttar Pradesh,Lucknow,WHO India,486611,259,773,2942,1474,73,24,32,Low
F65_REC00008,2021,Jun,Maharashtra,Nagpur,HMIS,118642,361,1335,2198,353,256,304,270,Medium
F65_REC00009,2020,Jul,Uttar Pradesh,Agra,NFHS,377339,371,834,2745,174,396,345,152,Low
F65_REC00010,2021,Feb,Karnataka,Hubli,WHO India,124809,85,1629,1378,179,353,81,85,Low
F65_REC00011,2021,Apr,West Bengal,Kolkata,NFHS,380018,312,1348,1802,89,291,228,272,High
F65_REC00012,2023,Feb,Bihar,Patna,Smile Foundation,152495,51,434,2311,1211,108,390,277,Low
F65_REC00013,2022,Mar,Karnataka,Mysuru,NHM,116383,81,1600,2176,175,113,305,88,High
F65_REC00014,2021,Sep,Tamil Nadu,Chennai,WHO India,396866,303,1618,2761,664,457,146,0,High
F65_REC00015,2022,Feb,Gujarat,Vadodara,CARE India,447172,314,1111,1929,1274,498,293,149,Low
F65_REC00016,2020,Apr,Tamil Nadu,Coimbatore,UNICEF India,332305,179,569,1181,431,239,35,155,Medium
F65_REC00017,2020,Jul,Tamil Nadu,Coimbatore,HMIS,178187,298,798,2973,61,374,298,194,Medium
F65_REC00018,2023,Apr,Karnataka,Bengaluru,Doctors For You,489111,400,142,2820,627,48,104,277,High
F65_REC00019,2021,Jul,Gujarat,Surat,HMIS,287802,244,1070,231,925,449,245,19,High
