Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F61_REC00000,2021,Jun,Karnataka,Mysuru,UNICEF India,440024,132,1168,1326,859,238,191,218,High
F61_REC00001,2021,Aug,Bihar,Muzaffarpur,NFHS,431407,152,1650,2049,1253,475,165,66,High
F61_REC00002,2023,Sep,Bihar,Gaya,NFHS,97418,201,145,2867,1041,249,337,283,High
F61_REC00003,2024,Sep,Tamil Nadu,Coimbatore,Smile Foundation,61242,104,750,651,287,62,125,219,Low
F61_REC00004,2021,May,West Bengal,Howrah,CARE India,436766,319,1139,2416,960,346,282,16,High
F61_REC00005,2021,Apr,Gujarat,Surat,UNICEF India,116257,50,401,2101,909,281,193,67,Medium
F61_REC00006,2024,Apr,Tamil Nadu,Madurai,Doctors For You,62025,121,1240,1533,926,189,255,174,High
F61_REC00007,2022,May,Karnataka,Mysuru,WHO India,295067,205,698,2782,458,190,338,165,Low
F61_REC00008,2023,Apr,Karnataka,Hubli,WHO India,198000,391,1762,2617,969,80,207,198,Low
F61_REC00009,2023,Mar,Gujarat,Vadodara,Smile Foundation,371737,41,840,2792,1107,380,106,112,Low
F61_REC00010,2023,Jan,Bihar,Patna,CARE India,292077,47,101,368,328,388,60,226,Low
F61_REC00011,2021,Jan,Tamil Nadu,Coimbatore,Doctors For You,310024,310,1218,393,485,478,159,0,High
F61_REC00012,2021,Aug,Gujarat,Surat,UNICEF India,275461,376,1596,312,555,174,180,174,Low
F61_REC00013,2021,Feb,Karnataka,Hubli,Smile Foundation,294986,233,217,883,1410,111,195,82,Medium
F61_REC00014,2024,Jan,Tamil Nadu,Madurai,Smile Foundation,438300,75,1434,2547,415,116,68,194,Low
F61_REC00015,2023,Jul,Tamil Nadu,Madurai,HMIS,303953,161,1080,1739,311,454,4,29,Medium
F61_REC00016,2023,May,Bihar,Muzaffarpur,WHO India,102495,314,1304,334,355,440,394,87,Low
F61_REC00017,2022,Apr,Karnataka,Hubli,CARE India,338563,30,1128,696,1189,486,333,133,Medium
F61_REC00018,2021,Jan,Uttar Pradesh,Agra,NFHS,134287,294,1532,1409,862,125,249,103,Medium
F61_REC00019,2023,Jun,Maharashtra,Nagpur,Doctors For You,230748,34,1034,913,1268,279,221,174,Low
F61_REC00020,2024,Jul,Bihar,Patna,HMIS,464277,382,1900,2524,428,53,66,37,Medium
F61_REC00021,2024,May,Gujarat,Vadodara,CARE India,460999,225,954,1141,593,403,46,35,High
F61_REC00022,2023,Sep,Tamil Nadu,Chennai,UNICEF India,252923,332,1700,2280,689,136,306,160,Medium
F61_REC00023,2021,Jul,Tamil Nadu,Madurai,NFHS,128325,394,1889,1907,665,368,59,175,High
F61_REC00024,2021,May,Karnataka,Mysuru,NHM,438487,36,290,2872,1134,3,100,258,High
F61_REC00025,2022,Jan,West Bengal,Siliguri,NFHS,164062,400,102,2810,1325,49,99,125,Low
F61_REC00026,2022,Feb,Gujarat,Vadodara,WHO India,342813,364,1624,2695,862,134,291,230,High
F61_REC00027,2021,Apr,Uttar Pradesh,Lucknow,UNICEF India,199208,346,1041,1295,1069,381,77,202,High
F61_REC00028,2021,Jun,Gujarat,Surat,CARE India,290898,214,931,956,712,364,93,217,Low
F61_REC00029,2021,Apr,Karnataka,Mysuru,Doctors For You,60033,358,684,1387,402,153,352,210,Low
F61_REC00030,2022,Aug,Gujarat,Surat,UNICEF India,435077,197,1286,2121,811,446,394,105,Medium
F61_REC00031,2021,Jun,Tamil Nadu,Madurai,NFHS,181283,45,232,2234,290,274,204,170,Low
F61_REC00032,2021,Mar,Karnataka,Hubli,NFHS,427159,311,1392,1792,875,213,315,240,Medium
F61_REC00033,2021,Sep,Gujarat,Surat,WHO India,264412,163,1828,2250,946,235,217,130,High
F61_REC00034,2022,Mar,Maharashtra,Mumbai,Smile Foundation,118132,45,1796,2508,341,6,233,172,High
F61_REC00035,2022,Aug,Uttar Pradesh,Lucknow,NHM,320514,39,242,2128,523,351,362,84,High
F61_REC00036,2021,Jan,Tamil Nadu,Coimbatore,CARE India,324638,99,469,2026,75,298,173,150,High
F61_REC00037,2021,Aug,Maharashtra,Mumbai,HMIS,456764,68,1287,2976,988,200,215,119,Medium
F61_REC00038,2021,Aug,Uttar Pradesh,Varanasi,NHM,386695,220,753,2475,480,10,124,98,Medium
F61_REC00039,2024,Apr,Gujarat,Surat,Smile Foundation,206280,325,1264,1387,935,420,227,296,Medium
F61_REC00040,2022,Apr,West Bengal,Kolkata,Doctors For You,335177,209,326,1628,1183,295,315,186,Low
F61_REC00041,2021,Apr,Gujarat,Ahmedabad,Doctors For You,423251,226,1836,484,494,106,159,236,High
F61_REC00042,2023,Aug,Uttar Pradesh,Varanasi,Smile Foundation,251189,255,686,1878,682,228,354,295,High
F61_REC00043,2024,Feb,West Bengal,Howrah,Doctors For You,456282,51,1476,452,99,89,129,285,Low
F61_REC00044,2024,Jan,Gujarat,Surat,NFHS,197704,197,355,1140,360,62,14,59,High
F61_REC00045,2021,Sep,Maharashtra,Pune,HMIS,95689,233,1925,2639,354,223,389,108,High
F61_REC00046,2024,Sep,Uttar Pradesh,Agra,HMIS,302613,305,1228,1124,1451,198,49,283,High
F61_REC00047,2022,Mar,Bihar,Muzaffarpur,UNICEF India,328078,227,283,1260,942,463,81,96,Low
F61_REC00048,2024,Aug,Tamil Nadu,Chennai,NFHS,271446,185,518,1068,704,418,118,115,Medium
F61_REC00049,2023,Aug,Uttar Pradesh,Lucknow,NHM,370155,198,849,2528,878,408,126,62,Low
F61_REC00050,2023,Mar,Bihar,Patna,NFHS,269150,375,586,1218,1481,496,117,144,Medium
F61_REC00051,2021,Jul,Bihar,Muzaffarpur,UNICEF India,397466,130,1686,2118,307,352,249,180,High
F61_REC00052,2024,Feb,Uttar Pradesh,Lucknow,NFHS,260144,296,1151,458,1117,282,182,300,Low
F61_REC00053,2022,Jul,Tamil Nadu,Madurai,NFHS,50757,121,884,230,1448,467,250,31,High
F61_REC00054,2023,Sep,Maharashtra,Nagpur,NHM,415818,126,543,2620,131,32,386,239,Low
F61_REC00055,2023,Mar,West Bengal,Siliguri,Doctors For You,223210,161,1202,2524,1030,48,181,258,Medium
F61_REC00056,2024,Jun,Bihar,Gaya,CARE India,415710,330,1194,1825,873,458,79,36,Low
F61_REC00057,2024,Jul,Maharashtra,Pune,Smile Foundation,106165,174,553,2331,602,438,382,54,High
F61_REC00058,2022,Sep,Gujarat,Surat,HMIS,436544,291,1144,1298,1386,44,357,166,Medium
F61_REC00059,2024,Jun,Tamil Nadu,Madurai,HMIS,198703,366,1191,2744,198,252,199,46,High
F61_REC00060,2021,Jan,Uttar Pradesh,Lucknow,HMIS,324640,82,1814,443,1472,31,364,211,Low
F61_REC00061,2022,Mar,Uttar Pradesh,Varanasi,Smile Foundation,136952,53,1980,1601,1255,350,91,93,Medium
F61_REC00062,2021,Aug,Gujarat,Surat,CARE India,452342,252,1599,2338,1133,416,62,8,High
F61_REC00063,2021,May,Tamil Nadu,Madurai,NFHS,241738,286,712,1303,1293,151,191,178,Medium
F61_REC00064,2022,Feb,Maharashtra,Pune,Smile Foundation,207580,294,1855,1576,1185,254,1,145,Medium
F61_REC00065,2022,Aug,Tamil Nadu,Coimbatore,UNICEF India,326509,370,1544,988,1309,380,361,212,Low
F61_REC00066,2021,Apr,Maharashtra,Nagpur,NFHS,63567,189,1365,350,562,82,332,209,Medium
F61_REC00067,2023,Jun,Uttar Pradesh,Agra,NFHS,482362,305,712,1767,952,90,128,177,High
F61_REC00068,2024,Jul,Karnataka,Bengaluru,WHO India,180627,106,1857,1852,1270,194,122,147,Medium
F61_REC00069,2021,Sep,Maharashtra,Nagpur,WHO India,264810,111,1415,360,821,16,107,200,Low
