Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F10_REC00000,2022,Jul,Maharashtra,Mumbai,CARE India,79652,202,1418,1318,1373,210,28,212,Medium
F10_REC00001,2023,Jun,Gujarat,Ahmedabad,HMIS,388787,207,1469,2416,1163,407,223,78,Medium
F10_REC00002,2023,Aug,Karnataka,Mysuru,UNICEF India,79185,132,1397,2104,1223,208,132,82,Low
F10_REC00003,2023,Jul,Uttar Pradesh,Varanasi,HMIS,315934,96,163,1603,592,154,39,185,High
F10_REC00004,2020,Mar,Maharashtra,Nagpur,NHM,349011,197,1281,1043,1188,230,340,289,High
F10_REC00005,2022,Jun,Bihar,Patna,NHM,246689,162,593,1240,1174,272,193,38,Medium
F10_REC00006,2023,Feb,Uttar Pradesh,Lucknow,Doctors For You,273634,79,969,2720,357,207,241,235,Low
F10_REC00007,2021,Jul,Gujarat,Ahmedabad,NHM,381867,319,1576,2272,56,397,292,129,Low
F10_REC00008,2019,Feb,Uttar Pradesh,Lucknow,NFHS,385596,195,1971,927,1349,486,41,209,Medium
F10_REC00009,2023,Jul,Karnataka,Bengaluru,Doctors For You,355952,74,1799,1760,613,6,299,128,Low
F10_REC00010,2020,Sep,Tamil Nadu,Coimbatore,HMIS,90619,264,408,2956,80,344,21,177,Medium
F10_REC00011,2021,Feb,Uttar Pradesh,Agra,Doctors For You,291333,162,1749,2208,392,114,228,252,Low
F10_REC00012,2023,Apr,Bihar,Patna,NHM,361440,293,593,2679,734,164,98,94,Medium
F10_REC00013,2020,May,Karnataka,Hubli,CARE India,184269,133,928,943,86,186,139,218,Medium
F10_REC00014,2022,Jun,West Bengal,Kolkata,UNICEF India,422513,146,1830,2199,1097,342,280,135,Medium
F10_REC00015,2019,May,Bihar,Muzaffarpur,CARE India,302462,262,1715,741,272,28,250,241,Medium
F10_REC00016,2020,Jan,Karnataka,Hubli,Doctors For You,234802,256,1661,1524,1088,492,277,150,Medium
F10_REC00017,2019,Jun,West Bengal,Siliguri,UNICEF India,105710,329,313,688,93,389,111,172,Low
F10_REC00018,2022,Jul,Karnataka,Mysuru,Doctors For You,313296,146,1527,1541,826,314,121,262,High
F10_REC00019,2020,Jan,Karnataka,Bengaluru,UNICEF India,372639,362,1584,1566,75,150,92,86,High
F10_REC00020,2020,Jul,Bihar,Gaya,UNICEF India,481926,138,554,1141,1440,48,171,195,Medium
F10_REC00021,2023,Mar,Karnataka,Hubli,HMIS,171030,87,1949,1905,467,31,355,191,Medium
F10_REC00022,2022,Apr,Gujarat,Surat,NFHS,117306,127,1032,2540,569,169,385,299,High
F10_REC00023,2019,Jan,West Bengal,Kolkata,HMIS,300615,36,1431,1868,287,136,249,264,Low
F10_REC00024,2021,Sep,Karnataka,Mysuru,UNICEF India,456558,141,1051,685,204,322,62,46,Medium
F10_REC00025,2022,May,Maharashtra,Pune,HMIS,382569,379,271,1275,1496,267,330,241,High
F10_REC00026,2022,Jul,Uttar Pradesh,Varanasi,NFHS,242385,391,1546,1696,88,133,226,182,Low
F10_REC00027,2023,Aug,Maharashtra,Mumbai,Smile Foundation,155897,332,121,2836,1348,244,331,197,Low
F10_REC00028,2021,Aug,Tamil Nadu,Coimbatore,Doctors For You,408322,334,456,2880,118,379,137,139,Low
F10_REC00029,2019,Feb,Karnataka,Hubli,WHO India,354826,174,1404,2845,936,481,353,195,Low
F10_REC00030,2020,Feb,Tamil Nadu,Madurai,Smile Foundation,438069,320,1061,1430,298,77,168,43,Medium
F10_REC00031,2023,Sep,Gujarat,Vadodara,Doctors For You,182351,40,1468,2900,1059,494,143,235,Medium
F10_REC00032,2021,May,Maharashtra,Mumbai,NHM,231684,287,1171,2269,275,39,97,227,Low
F10_REC00033,2022,Sep,Bihar,Gaya,NHM,478820,147,948,2075,1409,322,162,249,Low
F10_REC00034,2023,Aug,Maharashtra,Nagpur,NFHS,372492,115,1853,743,506,236,275,49,Low
F10_REC00035,2021,Aug,Maharashtra,Mumbai,NHM,120634,130,235,1262,193,493,262,35,Medium
F10_REC00036,2019,Feb,Bihar,Patna,Smile Foundation,457878,338,1258,1364,1391,430,96,116,Low
F10_REC00037,2023,Apr,Maharashtra,Pune,WHO India,329613,166,1673,1908,745,87,233,277,Medium
F10_REC00038,2023,May,West Bengal,Siliguri,NFHS,311630,392,1599,2009,246,287,234,248,Medium
F10_REC00039,2019,Sep,Tamil Nadu,Madurai,NHM,499346,263,643,2560,1126,84,20,115,Low
F10_REC00040,2019,Aug,Gujarat,Vadodara,NHM,441622,249,427,2137,953,292,382,140,Medium
F10_REC00041,2019,Jun,Gujarat,Surat,NFHS,487001,75,1095,2304,473,124,86,28,Medium
F10_REC00042,2020,Jan,Tamil Nadu,Coimbatore,CARE India,118269,175,1666,1976,511,322,208,165,Medium
F10_REC00043,2019,Jan,Maharashtra,Mumbai,NHM,276594,276,164,1286,206,338,45,43,Low
F10_REC00044,2023,Mar,Bihar,Muzaffarpur,HMIS,81491,46,1764,1397,578,350,103,154,Low
F10_REC00045,2020,Jan,Gujarat,Surat,Doctors For You,368027,255,160,752,694,124,347,111,High
F10_REC00046,2021,Aug,Bihar,Gaya,NFHS,493096,99,518,2825,435,166,65,9,High
F10_REC00047,2022,May,West Bengal,Howrah,UNICEF India,82125,354,537,271,203,429,302,237,Medium
F10_REC00048,2021,Jun,Maharashtra,Nagpur,Smile Foundation,203667,60,1907,1867,712,339,367,258,Medium
F10_REC00049,2022,Jul,Maharashtra,Mumbai,UNICEF India,477817,156,326,913,164,201,375,119,Medium
F10_REC00050,2022,Jul,Gujarat,Vadodara,UNICEF India,325654,153,621,2467,1412,36,185,113,Medium
F10_REC00051,2019,May,Karnataka,Mysuru,NFHS,300571,74,1947,2313,578,53,164,33,High
F10_REC00052,2022,Mar,Karnataka,Hubli,CARE India,192065,42,738,615,1029,287,258,145,Medium
F10_REC00053,2022,Mar,Uttar Pradesh,Lucknow,UNICEF India,92747,68,1660,812,698,348,3,226,High
F10_REC00054,2020,Sep,Maharashtra,Pune,NFHS,181647,307,1601,2152,754,106,120,155,High
F10_REC00055,2021,Jun,Maharashtra,Pune,Doctors For You,340813,285,1238,1253,879,363,354,77,High
F10_REC00056,2020,Apr,Gujarat,Surat,NHM,291567,184,1060,2927,1162,162,332,14,High
F10_REC00057,2023,Apr,Bihar,Muzaffarpur,HMIS,480655,136,1227,822,285,468,190,298,Medium
F10_REC00058,2019,Apr,Gujarat,Ahmedabad,NHM,262728,135,1982,2348,1347,386,153,136,Medium
F10_REC00059,2022,Feb,Tamil Nadu,Coimbatore,Smile Foundation,420505,171,538,250,1449,182,140,147,Medium
F10_REC00060,2020,Jan,Maharashtra,Mumbai,NHM,192180,107,1638,2252,843,469,264,286,Medium
F10_REC00061,2022,Feb,Tamil Nadu,Chennai,WHO India,129303,269,1984,2039,1016,52,124,249,Low
F10_REC00062,2022,Apr,Gujarat,Surat,CARE India,431738,361,401,2579,1200,68,51,119,Medium
F10_REC00063,2021,Jul,Karnataka,Mysuru,UNICEF India,193224,361,790,1317,569,336,128,267,Medium
F10_REC00064,2019,Jun,Tamil Nadu,Chennai,CARE India,144475,133,105,549,368,255,76,203,Low
F10_REC00065,2021,Jul,Karnataka,Bengaluru,UNICEF India,83301,40,1095,1212,1130,409,300,31,High
F10_REC00066,2020,Jun,Tamil Nadu,Madurai,NFHS,364588,300,1438,741,1151,297,238,228,Medium
F10_REC00067,2021,Mar,Maharashtra,Nagpur,Smile Foundation,488177,336,1403,1451,790,89,329,188,Low
F10_REC00068,2019,Jun,West Bengal,Siliguri,CARE India,172760,341,1510,1276,470,236,105,52,High
F10_REC00069,2019,Jul,Uttar Pradesh,Agra,CARE India,482484,319,1486,2830,1484,188,388,82,Medium
F10_REC00070,2021,Mar,Tamil Nadu,Coimbatore,UNICEF India,381088,39,355,2799,1102,343,141,261,Medium
F10_REC00071,2023,Aug,Uttar Pradesh,Varanasi,NFHS,114760,218,1799,1749,496,38,295,253,Medium
F10_REC00072,2021,May,Gujarat,Surat,NHM,445735,342,999,986,703,310,127,287,Low
F10_REC00073,2020,Jul,Tamil Nadu,Coimbatore,NHM,63350,235,1792,1373,271,266,265,3,Low
F10_REC00074,2022,Jun,Bihar,Patna,UNICEF India,60165,150,1566,1630,1295,33,349,131,Low
F10_REC00075,2020,Jun,Maharashtra,Mumbai,CARE India,54863,363,456,2696,1373,60,64,68,Low
F10_REC00076,2021,Mar,Gujarat,Vadodara,WHO India,140896,65,1694,1967,413,149,299,269,Medium
F10_REC00077,2021,Feb,Bihar,Gaya,Smile Foundation,238920,238,1436,1782,1002,99,385,285,Low
F10_REC00078,2019,Mar,Uttar Pradesh,Agra,NFHS,358653,202,1285,1386,1359,116,48,11,High
F10_REC00079,2023,Jan,West Bengal,Siliguri,CARE India,381188,55,1120,2990,1458,242,94,282,Low
F10_REC00080,2020,Apr,Gujarat,Ahmedabad,Doctors For You,410944,382,960,883,262,88,5,207,High
F10_REC00081,2020,Jan,Tamil Nadu,Chennai,HMIS,237553,335,1293,1753,1324,27,238,142,Medium
F10_REC00082,2019,Feb,Karnataka,Hubli,UNICEF India,463922,200,1113,2882,922,457,341,284,High
F10_REC00083,2020,Aug,Uttar Pradesh,Agra,NHM,241985,142,778,2298,1404,18,398,28,Low
F10_REC00084,2021,Jan,Tamil Nadu,Coimbatore,UNICEF India,304042,83,1306,2152,1343,216,216,158,High
F10_REC00085,2020,Jul,Tamil Nadu,Madurai,Smile Foundation,449425,394,788,220,632,64,164,139,Low
F10_REC00086,2021,Jul,Gujarat,Vadodara,Doctors For You,378409,351,1619,343,1192,26,6,61,Medium
F10_REC00087,2021,Apr,Tamil Nadu,Coimbatore,Doctors For You,268561,242,358,1527,634,420,170,195,Medium
F10_REC00088,2022,Apr,Gujarat,Surat,Smile Foundation,229196,360,1646,1751,1030,88,4,289,Low
F10_REC00089,2023,Sep,Gujarat,Ahmedabad,UNICEF India,333706,135,1303,2938,895,147,230,166,Low
F10_REC00090,2023,Aug,Uttar Pradesh,Agra,NHM,238645,290,1168,2306,963,247,229,82,High
F10_REC00091,2019,Sep,Gujarat,Vadodara,CARE India,432214,106,1948,2173,293,23,170,213,Low
F10_REC00092,2021,Apr,Maharashtra,Nagpur,WHO India,434942,321,221,2339,1312,145,335,13,Low
F10_REC00093,2022,Jan,Uttar Pradesh,Lucknow,Smile Foundation,123555,108,992,276,137,68,109,237,Medium
F10_REC00094,2021,Aug,Bihar,Patna,NHM,356612,379,612,221,600,51,34,235,Medium
F10_REC00095,2020,Aug,West Bengal,Howrah,CARE India,260005,234,213,2763,798,174,334,136,Low
F10_REC00096,2022,Jan,Karnataka,Bengaluru,WHO India,106503,242,1112,2551,1497,211,98,63,Medium
F10_REC00097,2020,Jan,Gujarat,Vadodara,WHO India,174658,322,177,2593,112,93,395,85,Medium
F10_REC00098,2021,Jun,Maharashtra,Pune,CARE India,118265,194,1174,1670,1212,458,373,195,High
F10_REC00099,2023,Jul,Uttar Pradesh,Agra,WHO India,107469,165,1911,1437,339,313,154,299,Medium
F10_REC00100,2021,May,Uttar Pradesh,Lucknow,CARE India,366608,244,898,436,163,311,314,41,High
F10_REC00101,2021,Mar,Bihar,Muzaffarpur,CARE India,310749,275,435,1250,483,230,153,233,Low
