Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F48_REC00000,2015,May,Karnataka,Hubli,Doctors For You,403437,99,1453,2285,352,296,47,175,Low
F48_REC00001,2015,Jun,Gujarat,Ahmedabad,UNICEF India,249680,284,765,1014,993,106,396,64,Low
F48_REC00002,2016,Apr,Bihar,Gaya,CARE India,313028,320,1804,911,107,105,174,71,High
F48_REC00003,2016,Feb,Karnataka,Mysuru,UNICEF India,137391,365,150,1589,678,185,184,190,Low
F48_REC00004,2015,Mar,Uttar Pradesh,Varanasi,WHO India,248156,80,235,993,1469,480,364,217,High
F48_REC00005,2015,Jan,West Bengal,Howrah,NFHS,100684,73,973,823,960,76,261,120,Low
F48_REC00006,2016,Jun,Uttar Pradesh,Agra,UNICEF India,111994,112,1506,1255,1442,423,205,229,High
F48_REC00007,2015,Sep,Gujarat,Surat,CARE India,329780,225,1074,2817,321,321,33,211,High
F48_REC00008,2016,Aug,Uttar Pradesh,Lucknow,UNICEF India,315806,335,131,314,290,289,168,91,Low
F48_REC00009,2016,Jul,Bihar,Gaya,Doctors For You,330753,167,400,815,1105,38,384,205,Low
F48_REC00010,2016,Apr,Tamil Nadu,Madurai,WHO India,469826,298,1505,419,716,271,186,256,High
F48_REC00011,2015,Jan,Gujarat,Surat,NHM,199835,287,778,471,104,108,375,129,Medium
F48_REC00012,2015,Jun,Bihar,Muzaffarpur,HMIS,286612,210,1869,1996,787,387,288,32,Low
F48_REC00013,2016,Feb,Karnataka,Bengaluru,WHO India,344900,267,1059,2057,983,130,243,182,High
F48_REC00014,2016,Sep,Karnataka,Hubli,CARE India,94656,80,851,1865,692,407,260,300,High
F48_REC00015,2016,Aug,Karnataka,Hubli,Doctors For You,74813,84,1431,1699,487,380,334,97,Low
F48_REC00016,2016,Aug,Maharashtra,Pune,NHM,85384,205,195,1259,329,57,364,68,Low
F48_REC00017,2016,Jan,Karnataka,Bengaluru,NHM,367044,58,1286,2702,198,152,14,5,Medium
F48_REC00018,2015,Jan,Karnataka,Hubli,HMIS,329789,291,1133,2590,928,148,67,283,High
F48_REC00019,2015,Jun,Bihar,Muzaffarpur,Smile Foundation,412997,319,1913,2686,999,394,389,219,High
F48_REC00020,2015,Mar,Bihar,Gaya,NHM,323261,145,1296,2772,1163,186,77,64,Medium
F48_REC00021,2015,Jan,Bihar,Gaya,CARE India,123905,327,973,2926,1385,83,293,1,Low
F48_REC00022,2016,May,Gujarat,Ahmedabad,HMIS,361544,222,413,855,457,205,158,145,Medium
F48_REC00023,2016,Mar,Karnataka,Mysuru,NHM,347716,324,439,286,998,443,356,157,Low
F48_REC00024,2016,Jan,Karnataka,Mysuru,CARE India,283648,249,706,1109,1033,168,230,178,High
F48_REC00025,2016,Feb,West Bengal,Siliguri,UNICEF India,293616,81,1284,1787,886,449,191,82,Low
F48_REC00026,2016,Jan,Tamil Nadu,Chennai,Smile Foundation,89082,258,150,1796,972,312,365,285,Medium
F48_REC00027,2016,Aug,Bihar,Muzaffarpur,HMIS,178890,108,1627,2708,381,414,73,208,Low
F48_REC00028,2016,Jun,Gujarat,Vadodara,Doctors For You,339121,289,854,1486,695,197,145,101,Medium
F48_REC00029,2016,Mar,West Bengal,Howrah,CARE India,411479,34,438,542,963,444,158,283,Low
F48_REC00030,2016,Sep,Karnataka,Hubli,NHM,412572,282,595,2715,1128,269,8,85,High
F48_REC00031,2015,May,West Bengal,Siliguri,CARE India,158810,247,1215,648,326,133,276,156,Medium
F48_REC00032,2016,Jan,Tamil Nadu,Chennai,UNICEF India,227630,264,737,1192,147,12,227,239,Medium
F48_REC00033,2016,Sep,Maharashtra,Nagpur,UNICEF India,83497,392,1058,1851,1000,384,13,191,High
F48_REC00034,2016,May,Uttar Pradesh,Varanasi,HMIS,248951,285,803,2360,310,268,43,290,Low
F48_REC00035,2016,Feb,Karnataka,Mysuru,Smile Foundation,89636,92,1604,527,1374,25,382,146,Medium
F48_REC00036,2015,Jan,Gujarat,Vadodara,UNICEF India,440339,304,136,1471,69,107,168,146,High
F48_REC00037,2015,Apr,West Bengal,Howrah,WHO India,278265,386,1696,2281,1019,186,162,112,High
F48_REC00038,2016,Sep,Bihar,Gaya,Smile Foundation,299120,379,1369,420,698,178,3,154,High
F48_REC00039,2016,Aug,Bihar,Gaya,UNICEF India,242535,279,607,2965,189,23,218,257,High
F48_REC00040,2015,Jun,Maharashtra,Mumbai,Doctors For You,158793,321,1061,2059,111,363,326,169,High
F48_REC00041,2015,Feb,Tamil Nadu,Chennai,NFHS,229110,231,156,2581,678,76,116,145,High
F48_REC00042,2016,May,Karnataka,Bengaluru,HMIS,103628,58,1285,388,669,85,65,17,Low
F48_REC00043,2016,Jun,Uttar Pradesh,Agra,Smile Foundation,100005,221,1770,1409,409,153,351,235,High
F48_REC00044,2015,Mar,Maharashtra,Pune,Smile Foundation,114465,203,297,2146,330,2,386,90,Medium
F48_REC00045,2016,Sep,Karnataka,Mysuru,Doctors For You,312700,270,1313,1635,388,54,129,229,Low
F48_REC00046,2016,Feb,Gujarat,Vadodara,NHM,234398,312,544,1387,62,51,337,281,High
F48_REC00047,2015,Aug,Karnataka,Mysuru,NFHS,403192,373,1196,2600,1136,134,4,80,Low
F48_REC00048,2015,Aug,Gujarat,Ahmedabad,NFHS,497547,224,920,1861,1389,323,139,205,Medium
F48_REC00049,2016,Apr,Karnataka,Bengaluru,Doctors For You,209711,92,1031,2447,705,421,379,74,Low
F48_REC00050,2015,Jan,Karnataka,Bengaluru,Smile Foundation,404669,235,724,2093,512,109,125,285,High
F48_REC00051,2016,Feb,Uttar Pradesh,Varanasi,Smile Foundation,283046,110,294,2593,124,155,4,132,High
F48_REC00052,2016,May,Gujarat,Vadodara,Doctors For You,469588,386,1791,2940,225,385,65,89,Medium
F48_REC00053,2015,Jan,Maharashtra,Mumbai,Smile Foundation,327860,168,1830,502,1400,36,300,102,Low
F48_REC00054,2015,Jun,Tamil Nadu,Coimbatore,Smile Foundation,206126,151,727,1159,890,334,241,171,Low
F48_REC00055,2016,Jun,Gujarat,Surat,Smile Foundation,474980,83,575,872,1224,29,265,214,Low
F48_REC00056,2016,Mar,Uttar Pradesh,Varanasi,CARE India,266053,293,215,1404,641,82,190,195,Low
F48_REC00057,2016,Feb,Tamil Nadu,Coimbatore,HMIS,101530,334,1278,2791,404,398,320,206,High
F48_REC00058,2015,Jul,Bihar,Muzaffarpur,NFHS,109831,355,1358,1831,900,146,362,65,Low
F48_REC00059,2015,Jan,Karnataka,Bengaluru,NFHS,302211,63,509,2633,1403,399,341,210,High
F48_REC00060,2015,Aug,Tamil Nadu,Coimbatore,WHO India,436202,376,1132,1011,905,267,208,123,Medium
F48_REC00061,2016,May,West Bengal,Siliguri,NHM,474313,165,1536,2071,1420,337,294,292,Low
F48_REC00062,2015,May,Gujarat,Vadodara,HMIS,428838,61,1820,2607,1467,126,393,289,High
F48_REC00063,2016,Apr,Maharashtra,Nagpur,HMIS,309035,397,935,294,1461,432,28,275,Low
F48_REC00064,2015,Apr,Maharashtra,Pune,NFHS,66890,196,878,1432,504,239,11,8,High
F48_REC00065,2015,Jan,Karnataka,Mysuru,WHO India,282879,336,489,1068,116,495,393,196,High
F48_REC00066,2015,Aug,Tamil Nadu,Madurai,UNICEF India,394277,367,1348,365,408,457,72,170,Low
F48_REC00067,2016,Apr,Karnataka,Mysuru,UNICEF India,273974,87,1332,2404,666,57,397,166,Medium
F48_REC00068,2016,Jun,Maharashtra,Nagpur,WHO India,399648,254,323,2618,545,10,400,227,Medium
F48_REC00069,2015,Jan,Uttar Pradesh,Agra,Smile Foundation,377475,163,1159,2462,1315,253,78,162,Medium
F48_REC00070,2015,Sep,Maharashtra,Mumbai,NHM,171334,317,508,850,1344,400,265,279,Low
F48_REC00071,2016,Feb,Uttar Pradesh,Lucknow,CARE India,398461,201,989,2316,401,408,364,31,High
F48_REC00072,2016,May,West Bengal,Siliguri,NFHS,368562,107,1243,1420,1178,80,52,128,Low
F48_REC00073,2016,Jan,West Bengal,Howrah,CARE India,54101,190,1441,1784,669,318,87,298,High
F48_REC00074,2016,Jul,Karnataka,Bengaluru,HMIS,393162,220,161,763,1140,315,349,5,High
F48_REC00075,2015,Jun,Karnataka,Mysuru,Doctors For You,378671,117,480,2636,220,138,109,24,High
F48_REC00076,2016,Feb,Gujarat,Ahmedabad,Smile Foundation,322081,147,1051,2659,406,472,192,287,Medium
F48_REC00077,2016,Jul,Maharashtra,Nagpur,HMIS,350957,202,1026,915,1145,212,235,126,Low
F48_REC00078,2015,Jan,Karnataka,Hubli,UNICEF India,55397,398,1084,331,1329,309,370,96,High
F48_REC00079,2015,Sep,Gujarat,Ahmedabad,Doctors For You,104684,385,408,1057,406,387,131,173,Low
F48_REC00080,2016,May,Tamil Nadu,Chennai,HMIS,465923,133,1717,2240,762,7,42,248,High
F48_REC00081,2015,Jul,Gujarat,Ahmedabad,NHM,318464,398,1479,389,537,331,223,124,Medium
F48_REC00082,2016,Jul,Bihar,Patna,HMIS,455579,242,1492,1068,1231,236,52,177,Medium
F48_REC00083,2016,Jun,Gujarat,Ahmedabad,HMIS,282126,161,574,2509,214,478,185,113,High
F48_REC00084,2016,Apr,Gujarat,Surat,NHM,241941,138,434,1899,537,6,317,72,High
F48_REC00085,2016,Aug,Karnataka,Bengaluru,NHM,99571,313,1933,2379,115,32,107,182,Medium
F48_REC00086,2015,May,Maharashtra,Pune,NHM,227434,31,1487,2276,1090,174,120,228,High
F48_REC00087,2016,Sep,Gujarat,Vadodara,UNICEF India,323396,86,1073,1825,1177,1,32,247,High
F48_REC00088,2016,Aug,Uttar Pradesh,Agra,Doctors For You,332309,122,1331,1395,1057,148,86,113,High
F48_REC00089,2016,Jan,Uttar Pradesh,Varanasi,HMIS,205443,135,152,1325,351,424,152,214,High
F48_REC00090,2015,Feb,Tamil Nadu,Madurai,Smile Foundation,193549,38,747,1611,313,177,147,192,Low
F48_REC00091,2016,May,Maharashtra,Pune,CARE India,380897,168,997,441,1392,46,206,54,Low
F48_REC00092,2015,Feb,Uttar Pradesh,Varanasi,Smile Foundation,247563,56,616,598,206,463,321,123,Medium
F48_REC00093,2015,Mar,Karnataka,Mysuru,Smile Foundation,106570,54,1366,1786,744,324,301,288,Low
F48_REC00094,2015,Apr,Maharashtra,Mumbai,NHM,330199,42,344,1324,785,2,226,104,High
F48_REC00095,2016,Jul,Karnataka,Mysuru,NFHS,420750,328,1137,954,1163,88,25,219,Low
F48_REC00096,2015,May,Uttar Pradesh,Agra,Doctors For You,351416,55,356,2633,1451,384,12,158,High
F48_REC00097,2016,Aug,Gujarat,Vadodara,UNICEF India,261161,248,791,1128,404,203,30,217,Medium
F48_REC00098,2016,Jan,West Bengal,Howrah,WHO India,448933,274,137,2704,1014,270,330,37,Medium
F48_REC00099,2015,Sep,Gujarat,Surat,WHO India,233114,140,380,1560,1101,315,328,45,Medium
F48_REC00100,2015,Apr,Bihar,Gaya,WHO India,359061,94,1880,1314,1201,365,346,11,High
F48_REC00101,2015,Feb,Maharashtra,Mumbai,HMIS,63808,340,1636,1069,1431,418,384,251,High
F48_REC00102,2015,Jun,West Bengal,Howrah,NFHS,493943,31,168,1970,607,410,199,62,Medium
F48_REC00103,2015,Jul,Karnataka,Bengaluru,Doctors For You,435933,51,1036,2440,539,39,332,295,Low
F48_REC00104,2015,Apr,West Bengal,Howrah,NFHS,54532,112,198,591,72,46,342,224,High
F48_REC00105,2015,Apr,Bihar,Patna,Smile Foundation,172139,386,972,2974,1188,97,261,65,High
F48_REC00106,2015,Mar,Tamil Nadu,Chennai,HMIS,282602,62,1630,2824,1305,167,9,86,Low
F48_REC00107,2016,Apr,Bihar,Gaya,Doctors For You,422132,381,1593,406,1132,461,73,50,Medium
F48_REC00108,2016,May,Bihar,Patna,CARE India,235673,216,1836,980,174,303,286,241,Medium
F48_REC00109,2015,Sep,Maharashtra,Mumbai,Smile Foundation,463183,154,1014,1454,656,457,276,282,Low
F48_REC00110,2016,Aug,West Bengal,Siliguri,Smile Foundation,342165,378,1744,667,1070,254,310,190,Medium
F48_REC00111,2015,May,Bihar,Muzaffarpur,NFHS,106318,107,1457,1805,578,357,244,62,Medium
F48_REC00112,2016,Aug,Uttar Pradesh,Lucknow,HMIS,294443,314,462,2980,1109,141,157,277,Low
F48_REC00113,2015,May,Bihar,Muzaffarpur,HMIS,72677,125,1046,1152,181,399,346,143,Medium
F48_REC00114,2015,Jul,Uttar Pradesh,Lucknow,NHM,302971,55,1240,2634,1040,350,126,267,Medium
F48_REC00115,2016,Sep,Gujarat,Surat,NHM,116829,124,457,228,395,396,364,117,Low
F48_REC00116,2016,Feb,Bihar,Patna,WHO India,282623,94,662,958,1042,310,70,202,High
F48_REC00117,2016,Sep,Maharashtra,Mumbai,WHO India,316276,351,1770,1014,1365,393,76,48,High
F48_REC00118,2015,May,Karnataka,Hubli,Doctors For You,199289,315,993,2191,1163,98,360,275,Medium
F48_REC00119,2016,Jun,West Bengal,Kolkata,HMIS,80746,41,738,1197,86,35,219,95,Medium
F48_REC00120,2015,Apr,Tamil Nadu,Chennai,Doctors For You,139722,255,248,2357,103,56,29,15,High
F48_REC00121,2015,Jun,Uttar Pradesh,Agra,UNICEF India,52226,336,400,1773,845,43,39,10,Low
F48_REC00122,2015,Aug,Gujarat,Vadodara,UNICEF India,329008,400,1092,2732,1499,95,239,257,Medium
F48_REC00123,2015,May,West Bengal,Kolkata,WHO India,229501,242,401,1571,1424,329,45,268,Low
F48_REC00124,2015,Jun,Karnataka,Hubli,HMIS,335659,190,511,2777,834,340,353,158,Low
F48_REC00125,2015,Feb,Uttar Pradesh,Agra,WHO India,226604,164,623,2965,107,323,318,298,High
F48_REC00126,2016,Jan,Maharashtra,Mumbai,CARE India,431022,113,865,2552,774,9,288,114,Low
F48_REC00127,2015,Apr,Karnataka,Mysuru,Doctors For You,233330,173,1507,1124,987,421,367,22,Low
F48_REC00128,2015,Feb,Karnataka,Hubli,CARE India,433883,76,783,2379,826,137,217,41,Medium
F48_REC00129,2015,Feb,Maharashtra,Mumbai,Doctors For You,90693,114,1827,1424,283,242,213,236,Medium
F48_REC00130,2016,Jul,West Bengal,Siliguri,Smile Foundation,67674,400,1302,650,78,129,356,127,Medium
F48_REC00131,2016,Jun,Gujarat,Ahmedabad,NHM,343766,295,1456,2690,265,103,13,48,Medium
F48_REC00132,2015,Jan,Gujarat,Ahmedabad,HMIS,85129,281,886,2407,711,156,386,248,Medium
F48_REC00133,2016,Feb,West Bengal,Kolkata,Doctors For You,207818,226,945,538,1433,160,359,94,Medium
F48_REC00134,2015,Jan,Gujarat,Ahmedabad,Smile Foundation,129018,66,693,835,616,333,353,64,Medium
F48_REC00135,2016,Apr,Maharashtra,Nagpur,NFHS,390337,369,1929,542,733,337,134,38,Medium
F48_REC00136,2015,Feb,Maharashtra,Mumbai,NHM,203101,198,1260,2377,481,63,75,247,High
F48_REC00137,2015,Sep,Tamil Nadu,Madurai,WHO India,362915,125,1945,2337,1013,239,79,15,Low
F48_REC00138,2015,Feb,Bihar,Muzaffarpur,UNICEF India,93217,109,1391,2827,322,374,388,162,Medium
F48_REC00139,2015,Aug,Tamil Nadu,Chennai,HMIS,146755,53,520,2022,1034,170,148,205,Low
F48_REC00140,2016,Jul,Karnataka,Hubli,CARE India,81362,290,488,1345,1315,306,97,101,Medium
F48_REC00141,2016,Jun,Bihar,Muzaffarpur,Smile Foundation,454328,59,1013,1695,716,323,172,102,Medium
F48_REC00142,2015,May,Tamil Nadu,Madurai,NHM,385613,135,284,1898,638,308,14,53,Medium
F48_REC00143,2016,Mar,Uttar Pradesh,Agra,Doctors For You,491737,288,1854,2060,721,461,51,195,High
F48_REC00144,2015,May,Tamil Nadu,Coimbatore,NFHS,443991,194,876,1786,475,174,90,242,High
F48_REC00145,2016,Jun,Gujarat,Ahmedabad,Smile Foundation,334737,398,1862,1304,336,142,236,64,High
F48_REC00146,2015,Jul,West Bengal,Kolkata,WHO India,223978,101,1867,1664,1342,132,224,5,High
F48_REC00147,2016,Mar,Gujarat,Ahmedabad,Doctors For You,267951,151,1538,2420,523,136,183,245,Medium
F48_REC00148,2016,May,Karnataka,Bengaluru,Smile Foundation,255827,41,1899,423,171,215,326,209,High
F48_REC00149,2016,Mar,Bihar,Muzaffarpur,UNICEF India,149545,193,847,1189,231,235,289,91,Low
F48_REC00150,2016,Mar,Tamil Nadu,Chennai,NHM,304617,237,976,2824,1049,358,163,55,Low
F48_REC00151,2016,Apr,West Bengal,Kolkata,NHM,54109,342,653,2385,1287,308,202,44,Low
F48_REC00152,2015,Aug,Gujarat,Ahmedabad,WHO India,281912,132,478,204,1221,452,207,164,Medium
F48_REC00153,2015,Aug,Maharashtra,Nagpur,Smile Foundation,61801,57,278,1195,752,119,173,116,High
F48_REC00154,2015,May,Bihar,Muzaffarpur,CARE India,73695,93,1120,2272,1361,456,46,197,Medium
F48_REC00155,2015,Mar,Uttar Pradesh,Varanasi,NHM,396873,126,1543,1468,1142,145,180,206,Medium
F48_REC00156,2016,Jun,Bihar,Gaya,Doctors For You,283780,400,341,1682,765,462,93,20,Medium
F48_REC00157,2016,Aug,Uttar Pradesh,Lucknow,CARE India,421623,359,752,1229,737,237,134,139,Low
F48_REC00158,2015,Jun,Karnataka,Hubli,Smile Foundation,122678,272,382,2142,820,203,161,18,Low
F48_REC00159,2016,Feb,Uttar Pradesh,Varanasi,Doctors For You,89035,301,1682,1422,193,436,67,24,Medium
F48_REC00160,2016,Feb,Karnataka,Bengaluru,Smile Foundation,111003,92,352,1213,620,225,41,138,Medium
F48_REC00161,2016,Aug,Maharashtra,Pune,NHM,231701,240,393,412,439,318,192,292,Medium
F48_REC00162,2016,Feb,West Bengal,Siliguri,Smile Foundation,158915,242,1207,2890,1033,401,92,202,Medium
F48_REC00163,2015,Apr,Tamil Nadu,Coimbatore,Doctors For You,462247,367,1487,1270,1018,159,253,75,Medium
F48_REC00164,2015,Jul,Karnataka,Bengaluru,NFHS,398293,123,645,1171,642,383,212,67,Medium
F48_REC00165,2015,Mar,Gujarat,Vadodara,WHO India,461721,137,1119,1664,1387,323,115,277,High
F48_REC00166,2015,Aug,Karnataka,Hubli,CARE India,392588,164,1828,878,432,488,298,193,High
F48_REC00167,2015,May,West Bengal,Kolkata,NFHS,91079,72,1091,2467,274,249,332,111,High
F48_REC00168,2016,May,Bihar,Patna,CARE India,324851,209,1679,788,1481,6,319,265,Medium
F48_REC00169,2016,Jun,Tamil Nadu,Chennai,Doctors For You,189094,211,317,1873,753,206,291,29,Medium
F48_REC00170,2015,Feb,Gujarat,Surat,UNICEF India,161251,206,615,1142,225,473,204,178,High
F48_REC00171,2016,Sep,Uttar Pradesh,Agra,WHO India,150918,154,416,429,81,340,159,157,High
