Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F12_REC00000,2021,Jan,Uttar Pradesh,Lucknow,UNICEF India,187755,151,986,908,1261,158,303,112,Medium
F12_REC00001,2021,Sep,Tamil Nadu,Chennai,CARE India,476340,36,1508,2357,150,410,347,54,High
F12_REC00002,2022,Feb,Gujarat,Vadodara,Doctors For You,400809,179,337,2586,1179,26,40,34,High
F12_REC00003,2021,Apr,Gujarat,Ahmedabad,HMIS,169758,309,1560,1084,507,463,299,98,Low
F12_REC00004,2021,May,Karnataka,Bengaluru,Smile Foundation,353797,195,802,1890,1278,210,156,267,High
F12_REC00005,2022,Apr,Karnataka,Mysuru,HMIS,223490,180,1747,1934,752,388,239,140,High
F12_REC00006,2021,Jun,Uttar Pradesh,Lucknow,Doctors For You,383855,369,985,862,811,392,178,150,Low
F12_REC00007,2022,Jul,Bihar,Gaya,WHO India,341158,146,1646,1508,1279,408,184,15,Medium
F12_REC00008,2022,Jan,West Bengal,Siliguri,HMIS,442544,177,1731,631,1263,479,156,279,Low
F12_REC00009,2022,Jun,Bihar,Patna,Smile Foundation,450565,387,850,1751,1414,119,309,174,Medium
F12_REC00010,2021,May,West Bengal,Kolkata,WHO India,367151,236,1233,200,464,331,1,242,Low
F12_REC00011,2021,Jul,Bihar,Patna,WHO India,359043,250,786,1746,925,462,400,252,High
F12_REC00012,2021,Sep,Uttar Pradesh,Varanasi,NHM,271050,134,1457,875,820,239,41,202,Low
F12_REC00013,2021,Aug,Karnataka,Hubli,NFHS,477498,182,1757,1414,338,434,92,183,High
F12_REC00014,2022,Apr,Tamil Nadu,Chennai,CARE India,348764,254,647,2899,835,199,131,163,High
F12_REC00015,2022,Mar,West Bengal,Siliguri,NFHS,138171,106,258,1637,171,469,249,258,Low
F12_REC00016,2022,Feb,Gujarat,Vadodara,Doctors For You,101930,183,1468,1286,237,298,351,67,Medium
F12_REC00017,2022,Aug,Uttar Pradesh,Lucknow,Doctors For You,293874,150,1900,2530,111,68,101,57,High
F12_REC00018,2022,Feb,Uttar Pradesh,Lucknow,HMIS,368492,366,1557,1974,1135,9,69,293,High
F12_REC00019,2021,Sep,Maharashtra,Mumbai,HMIS,388224,106,957,2634,130,14,199,271,Medium
F12_REC00020,2022,Mar,West Bengal,Kolkata,CARE India,349190,122,1674,1702,908,0,192,286,Medium
F12_REC00021,2022,Sep,Tamil Nadu,Coimbatore,Doctors For You,93621,198,1097,1721,1308,196,130,1,Medium
F12_REC00022,2021,Jun,Tamil Nadu,Madurai,HMIS,350625,110,895,982,576,249,386,205,High
F12_REC00023,2022,Feb,Tamil Nadu,Coimbatore,NHM,316065,183,249,2131,1406,26,261,43,Medium
F12_REC00024,2021,Jul,Uttar Pradesh,Agra,UNICEF India,245882,396,471,425,180,316,345,154,Low
F12_REC00025,2021,Apr,Uttar Pradesh,Lucknow,NHM,229415,166,1404,560,961,124,318,165,Low
F12_REC00026,2021,Mar,Tamil Nadu,Coimbatore,HMIS,293889,210,1766,2288,173,241,324,153,Low
F12_REC00027,2022,Aug,Gujarat,Surat,HMIS,291041,258,251,1476,887,480,117,174,High
F12_REC00028,2021,Jul,Uttar Pradesh,Lucknow,Doctors For You,311391,354,194,1360,743,271,99,137,Medium
F12_REC00029,2022,May,Karnataka,Mysuru,NHM,102406,292,534,728,516,435,119,21,Medium
F12_REC00030,2022,Jun,Karnataka,Mysuru,UNICEF India,158818,168,616,829,511,10,82,169,High
F12_REC00031,2021,Aug,Tamil Nadu,Madurai,Doctors For You,348414,141,1066,1760,1096,432,68,169,Low
F12_REC00032,2022,Sep,Maharashtra,Nagpur,NFHS,90094,175,1114,1255,1165,96,301,221,Medium
F12_REC00033,2021,Aug,Bihar,Patna,UNICEF India,271984,35,1916,311,849,70,201,197,Low
F12_REC00034,2021,Sep,West Bengal,Kolkata,CARE India,218813,116,1407,822,1371,199,61,204,Low
F12_REC00035,2022,Jul,Uttar Pradesh,Varanasi,Doctors For You,163513,266,1499,1436,304,363,36,298,Medium
F12_REC00036,2022,Jul,Bihar,Patna,CARE India,197246,146,1009,1594,1409,480,377,96,Medium
F12_REC00037,2021,Mar,Gujarat,Ahmedabad,Smile Foundation,158589,353,1683,2935,855,142,381,51,Medium
F12_REC00038,2021,Sep,West Bengal,Howrah,NHM,94594,74,1998,1228,1049,303,11,173,Low
F12_REC00039,2021,Jan,Bihar,Gaya,NFHS,182720,34,437,711,1445,228,85,183,Medium
F12_REC00040,2022,Sep,Karnataka,Mysuru,NFHS,71444,115,1058,2077,1301,114,328,122,Medium
F12_REC00041,2022,Mar,Maharashtra,Mumbai,WHO India,226331,94,1157,412,766,148,362,300,High
F12_REC00042,2022,Apr,Uttar Pradesh,Agra,UNICEF India,293271,247,1299,1151,349,14,56,243,Low
F12_REC00043,2021,Jan,Bihar,Muzaffarpur,NHM,209028,285,239,2897,560,115,139,61,High
F12_REC00044,2022,Mar,Bihar,Gaya,NHM,488018,315,1309,1334,887,331,56,44,Low
F12_REC00045,2022,Jul,Karnataka,Hubli,NHM,270693,186,1350,240,402,51,79,105,Medium
F12_REC00046,2022,Jan,West Bengal,Howrah,UNICEF India,194717,248,1890,1497,215,434,334,43,Medium
F12_REC00047,2021,Sep,Tamil Nadu,Chennai,CARE India,413488,268,772,2174,203,260,19,62,Medium
F12_REC00048,2022,Feb,Bihar,Patna,UNICEF India,102530,161,415,523,245,9,376,147,Low
F12_REC00049,2021,Aug,Gujarat,Vadodara,HMIS,72288,149,799,565,1150,499,325,10,Low
F12_REC00050,2021,Jan,West Bengal,Siliguri,WHO India,271997,127,940,2956,719,440,72,275,Low
F12_REC00051,2021,Feb,Uttar Pradesh,Lucknow,Doctors For You,346314,132,183,2997,452,287,381,47,High
F12_REC00052,2021,Aug,Gujarat,Vadodara,UNICEF India,232023,240,1057,1799,265,151,90,214,Medium
F12_REC00053,2022,Jan,Bihar,Patna,CARE India,489132,151,1318,708,349,224,108,5,Medium
F12_REC00054,2021,Sep,Uttar Pradesh,Lucknow,Smile Foundation,393980,55,608,2159,265,370,16,55,Low
F12_REC00055,2021,May,Maharashtra,Pune,Doctors For You,222528,121,467,2591,1295,187,206,64,Low
F12_REC00056,2021,May,Bihar,Muzaffarpur,CARE India,358480,77,390,1592,1288,296,241,226,High
F12_REC00057,2021,Sep,Maharashtra,Pune,HMIS,78184,306,1099,1036,687,176,361,58,Medium
F12_REC00058,2021,Mar,Tamil Nadu,Chennai,HMIS,307486,208,656,2354,995,36,374,256,High
