Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F11_REC00000,2018,Sep,Uttar Pradesh,Agra,CARE India,282224,44,1546,1860,1000,206,340,121,Low
F11_REC00001,2019,Jul,Gujarat,Ahmedabad,UNICEF India,435766,70,658,1876,684,27,329,165,Low
F11_REC00002,2018,Jun,Maharashtra,Pune,CARE India,232517,357,600,2977,117,346,338,285,High
F11_REC00003,2018,Jul,Gujarat,Ahmedabad,NFHS,124351,102,530,368,96,93,268,97,Low
F11_REC00004,2019,Apr,Gujarat,Surat,NHM,380260,52,996,1081,1197,497,90,267,Low
F11_REC00005,2018,Jan,Uttar Pradesh,Varanasi,NHM,377241,59,1048,400,1112,423,173,19,Medium
F11_REC00006,2019,Feb,Uttar Pradesh,Lucknow,NFHS,276336,69,729,245,521,243,254,271,Low
F11_REC00007,2018,Jul,Karnataka,Mysuru,Doctors For You,50863,88,432,2688,915,276,381,71,High
F11_REC00008,2018,Feb,Gujarat,Ahmedabad,Doctors For You,490172,117,1418,1001,218,223,385,268,Low
F11_REC00009,2018,Jan,Gujarat,Surat,CARE India,454741,158,1479,2005,339,319,378,161,Medium
F11_REC00010,2019,May,West Bengal,Siliguri,HMIS,463227,180,1388,2439,666,42,235,215,Low
F11_REC00011,2019,May,Maharashtra,Pune,NFHS,216988,92,445,2387,1152,267,363,169,Low
F11_REC00012,2019,Mar,Bihar,Gaya,NFHS,86358,177,850,1323,1050,262,78,20,Medium
F11_REC00013,2018,Feb,Maharashtra,Mumbai,NFHS,278814,84,935,2821,397,58,48,81,Medium
F11_REC00014,2018,Apr,Karnataka,Hubli,NHM,451414,342,1188,1932,991,198,11,96,High
F11_REC00015,2019,Mar,Tamil Nadu,Coimbatore,NHM,52737,392,969,468,563,158,331,278,Medium
F11_REC00016,2019,May,Tamil Nadu,Coimbatore,HMIS,51105,185,499,2714,655,251,17,19,Medium
F11_REC00017,2019,Jul,Gujarat,Ahmedabad,NHM,425050,375,301,1202,572,192,26,16,Medium
F11_REC00018,2019,Feb,Tamil Nadu,Coimbatore,Doctors For You,215418,194,854,644,808,452,280,250,High
F11_REC00019,2019,Jun,West Bengal,Siliguri,WHO India,259287,31,1771,479,137,14,107,109,Medium
F11_REC00020,2018,Feb,Karnataka,Bengaluru,WHO India,233008,266,1890,676,461,337,112,30,Low
F11_REC00021,2019,Sep,Tamil Nadu,Madurai,CARE India,180802,111,611,2483,1195,420,88,278,High
F11_REC00022,2019,May,Uttar Pradesh,Lucknow,NFHS,383011,119,1750,2499,265,52,331,168,High
F11_REC00023,2019,Jun,Karnataka,Hubli,Doctors For You,85090,306,1880,2801,1054,308,116,94,High
F11_REC00024,2019,Aug,Uttar Pradesh,Agra,WHO India,286380,260,888,280,1221,176,115,298,High
F11_REC00025,2019,Jun,Bihar,Gaya,Doctors For You,413472,215,795,2103,144,483,97,168,High
F11_REC00026,2019,Feb,Karnataka,Bengaluru,Doctors For You,336484,353,1786,1816,629,42,136,228,Medium
F11_REC00027,2018,Jun,Maharashtra,Pune,NFHS,351512,240,1759,1841,897,421,161,259,High
F11_REC00028,2018,Jul,Karnataka,Bengaluru,UNICEF India,370856,327,1343,797,387,197,302,270,Medium
F11_REC00029,2019,Sep,Gujarat,Ahmedabad,WHO India,460891,296,1027,352,228,5,298,113,Medium
F11_REC00030,2018,May,Gujarat,Ahmedabad,Smile Foundation,471058,138,1026,1771,71,323,142,131,High
F11_REC00031,2018,Sep,Karnataka,Hubli,NFHS,374363,74,669,593,512,192,181,106,Low
F11_REC00032,2019,Aug,Tamil Nadu,Chennai,WHO India,98271,368,1137,396,237,247,117,186,High
F11_REC00033,2019,Jan,West Bengal,Kolkata,UNICEF India,422242,90,301,468,1202,286,355,215,Medium
F11_REC00034,2019,Jul,Karnataka,Mysuru,NHM,326111,231,274,1766,255,390,109,3,High
F11_REC00035,2019,Aug,Karnataka,Hubli,NFHS,359983,379,279,1801,342,477,59,40,Low
F11_REC00036,2018,Aug,Maharashtra,Pune,WHO India,221208,342,1730,492,1233,142,214,152,Low
F11_REC00037,2018,Jun,Uttar Pradesh,Varanasi,CARE India,109841,239,1101,724,701,288,227,240,Medium
F11_REC00038,2018,May,Uttar Pradesh,Agra,NHM,348974,105,228,1279,1420,14,54,248,High
F11_REC00039,2018,Jun,Bihar,Muzaffarpur,UNICEF India,364505,178,188,2120,1485,32,70,270,Low
F11_REC00040,2019,Sep,Bihar,Patna,WHO India,415864,274,399,1255,408,154,74,279,High
F11_REC00041,2019,Feb,Karnataka,Bengaluru,UNICEF India,305528,215,1979,2176,479,62,340,261,High
F11_REC00042,2018,Sep,Uttar Pradesh,Agra,Smile Foundation,497648,79,1548,2569,453,191,128,4,Medium
F11_REC00043,2018,Apr,West Bengal,Kolkata,NFHS,382259,270,1616,509,512,9,185,89,High
F11_REC00044,2019,Jul,Uttar Pradesh,Varanasi,Smile Foundation,219473,302,1790,2605,272,290,300,160,Medium
F11_REC00045,2018,Feb,Uttar Pradesh,Varanasi,UNICEF India,71703,81,101,1486,917,216,192,123,Low
F11_REC00046,2018,Mar,Maharashtra,Nagpur,HMIS,133714,235,999,454,1062,378,147,46,Low
F11_REC00047,2019,Jun,Karnataka,Hubli,WHO India,106584,360,1955,309,585,359,4,49,Medium
F11_REC00048,2018,Apr,Tamil Nadu,Chennai,NHM,424141,325,1448,1473,628,334,322,216,Low
F11_REC00049,2019,Aug,Tamil Nadu,Coimbatore,CARE India,358608,165,132,2913,982,500,245,106,High
F11_REC00050,2019,Feb,Karnataka,Mysuru,HMIS,135107,128,1027,2234,138,72,87,55,Medium
F11_REC00051,2018,Jul,West Bengal,Kolkata,HMIS,201245,46,1494,706,940,71,40,28,Medium
F11_REC00052,2018,Jul,Karnataka,Bengaluru,CARE India,415182,333,1597,1864,423,447,51,238,Low
F11_REC00053,2018,May,West Bengal,Howrah,Smile Foundation,190296,313,1526,2576,1238,203,123,284,Medium
F11_REC00054,2018,Sep,Bihar,Gaya,Smile Foundation,85725,260,1982,491,915,306,77,29,High
F11_REC00055,2018,Feb,Karnataka,Bengaluru,Doctors For You,246141,213,1204,2330,905,404,327,172,Low
F11_REC00056,2018,Jan,Karnataka,Mysuru,CARE India,489089,253,371,2646,506,338,120,159,High
F11_REC00057,2018,Jan,West Bengal,Siliguri,Smile Foundation,211086,128,160,662,524,183,129,263,Low
F11_REC00058,2018,Jan,Uttar Pradesh,Lucknow,UNICEF India,378468,255,239,1893,111,199,339,200,Medium
F11_REC00059,2018,Apr,Maharashtra,Nagpur,CARE India,401011,307,1208,843,1427,321,389,3,Low
F11_REC00060,2019,Jun,Maharashtra,Nagpur,UNICEF India,116054,267,1280,1005,699,275,368,225,Low
F11_REC00061,2019,Jun,Gujarat,Vadodara,Doctors For You,370680,179,1428,2701,538,268,231,264,Low
F11_REC00062,2018,Feb,Uttar Pradesh,Varanasi,WHO India,495112,76,1814,1689,217,395,220,148,Medium
F11_REC00063,2018,Apr,Gujarat,Surat,CARE India,126922,280,1072,1594,1114,8,299,55,Low
F11_REC00064,2019,Sep,Maharashtra,Mumbai,CARE India,67257,321,1587,2501,574,36,349,65,High
F11_REC00065,2019,Jun,Uttar Pradesh,Agra,Smile Foundation,226136,393,1721,2611,822,402,65,108,Low
F11_REC00066,2019,Aug,Uttar Pradesh,Agra,NFHS,60447,356,1686,2958,1264,336,159,40,High
F11_REC00067,2018,Jan,Uttar Pradesh,Agra,NHM,494010,301,391,1296,351,409,378,82,Medium
F11_REC00068,2018,Apr,Maharashtra,Nagpur,WHO India,126035,112,959,1647,297,14,174,84,Medium
F11_REC00069,2019,Mar,Gujarat,Vadodara,Doctors For You,86206,331,1665,1290,1166,15,339,254,High
F11_REC00070,2018,Sep,Gujarat,Vadodara,Doctors For You,342652,124,1849,580,580,497,248,294,Low
F11_REC00071,2018,Apr,Tamil Nadu,Madurai,CARE India,244054,263,890,1589,1283,179,228,290,High
F11_REC00072,2019,Aug,West Bengal,Howrah,NHM,277137,282,1639,1309,478,183,360,289,Low
F11_REC00073,2019,Sep,Uttar Pradesh,Varanasi,WHO India,289339,193,1744,2331,1291,235,117,76,High
F11_REC00074,2018,Mar,Gujarat,Surat,HMIS,306803,205,800,1253,499,294,67,74,Medium
F11_REC00075,2018,Jan,Uttar Pradesh,Lucknow,UNICEF India,416293,247,678,609,1059,312,288,267,Medium
F11_REC00076,2019,Sep,Bihar,Gaya,Doctors For You,495392,52,1208,1857,685,295,264,136,Low
F11_REC00077,2019,Apr,Gujarat,Vadodara,NHM,382780,275,1709,2329,1368,11,372,290,Low
F11_REC00078,2018,Feb,Maharashtra,Pune,HMIS,196932,130,246,1153,751,378,11,179,Medium
F11_REC00079,2019,Aug,Bihar,Gaya,WHO India,499034,288,1248,944,781,111,393,228,Medium
F11_REC00080,2018,Mar,Gujarat,Surat,CARE India,123599,319,1790,1205,126,349,338,255,High
F11_REC00081,2019,Jun,Uttar Pradesh,Varanasi,HMIS,468319,301,196,2046,809,162,236,182,High
F11_REC00082,2018,Jul,Tamil Nadu,Madurai,Smile Foundation,434554,117,293,1200,391,185,96,250,Low
