Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE24_REC00000,2022,Apr,Tamil Nadu,Chennai,NHM,50481,223,154,1297,571,313,68,47,High
FILE24_REC00001,2022,Apr,Gujarat,Ahmedabad,NFHS,72574,282,1446,1186,609,106,118,58,Medium
FILE24_REC00002,2023,Aug,Karnataka,Bengaluru,CARE India,279761,58,319,457,1198,250,60,200,High
FILE24_REC00003,2024,Jul,Tamil Nadu,Chennai,Smile Foundation,75139,180,300,2494,251,70,162,115,High
FILE24_REC00004,2023,Jul,Tamil Nadu,Chennai,CARE India,299580,89,773,1909,164,20,153,196,Low
FILE24_REC00005,2023,Jun,Gujarat,Vadodara,Smile Foundation,203063,210,1021,671,1136,52,23,19,Medium
FILE24_REC00006,2022,Jan,Tamil Nadu,Coimbatore,HMIS,237621,231,380,2171,830,250,16,54,Low
FILE24_REC00007,2023,May,Uttar Pradesh,Varanasi,NHM,268017,209,458,2150,531,297,190,5,Medium
FILE24_REC00008,2024,Aug,Tamil Nadu,Coimbatore,CARE India,182769,284,360,2028,220,327,258,98,High
FILE24_REC00009,2023,Apr,Uttar Pradesh,Lucknow,NFHS,247406,234,477,443,424,82,292,174,High
FILE24_REC00010,2022,Jun,Tamil Nadu,Coimbatore,Smile Foundation,274414,241,1246,1331,1093,301,293,26,High
FILE24_REC00011,2023,Jul,Karnataka,Mysuru,NHM,139945,283,1041,669,485,72,159,156,High
FILE24_REC00012,2022,Jan,Karnataka,Hubli,WHO India,251649,144,728,1129,895,367,247,89,High
FILE24_REC00013,2024,May,Uttar Pradesh,Varanasi,CARE India,143577,259,511,399,164,387,39,130,Low
FILE24_REC00014,2024,Feb,Maharashtra,Pune,CARE India,263060,281,1134,2062,1043,71,208,64,Medium
FILE24_REC00015,2022,Mar,Maharashtra,Pune,Smile Foundation,227886,165,927,342,116,55,9,118,Medium
FILE24_REC00016,2024,Aug,Karnataka,Hubli,NHM,227379,143,804,895,1060,119,249,102,Medium
FILE24_REC00017,2023,Apr,Uttar Pradesh,Lucknow,NHM,210413,171,196,2244,216,153,224,77,Low
FILE24_REC00018,2022,Jul,Gujarat,Ahmedabad,HMIS,251965,82,1403,2121,368,31,294,157,Low
FILE24_REC00019,2024,May,Maharashtra,Pune,WHO India,74347,143,921,393,154,361,155,48,Low
FILE24_REC00020,2024,Apr,Karnataka,Bengaluru,NHM,273124,257,687,1366,884,391,69,55,High
FILE24_REC00021,2022,May,Gujarat,Vadodara,NHM,247936,226,721,400,634,39,38,109,Medium
FILE24_REC00022,2022,Apr,Tamil Nadu,Chennai,WHO India,67032,204,400,1602,481,272,59,75,High
FILE24_REC00023,2024,May,Gujarat,Ahmedabad,NFHS,54670,197,1493,1614,221,13,145,181,High
FILE24_REC00024,2024,Jun,Maharashtra,Pune,NFHS,230757,272,1452,758,780,134,240,12,High
FILE24_REC00025,2024,Jul,Tamil Nadu,Chennai,NHM,267789,192,371,1170,1127,283,77,107,Low
FILE24_REC00026,2022,May,Tamil Nadu,Chennai,HMIS,190329,211,1430,293,280,90,255,2,High
FILE24_REC00027,2022,Apr,Tamil Nadu,Chennai,NHM,200463,52,265,1695,1150,350,176,162,Medium
FILE24_REC00028,2023,Feb,Gujarat,Vadodara,UNICEF India,95273,300,1275,2211,461,210,160,177,High
FILE24_REC00029,2024,Jan,Tamil Nadu,Madurai,NFHS,160213,78,222,763,1068,293,23,172,High
FILE24_REC00030,2022,Aug,Tamil Nadu,Chennai,UNICEF India,270554,94,699,2316,823,114,152,178,High
FILE24_REC00031,2022,Aug,Karnataka,Mysuru,Smile Foundation,185650,248,1190,380,317,264,285,84,Medium
FILE24_REC00032,2024,Jul,Uttar Pradesh,Lucknow,NHM,67883,80,535,1569,655,93,74,18,High
FILE24_REC00033,2023,Feb,Karnataka,Hubli,HMIS,268508,258,449,786,329,103,88,49,High
FILE24_REC00034,2022,May,Karnataka,Mysuru,CARE India,84666,141,1040,1505,348,100,274,82,Low
FILE24_REC00035,2024,Apr,Gujarat,Surat,UNICEF India,163877,161,311,283,836,154,267,25,Low
FILE24_REC00036,2024,May,Maharashtra,Pune,NHM,159171,51,595,641,447,158,60,49,Low
FILE24_REC00037,2023,Aug,Tamil Nadu,Coimbatore,HMIS,102619,190,643,1768,870,305,117,53,Medium
FILE24_REC00038,2022,Jan,Tamil Nadu,Chennai,UNICEF India,159120,81,299,806,298,380,212,56,Low
FILE24_REC00039,2024,Mar,Gujarat,Vadodara,HMIS,152482,170,1023,997,1162,379,172,196,Medium
FILE24_REC00040,2022,Jul,Tamil Nadu,Coimbatore,Smile Foundation,61526,252,352,880,1006,6,127,57,Low
FILE24_REC00041,2024,Feb,Tamil Nadu,Coimbatore,WHO India,229276,164,1105,2077,419,379,26,146,Low
FILE24_REC00042,2024,Mar,Tamil Nadu,Coimbatore,NFHS,293763,68,389,1940,457,361,196,198,High
FILE24_REC00043,2024,May,Karnataka,Hubli,HMIS,269756,149,428,2069,290,123,97,164,High
FILE24_REC00044,2022,May,Maharashtra,Mumbai,WHO India,209644,266,584,2217,204,304,29,59,Low
FILE24_REC00045,2024,May,Gujarat,Vadodara,WHO India,209916,72,599,1454,567,111,291,72,High
FILE24_REC00046,2022,Mar,Maharashtra,Pune,CARE India,279747,200,677,975,324,131,40,44,Low
FILE24_REC00047,2023,Apr,Maharashtra,Mumbai,HMIS,276601,269,318,975,632,160,215,60,Low
FILE24_REC00048,2022,Mar,Maharashtra,Mumbai,WHO India,269567,135,925,831,209,260,114,102,Medium
FILE24_REC00049,2023,Jul,Tamil Nadu,Chennai,NHM,235841,145,1225,208,987,387,209,165,Medium
FILE24_REC00050,2023,Jul,Gujarat,Vadodara,Smile Foundation,124695,210,1148,2352,1148,18,157,15,Low
FILE24_REC00051,2024,Mar,Uttar Pradesh,Lucknow,UNICEF India,92761,169,149,310,131,47,125,15,High
FILE24_REC00052,2022,Aug,Gujarat,Vadodara,UNICEF India,52289,283,1000,2238,532,42,14,181,Low
FILE24_REC00053,2022,Aug,Karnataka,Bengaluru,UNICEF India,221363,215,990,300,618,121,4,64,High
FILE24_REC00054,2024,Jun,Karnataka,Bengaluru,NFHS,142372,268,296,1593,683,62,41,113,Low
FILE24_REC00055,2024,Jul,Uttar Pradesh,Varanasi,WHO India,59238,228,647,658,478,158,62,158,High
FILE24_REC00056,2023,Feb,Karnataka,Mysuru,NFHS,239481,127,1114,2038,313,87,276,39,High
