Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F3_REC00000,2022,Aug,West Bengal,Siliguri,Doctors For You,386880,265,1829,1679,1091,237,85,177,Low
F3_REC00001,2022,Jun,Maharashtra,Mumbai,HMIS,429681,187,1387,889,833,76,160,26,High
F3_REC00002,2022,Jul,Uttar Pradesh,Agra,HMIS,474347,140,1400,686,1341,39,287,72,High
F3_REC00003,2022,Mar,Maharashtra,Nagpur,NHM,114499,109,421,380,415,316,20,208,Low
F3_REC00004,2022,Feb,Uttar Pradesh,Lucknow,UNICEF India,160234,390,225,2081,828,235,38,79,High
F3_REC00005,2022,Sep,Maharashtra,Pune,CARE India,311166,277,421,2470,1225,450,309,125,Medium
F3_REC00006,2023,Jul,Tamil Nadu,Chennai,HMIS,234011,271,1044,1203,340,172,306,200,Medium
F3_REC00007,2022,Feb,Karnataka,Mysuru,Doctors For You,60079,163,681,550,1479,150,271,155,Low
F3_REC00008,2023,Jul,Gujarat,Vadodara,Smile Foundation,319093,316,1819,665,409,339,96,212,Medium
F3_REC00009,2023,Jan,Bihar,Muzaffarpur,NHM,115670,40,693,607,399,271,351,175,Low
F3_REC00010,2022,Jan,Bihar,Patna,NHM,484253,132,487,2031,744,120,227,65,Medium
F3_REC00011,2023,Feb,Maharashtra,Pune,NHM,494395,314,250,1726,960,104,69,104,Low
F3_REC00012,2022,Jan,Bihar,Muzaffarpur,NHM,89524,394,1791,2650,1095,189,115,267,High
F3_REC00013,2023,Jun,Karnataka,Bengaluru,NFHS,465506,156,1848,2241,879,315,110,67,Low
F3_REC00014,2022,May,Maharashtra,Pune,HMIS,467174,70,159,1990,182,184,187,112,Medium
F3_REC00015,2022,Feb,West Bengal,Siliguri,NHM,54436,178,1149,316,677,298,343,27,High
F3_REC00016,2022,May,Karnataka,Mysuru,Doctors For You,252484,209,1440,1001,375,410,318,232,Low
F3_REC00017,2023,Jan,Bihar,Muzaffarpur,HMIS,261605,93,1613,1996,811,239,301,37,High
F3_REC00018,2022,Sep,Bihar,Gaya,Doctors For You,243558,234,1624,2755,871,313,77,76,Low
F3_REC00019,2022,Sep,Maharashtra,Mumbai,NFHS,392877,277,128,2875,190,108,153,87,High
F3_REC00020,2023,Jul,West Bengal,Siliguri,Doctors For You,168923,385,1190,562,898,88,359,152,Low
F3_REC00021,2023,Jan,Maharashtra,Pune,UNICEF India,373814,364,1180,1956,702,444,350,171,Low
F3_REC00022,2022,Jan,Bihar,Gaya,HMIS,100881,120,928,564,114,182,399,273,High
F3_REC00023,2023,Sep,Bihar,Muzaffarpur,NFHS,350215,207,1569,213,759,305,147,221,Medium
F3_REC00024,2022,Aug,Maharashtra,Nagpur,NFHS,296234,365,1587,702,578,94,252,95,Medium
F3_REC00025,2022,Mar,Karnataka,Hubli,Smile Foundation,253723,299,1813,2142,1467,378,296,216,High
F3_REC00026,2023,May,Karnataka,Hubli,Smile Foundation,313495,327,1015,1637,1457,93,344,177,Low
F3_REC00027,2022,Feb,Tamil Nadu,Coimbatore,Doctors For You,453737,276,1723,309,1056,71,237,44,Low
F3_REC00028,2022,Apr,Gujarat,Vadodara,UNICEF India,271483,93,822,2371,327,178,399,24,Medium
F3_REC00029,2023,Sep,Maharashtra,Pune,HMIS,299658,83,150,2468,507,449,2,236,Low
F3_REC00030,2022,Mar,Uttar Pradesh,Lucknow,WHO India,364826,350,1126,2620,902,385,3,21,High
F3_REC00031,2022,Aug,Uttar Pradesh,Agra,NFHS,211668,323,682,2927,1373,391,118,139,Medium
F3_REC00032,2022,Apr,West Bengal,Howrah,NFHS,431149,312,1729,2159,720,131,225,124,Medium
F3_REC00033,2023,Aug,Maharashtra,Pune,UNICEF India,164813,385,315,2611,238,301,234,214,Low
F3_REC00034,2023,May,Maharashtra,Mumbai,NHM,175843,276,823,2644,661,204,14,55,Low
F3_REC00035,2022,Aug,Bihar,Muzaffarpur,CARE India,396236,341,734,1663,702,395,145,114,Medium
F3_REC00036,2023,Feb,West Bengal,Howrah,Doctors For You,355457,272,1210,1945,871,482,379,188,High
F3_REC00037,2023,Feb,Uttar Pradesh,Varanasi,Smile Foundation,203874,206,139,323,119,71,169,96,Low
F3_REC00038,2023,Jul,Karnataka,Hubli,NFHS,166037,87,1824,2958,540,306,181,288,High
F3_REC00039,2022,May,Bihar,Patna,WHO India,226390,336,1116,917,1330,499,125,206,Medium
F3_REC00040,2023,Feb,Maharashtra,Pune,HMIS,369167,73,1695,2584,1038,216,250,271,Medium
F3_REC00041,2022,Apr,Uttar Pradesh,Agra,Smile Foundation,227415,64,1084,1723,1035,329,382,142,Medium
F3_REC00042,2023,Sep,Uttar Pradesh,Lucknow,NFHS,216905,345,469,1490,72,83,340,53,High
F3_REC00043,2023,Aug,Tamil Nadu,Chennai,Doctors For You,372240,140,712,2955,145,427,155,257,Medium
F3_REC00044,2023,Mar,Uttar Pradesh,Agra,Doctors For You,271661,72,1875,2093,1453,497,171,132,Low
F3_REC00045,2022,Aug,West Bengal,Siliguri,CARE India,185511,113,1669,286,673,218,371,35,Medium
F3_REC00046,2023,Feb,West Bengal,Kolkata,CARE India,348091,81,1180,509,1281,78,8,73,Medium
F3_REC00047,2022,Jul,Karnataka,Hubli,CARE India,53592,189,335,425,127,440,270,155,Medium
F3_REC00048,2022,Aug,West Bengal,Siliguri,Smile Foundation,390603,376,1436,1619,548,236,336,199,Medium
F3_REC00049,2022,Jun,Bihar,Patna,Smile Foundation,106027,287,629,2900,551,407,367,201,Low
F3_REC00050,2022,Mar,Maharashtra,Mumbai,Smile Foundation,156744,63,749,1267,1037,304,25,103,High
F3_REC00051,2022,Apr,Uttar Pradesh,Agra,HMIS,87046,98,142,573,1460,38,38,29,Medium
F3_REC00052,2023,Mar,Tamil Nadu,Madurai,WHO India,234536,248,606,1220,184,123,281,90,High
F3_REC00053,2022,Sep,Uttar Pradesh,Varanasi,Doctors For You,176247,297,1295,2085,669,59,295,130,High
F3_REC00054,2023,Sep,Tamil Nadu,Chennai,UNICEF India,129699,344,769,786,1413,307,5,107,Low
