Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F25_REC00000,2015,Jul,Uttar Pradesh,Agra,HMIS,172867,103,287,444,670,203,89,234,Medium
F25_REC00001,2016,Jun,Karnataka,Mysuru,NFHS,476662,195,1281,1654,342,84,0,131,Low
F25_REC00002,2015,Mar,West Bengal,Kolkata,WHO India,431604,217,357,2621,767,364,352,186,Medium
F25_REC00003,2015,Jan,Uttar Pradesh,Lucknow,UNICEF India,187208,100,834,2274,218,31,117,43,High
F25_REC00004,2016,Apr,Gujarat,Vadodara,Doctors For You,172538,163,1785,1974,1167,239,222,46,Low
F25_REC00005,2016,May,Maharashtra,Mumbai,NFHS,113486,88,1555,2294,509,242,46,143,Low
F25_REC00006,2016,Feb,Gujarat,Vadodara,Doctors For You,119198,41,1681,1997,1381,321,250,181,Medium
F25_REC00007,2015,Feb,Karnataka,Mysuru,Doctors For You,240319,282,1919,1570,462,368,399,175,Low
F25_REC00008,2015,Aug,Karnataka,Bengaluru,WHO India,287849,87,1118,2194,1102,393,355,181,Low
F25_REC00009,2016,Apr,Uttar Pradesh,Varanasi,WHO India,338015,285,1326,1297,1284,437,24,91,Medium
F25_REC00010,2016,Feb,Gujarat,Ahmedabad,Doctors For You,210253,363,798,1027,362,81,389,210,High
F25_REC00011,2016,Jun,Karnataka,Bengaluru,NHM,309204,81,434,705,1321,85,119,160,High
F25_REC00012,2017,Feb,Tamil Nadu,Madurai,UNICEF India,480497,221,1835,282,1460,201,148,236,Medium
F25_REC00013,2017,Jun,West Bengal,Kolkata,HMIS,408640,71,1736,2490,1016,294,164,239,High
F25_REC00014,2015,Jul,Uttar Pradesh,Agra,Doctors For You,338513,294,1169,227,1408,156,191,47,Low
F25_REC00015,2016,Jun,Bihar,Patna,NFHS,188794,71,776,2561,296,203,277,280,High
F25_REC00016,2016,Aug,Maharashtra,Pune,UNICEF India,173264,317,445,800,1274,150,268,156,High
F25_REC00017,2015,Feb,Uttar Pradesh,Varanasi,CARE India,83574,44,1473,2812,107,296,238,163,Low
F25_REC00018,2015,Aug,Maharashtra,Pune,WHO India,247239,160,1433,2528,390,173,270,102,Low
F25_REC00019,2015,Jul,West Bengal,Howrah,HMIS,131960,90,1698,2777,1041,252,361,298,High
F25_REC00020,2017,May,Tamil Nadu,Coimbatore,UNICEF India,392372,355,1878,2287,65,382,73,81,Medium
F25_REC00021,2015,Feb,Gujarat,Vadodara,Smile Foundation,116560,260,1709,1076,1202,175,221,43,Low
F25_REC00022,2016,Sep,Maharashtra,Pune,NFHS,471672,33,853,2502,1027,49,151,193,High
F25_REC00023,2015,Jun,Karnataka,Bengaluru,WHO India,397030,293,140,1727,1384,74,101,33,Low
F25_REC00024,2017,Feb,Uttar Pradesh,Varanasi,UNICEF India,208011,125,387,757,375,177,374,290,High
F25_REC00025,2017,Jun,Uttar Pradesh,Varanasi,NHM,377340,83,1029,1340,1149,199,6,242,Medium
F25_REC00026,2016,Aug,West Bengal,Kolkata,NHM,454601,384,1466,2465,953,494,320,242,Low
F25_REC00027,2017,Aug,Karnataka,Hubli,NFHS,181072,86,1821,1805,625,5,83,97,Low
F25_REC00028,2017,Mar,Uttar Pradesh,Varanasi,Doctors For You,430444,357,1132,1919,953,311,91,165,Medium
F25_REC00029,2016,Jul,Karnataka,Mysuru,NHM,395547,124,1259,1178,453,366,44,174,Low
F25_REC00030,2016,May,Bihar,Muzaffarpur,NHM,382732,213,748,1615,808,491,68,171,Medium
F25_REC00031,2016,Mar,Uttar Pradesh,Lucknow,Doctors For You,120650,238,530,793,1473,319,87,258,High
F25_REC00032,2015,May,West Bengal,Howrah,NHM,422853,333,707,1120,198,361,391,179,Medium
F25_REC00033,2016,Jun,Bihar,Muzaffarpur,Doctors For You,110379,87,658,1954,197,423,313,134,Medium
F25_REC00034,2017,Aug,Karnataka,Mysuru,HMIS,495313,183,608,660,464,424,52,146,Low
F25_REC00035,2015,Jun,Tamil Nadu,Chennai,Doctors For You,442781,224,620,1390,129,62,106,46,Low
F25_REC00036,2015,May,Maharashtra,Pune,HMIS,294927,159,1839,2345,377,314,306,106,High
F25_REC00037,2016,Jul,Tamil Nadu,Chennai,UNICEF India,433713,175,379,836,80,289,17,154,High
F25_REC00038,2016,Sep,West Bengal,Siliguri,UNICEF India,285158,332,308,1169,397,377,188,146,Low
F25_REC00039,2016,Sep,Maharashtra,Pune,HMIS,423268,309,545,1467,1110,283,18,78,High
F25_REC00040,2016,Jul,West Bengal,Siliguri,UNICEF India,470673,68,387,496,1447,360,325,23,Low
