Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE19_REC00000,2020,Apr,Uttar Pradesh,Lucknow,UNICEF India,55454,271,1224,1955,91,120,202,82,Low
FILE19_REC00001,2021,Mar,Uttar Pradesh,Lucknow,Smile Foundation,256367,173,1215,1252,728,348,62,193,High
FILE19_REC00002,2019,Apr,Uttar Pradesh,Lucknow,Smile Foundation,76634,266,431,905,707,98,60,89,High
FILE19_REC00003,2018,Jul,Karnataka,Mysuru,CARE India,154949,114,488,1598,1141,55,93,110,Medium
FILE19_REC00004,2020,Jun,Uttar Pradesh,Agra,Smile Foundation,125327,52,101,1952,307,396,148,125,High
FILE19_REC00005,2019,Jul,Tamil Nadu,Madurai,Smile Foundation,182644,191,729,1198,1133,155,168,59,Low
FILE19_REC00006,2020,Mar,Uttar Pradesh,Varanasi,HMIS,55091,231,1343,559,1036,209,56,169,High
FILE19_REC00007,2020,May,Uttar Pradesh,Lucknow,Smile Foundation,165874,199,1089,1685,612,186,100,66,High
FILE19_REC00008,2020,Jun,Karnataka,Bengaluru,CARE India,121319,145,422,1797,1174,11,251,91,Low
FILE19_REC00009,2018,Jul,Gujarat,Vadodara,NFHS,112069,119,371,1491,729,149,26,41,High
FILE19_REC00010,2021,Aug,Gujarat,Surat,NFHS,193646,172,339,1798,1074,370,38,191,Medium
FILE19_REC00011,2020,Feb,Tamil Nadu,Coimbatore,NHM,204845,85,489,508,53,362,1,39,Medium
FILE19_REC00012,2018,Apr,Maharashtra,Mumbai,HMIS,132087,80,1076,1158,624,388,154,127,Low
FILE19_REC00013,2018,Apr,Maharashtra,Mumbai,NFHS,73656,239,962,1321,758,316,199,72,High
FILE19_REC00014,2019,Feb,Gujarat,Vadodara,Smile Foundation,91957,96,957,1663,575,287,119,65,Medium
FILE19_REC00015,2020,Mar,Karnataka,Hubli,NFHS,122989,149,487,1946,167,72,298,152,High
FILE19_REC00016,2019,Aug,Maharashtra,Nagpur,NFHS,62416,296,299,1141,547,148,143,171,Medium
FILE19_REC00017,2019,Jun,Gujarat,Ahmedabad,Smile Foundation,104769,149,832,1330,726,53,30,181,High
FILE19_REC00018,2019,Feb,Uttar Pradesh,Varanasi,Smile Foundation,107225,180,451,1998,925,232,272,52,High
FILE19_REC00019,2018,Jun,Maharashtra,Nagpur,WHO India,142425,226,530,1377,993,236,281,51,Medium
FILE19_REC00020,2018,Jul,Tamil Nadu,Chennai,HMIS,53825,164,638,220,513,140,276,195,Low
FILE19_REC00021,2021,May,Maharashtra,Nagpur,UNICEF India,261423,69,443,2347,154,234,276,68,Low
FILE19_REC00022,2021,Mar,Maharashtra,Nagpur,CARE India,210075,77,102,1700,106,75,178,46,Medium
FILE19_REC00023,2020,Feb,Gujarat,Vadodara,NHM,61045,257,1194,1859,498,231,125,72,Medium
FILE19_REC00024,2021,Apr,Maharashtra,Nagpur,NFHS,227827,110,649,2276,1025,92,253,164,High
FILE19_REC00025,2019,Mar,Uttar Pradesh,Agra,CARE India,63718,176,672,265,943,154,181,124,High
FILE19_REC00026,2021,Jul,Gujarat,Ahmedabad,HMIS,238871,196,135,2427,278,228,51,39,Low
FILE19_REC00027,2020,Apr,Maharashtra,Pune,CARE India,201928,92,1350,1195,731,285,18,63,Medium
FILE19_REC00028,2021,Jan,Uttar Pradesh,Lucknow,WHO India,233328,50,175,719,157,394,166,191,Low
FILE19_REC00029,2019,Jul,Karnataka,Mysuru,UNICEF India,229341,143,589,208,62,234,135,168,Low
FILE19_REC00030,2018,Jun,Uttar Pradesh,Varanasi,HMIS,255043,216,835,457,1075,63,248,24,Medium
FILE19_REC00031,2019,Aug,Maharashtra,Nagpur,NFHS,145798,250,870,2168,594,135,137,24,High
FILE19_REC00032,2020,Feb,Gujarat,Ahmedabad,CARE India,61794,159,969,1262,762,86,217,167,High
FILE19_REC00033,2020,Feb,Tamil Nadu,Madurai,NHM,291477,209,501,397,649,229,133,159,Medium
FILE19_REC00034,2018,May,Maharashtra,Mumbai,HMIS,74180,166,1444,1417,119,324,97,185,Medium
FILE19_REC00035,2021,Jan,Uttar Pradesh,Agra,NFHS,129904,212,327,1135,842,229,220,106,Low
FILE19_REC00036,2019,Jun,Tamil Nadu,Madurai,NFHS,131168,235,860,988,605,213,178,11,High
FILE19_REC00037,2021,Mar,Maharashtra,Mumbai,NHM,143351,151,620,906,758,192,252,181,Low
FILE19_REC00038,2019,Jul,Gujarat,Ahmedabad,NHM,85634,180,513,809,1164,4,130,144,Low
FILE19_REC00039,2019,Jan,Tamil Nadu,Madurai,Smile Foundation,204137,222,1082,1424,809,86,233,65,Low
FILE19_REC00040,2019,May,Uttar Pradesh,Agra,UNICEF India,167918,217,324,2085,706,360,246,76,High
FILE19_REC00041,2018,Feb,Gujarat,Surat,CARE India,187777,72,604,589,330,27,82,121,High
FILE19_REC00042,2021,Apr,Maharashtra,Mumbai,UNICEF India,273185,137,525,590,850,176,24,195,Medium
FILE19_REC00043,2018,Mar,Maharashtra,Mumbai,Smile Foundation,87475,140,1280,573,173,141,179,61,Low
FILE19_REC00044,2020,May,Maharashtra,Mumbai,HMIS,250558,97,380,2316,393,296,225,64,Medium
FILE19_REC00045,2018,Aug,Gujarat,Ahmedabad,WHO India,217142,294,251,895,923,308,20,115,Low
FILE19_REC00046,2020,May,Gujarat,Ahmedabad,UNICEF India,99177,190,527,1603,238,283,236,111,High
FILE19_REC00047,2021,Jan,Maharashtra,Pune,CARE India,200271,259,1110,2342,733,149,47,160,Medium
FILE19_REC00048,2019,Aug,Karnataka,Mysuru,CARE India,164891,149,1036,563,1165,41,259,42,Low
FILE19_REC00049,2018,Feb,Tamil Nadu,Madurai,CARE India,66159,295,1023,1970,152,162,87,124,High
FILE19_REC00050,2020,Feb,Tamil Nadu,Madurai,HMIS,246636,243,1083,1479,1133,117,168,1,Low
FILE19_REC00051,2021,Jun,Maharashtra,Pune,NFHS,100882,297,1207,784,796,376,124,155,Low
FILE19_REC00052,2021,Aug,Uttar Pradesh,Agra,CARE India,278005,248,783,1711,123,31,221,5,Low
FILE19_REC00053,2021,Apr,Maharashtra,Pune,HMIS,164640,254,595,2176,366,32,291,118,Medium
FILE19_REC00054,2020,Feb,Gujarat,Vadodara,NHM,136720,192,1345,2019,228,330,73,24,Medium
FILE19_REC00055,2018,Jun,Maharashtra,Mumbai,HMIS,236494,209,885,1843,187,108,244,185,Medium
FILE19_REC00056,2019,May,Gujarat,Ahmedabad,CARE India,202557,88,801,1966,900,29,95,124,Low
FILE19_REC00057,2021,Jun,Uttar Pradesh,Agra,NFHS,214723,296,1290,2457,1089,48,11,10,Medium
FILE19_REC00058,2018,Jan,Karnataka,Bengaluru,UNICEF India,173116,95,1410,2436,360,244,70,115,Low
FILE19_REC00059,2020,Jan,Tamil Nadu,Madurai,NFHS,105486,55,764,479,287,43,299,55,Medium
FILE19_REC00060,2018,Aug,Karnataka,Mysuru,CARE India,60022,167,420,1300,837,223,167,162,Medium
FILE19_REC00061,2018,Jul,Gujarat,Ahmedabad,Smile Foundation,232358,261,1333,285,1188,50,91,21,High
FILE19_REC00062,2020,Jul,Tamil Nadu,Madurai,NFHS,294819,270,391,1874,772,120,95,72,Medium
FILE19_REC00063,2021,Jan,Uttar Pradesh,Agra,NHM,150763,266,1483,2409,617,358,34,148,Medium
FILE19_REC00064,2018,May,Maharashtra,Nagpur,NFHS,297230,174,686,1808,957,65,234,82,Low
FILE19_REC00065,2020,Jan,Gujarat,Vadodara,UNICEF India,243611,278,846,712,803,246,16,65,Low
