Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F30_REC00000,2016,Mar,West Bengal,Kolkata,HMIS,156604,312,1076,1712,986,270,200,214,Medium
F30_REC00001,2016,Aug,Uttar Pradesh,Agra,UNICEF India,351049,123,786,1700,1362,338,211,242,High
F30_REC00002,2015,Jul,West Bengal,Kolkata,UNICEF India,222460,161,1504,953,559,128,104,142,Low
F30_REC00003,2016,Jan,Karnataka,Bengaluru,Smile Foundation,300813,71,540,1997,1478,273,247,157,Medium
F30_REC00004,2016,Apr,Maharashtra,Nagpur,NFHS,438968,206,1692,2966,101,285,317,1,Medium
F30_REC00005,2015,Jul,Karnataka,Hubli,CARE India,189142,194,610,1836,939,14,126,256,Low
F30_REC00006,2016,Jan,Uttar Pradesh,Lucknow,HMIS,96499,261,409,470,1324,147,296,1,High
F30_REC00007,2016,Jan,Gujarat,Surat,WHO India,243808,348,168,2691,877,209,25,129,Medium
F30_REC00008,2016,Apr,Maharashtra,Pune,Smile Foundation,493893,325,534,351,1067,460,5,227,High
F30_REC00009,2016,Jul,Uttar Pradesh,Agra,NHM,94146,284,950,1171,1206,395,368,144,Low
F30_REC00010,2015,Aug,Tamil Nadu,Coimbatore,CARE India,102824,78,1945,1365,609,436,113,245,Low
F30_REC00011,2015,Jan,Bihar,Gaya,CARE India,455555,385,1235,537,420,475,104,214,Low
F30_REC00012,2015,May,Tamil Nadu,Madurai,CARE India,149004,364,1963,923,1093,460,147,53,High
F30_REC00013,2016,Aug,Uttar Pradesh,Lucknow,WHO India,460322,287,520,2979,197,96,288,90,Low
F30_REC00014,2016,Jun,Gujarat,Surat,HMIS,348122,129,718,1719,582,377,305,73,Medium
F30_REC00015,2016,Jun,Bihar,Patna,Smile Foundation,393999,294,1885,1280,628,176,167,128,Low
F30_REC00016,2015,Apr,West Bengal,Kolkata,CARE India,200835,120,1195,1131,1095,261,200,74,Low
F30_REC00017,2015,Feb,Uttar Pradesh,Varanasi,CARE India,184552,126,906,1323,890,205,24,0,Low
F30_REC00018,2016,Jun,Tamil Nadu,Coimbatore,UNICEF India,219566,371,1281,2370,1389,211,55,276,High
F30_REC00019,2015,Mar,Gujarat,Ahmedabad,NHM,82951,279,751,2418,1393,214,186,48,Low
F30_REC00020,2016,Feb,Tamil Nadu,Madurai,Smile Foundation,175909,61,1592,1283,691,245,125,97,Medium
F30_REC00021,2016,Mar,Gujarat,Vadodara,WHO India,295091,45,895,1478,711,90,81,62,High
F30_REC00022,2016,Feb,Maharashtra,Nagpur,Doctors For You,279071,254,1912,1561,334,90,54,208,Low
F30_REC00023,2016,Jun,West Bengal,Howrah,WHO India,452448,197,1211,1810,690,267,273,204,Low
F30_REC00024,2015,Sep,Tamil Nadu,Madurai,CARE India,438582,77,1548,2056,337,453,310,147,High
F30_REC00025,2015,Apr,West Bengal,Kolkata,CARE India,155326,311,937,1465,621,136,153,67,Medium
F30_REC00026,2016,Jan,Gujarat,Surat,NFHS,288847,243,903,2767,1014,201,25,57,Medium
F30_REC00027,2016,Aug,Bihar,Gaya,UNICEF India,145721,112,1890,697,339,72,309,92,Medium
F30_REC00028,2015,Feb,Karnataka,Bengaluru,Doctors For You,424950,171,439,2677,448,47,40,35,Low
F30_REC00029,2015,Jan,Maharashtra,Nagpur,NFHS,218933,385,707,305,1060,478,307,235,Low
F30_REC00030,2015,Jul,Uttar Pradesh,Varanasi,Doctors For You,392620,69,1600,1663,96,63,153,263,Low
F30_REC00031,2015,Apr,Gujarat,Ahmedabad,HMIS,352242,144,1609,1290,623,366,39,285,Low
F30_REC00032,2015,Apr,Karnataka,Bengaluru,Smile Foundation,393760,103,812,1524,893,20,259,120,Medium
F30_REC00033,2015,Jan,Gujarat,Vadodara,CARE India,351201,111,631,1376,1405,447,332,196,Medium
F30_REC00034,2015,May,Tamil Nadu,Madurai,UNICEF India,205675,377,730,1054,860,286,176,154,Low
F30_REC00035,2015,Jan,West Bengal,Howrah,NHM,450870,156,1271,817,1476,51,69,269,Low
F30_REC00036,2015,May,Gujarat,Surat,UNICEF India,376006,308,1390,2058,963,114,82,270,High
F30_REC00037,2015,Jan,Bihar,Muzaffarpur,CARE India,74392,195,1050,507,480,204,97,57,Medium
F30_REC00038,2015,Sep,West Bengal,Howrah,Smile Foundation,174125,197,1484,2142,957,465,279,41,Medium
F30_REC00039,2016,Mar,Gujarat,Surat,Smile Foundation,134601,353,950,1867,1480,168,151,114,Low
F30_REC00040,2016,Jan,Bihar,Muzaffarpur,CARE India,330331,367,294,1309,1033,500,339,16,Low
F30_REC00041,2015,Mar,Karnataka,Bengaluru,WHO India,413694,62,1698,2328,481,124,297,236,Low
F30_REC00042,2015,Sep,Bihar,Patna,CARE India,74708,246,239,2967,1096,214,107,257,Medium
F30_REC00043,2015,May,West Bengal,Kolkata,CARE India,462940,253,1377,352,924,109,225,139,Medium
