Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE10_REC00000,2018,Feb,Gujarat,Ahmedabad,NHM,267147,289,592,1951,1070,249,133,121,Low
FILE10_REC00001,2018,Jan,Maharashtra,Mumbai,NFHS,294560,135,208,203,257,155,246,170,Low
FILE10_REC00002,2019,Feb,Gujarat,Ahmedabad,UNICEF India,213395,112,147,2044,1092,178,238,50,High
FILE10_REC00003,2019,Jul,Uttar Pradesh,Lucknow,HMIS,238816,83,853,1535,618,193,44,35,Low
FILE10_REC00004,2019,May,Maharashtra,Pune,NHM,89030,61,336,349,982,57,294,60,Medium
FILE10_REC00005,2018,Jan,Maharashtra,Mumbai,WHO India,68640,163,1408,2460,842,4,59,6,High
FILE10_REC00006,2019,Jun,Uttar Pradesh,Lucknow,CARE India,262511,237,1159,955,437,131,40,149,Medium
FILE10_REC00007,2019,Feb,Maharashtra,Pune,Smile Foundation,75503,102,763,2232,751,133,84,61,Medium
FILE10_REC00008,2019,May,Maharashtra,Nagpur,UNICEF India,296347,231,176,326,381,358,283,139,High
FILE10_REC00009,2019,Jul,Maharashtra,Mumbai,WHO India,186761,78,484,863,1116,222,71,79,Medium
FILE10_REC00010,2019,Feb,Karnataka,Bengaluru,Smile Foundation,72719,69,796,949,701,290,103,75,High
FILE10_REC00011,2018,Feb,Gujarat,Vadodara,NFHS,292908,279,1233,794,587,392,62,195,Medium
FILE10_REC00012,2018,Jan,Gujarat,Ahmedabad,CARE India,182589,111,748,235,1019,27,284,80,High
FILE10_REC00013,2019,Mar,Karnataka,Bengaluru,NHM,210189,165,1038,988,329,385,238,16,Medium
FILE10_REC00014,2019,Aug,Gujarat,Ahmedabad,NHM,109874,178,354,620,200,354,270,2,High
FILE10_REC00015,2018,Aug,Gujarat,Surat,NFHS,132321,140,324,1187,927,113,290,127,Low
FILE10_REC00016,2018,Jul,Maharashtra,Pune,NFHS,65151,84,695,2300,992,190,68,194,High
FILE10_REC00017,2019,Jun,Maharashtra,Mumbai,NHM,218059,276,241,723,388,24,78,24,Low
FILE10_REC00018,2018,Apr,Karnataka,Hubli,NFHS,88029,149,790,505,401,359,74,175,Low
FILE10_REC00019,2018,Jul,Karnataka,Bengaluru,UNICEF India,291643,89,134,408,104,48,238,119,High
FILE10_REC00020,2018,May,Uttar Pradesh,Agra,HMIS,180251,274,1156,1235,241,143,0,100,High
FILE10_REC00021,2018,Jul,Gujarat,Vadodara,UNICEF India,280102,51,694,561,723,24,99,75,Low
FILE10_REC00022,2019,Aug,Uttar Pradesh,Varanasi,Smile Foundation,130804,183,478,234,133,311,160,163,Low
FILE10_REC00023,2019,Jul,Gujarat,Surat,CARE India,192458,232,977,2208,686,365,216,196,High
FILE10_REC00024,2018,Aug,Gujarat,Vadodara,NHM,286598,61,379,1237,388,318,90,67,Medium
FILE10_REC00025,2019,Mar,Karnataka,Mysuru,WHO India,163837,127,599,427,501,55,212,6,Medium
FILE10_REC00026,2019,Feb,Tamil Nadu,Madurai,NFHS,244420,56,748,1241,1049,3,196,8,Medium
FILE10_REC00027,2019,Jun,Karnataka,Bengaluru,WHO India,136988,233,104,1465,424,261,39,59,Medium
FILE10_REC00028,2018,Apr,Gujarat,Vadodara,NHM,260947,192,350,1284,546,123,255,164,High
FILE10_REC00029,2018,Jul,Karnataka,Mysuru,HMIS,219731,229,1053,1647,1049,253,48,65,High
FILE10_REC00030,2018,Jul,Uttar Pradesh,Varanasi,CARE India,275002,54,1313,1536,803,255,246,18,High
FILE10_REC00031,2019,Feb,Tamil Nadu,Chennai,UNICEF India,131357,278,640,1577,426,93,1,11,High
FILE10_REC00032,2018,Aug,Tamil Nadu,Coimbatore,CARE India,201644,140,1480,235,487,37,77,43,High
FILE10_REC00033,2018,Mar,Uttar Pradesh,Varanasi,NHM,217098,120,251,932,755,43,101,140,Low
FILE10_REC00034,2019,Mar,Gujarat,Surat,Smile Foundation,188139,89,1052,900,762,185,46,114,Medium
FILE10_REC00035,2018,Feb,Maharashtra,Nagpur,Smile Foundation,244012,131,483,1656,146,36,92,168,High
FILE10_REC00036,2019,Mar,Karnataka,Bengaluru,HMIS,254287,284,328,1789,537,91,290,65,High
FILE10_REC00037,2019,Mar,Maharashtra,Mumbai,NFHS,75550,142,1080,882,698,255,31,127,Low
FILE10_REC00038,2018,Jul,Maharashtra,Pune,NHM,131421,120,1359,561,1095,251,164,194,Low
FILE10_REC00039,2019,Jan,Maharashtra,Pune,UNICEF India,232460,191,1213,1063,960,80,107,174,Low
FILE10_REC00040,2018,Apr,Gujarat,Vadodara,WHO India,169605,205,1108,1930,280,274,273,124,High
FILE10_REC00041,2019,Apr,Karnataka,Mysuru,NFHS,198429,197,952,1315,622,251,133,193,High
FILE10_REC00042,2019,Aug,Maharashtra,Nagpur,NHM,253644,145,180,2332,1055,345,208,84,Medium
FILE10_REC00043,2018,Feb,Maharashtra,Pune,HMIS,187349,259,1101,1637,685,173,18,82,Low
FILE10_REC00044,2018,May,Karnataka,Mysuru,UNICEF India,226470,228,1279,2384,351,385,187,152,Low
FILE10_REC00045,2018,Jul,Gujarat,Surat,NHM,275651,243,803,302,241,27,71,13,Medium
FILE10_REC00046,2018,Aug,Uttar Pradesh,Agra,UNICEF India,105497,117,1160,826,739,196,81,95,High
FILE10_REC00047,2019,May,Gujarat,Vadodara,UNICEF India,63827,185,598,2273,1184,46,44,7,Medium
FILE10_REC00048,2019,Jan,Gujarat,Surat,Smile Foundation,50567,64,340,1442,526,387,283,85,Medium
FILE10_REC00049,2018,Jul,Karnataka,Hubli,HMIS,232727,299,148,1179,1014,294,138,133,High
FILE10_REC00050,2019,May,Maharashtra,Nagpur,NHM,164176,230,1046,2164,1032,348,96,59,High
FILE10_REC00051,2018,Jul,Gujarat,Surat,WHO India,148165,272,405,393,597,290,2,193,High
FILE10_REC00052,2019,Aug,Karnataka,Hubli,WHO India,147008,123,886,2425,1185,278,176,32,Low
