Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F66_REC00000,2023,Feb,Bihar,Muzaffarpur,HMIS,437356,244,684,549,811,166,289,248,High
F66_REC00001,2023,Jul,Maharashtra,Nagpur,NFHS,386429,86,615,2152,376,142,283,18,Low
F66_REC00002,2022,Feb,Tamil Nadu,Coimbatore,Smile Foundation,471302,194,1220,2543,1469,205,159,48,High
F66_REC00003,2022,Jan,Gujarat,Ahmedabad,Smile Foundation,75480,241,1525,2494,256,286,222,194,Low
F66_REC00004,2022,May,Bihar,Patna,CARE India,348007,230,1609,840,323,436,69,292,Medium
F66_REC00005,2023,Jul,Maharashtra,Mumbai,HMIS,348444,292,431,1763,462,240,238,267,Low
F66_REC00006,2022,Jan,Tamil Nadu,Chennai,NFHS,171413,197,127,1937,125,432,351,149,High
F66_REC00007,2023,May,Maharashtra,Mumbai,UNICEF India,162010,309,1837,2371,1328,282,232,19,Low
F66_REC00008,2022,Jan,West Bengal,Kolkata,UNICEF India,386504,162,1575,213,1157,393,16,32,Medium
F66_REC00009,2023,Jan,Uttar Pradesh,Lucknow,UNICEF India,116096,268,847,1478,108,55,80,195,Low
F66_REC00010,2023,Aug,Karnataka,Mysuru,Smile Foundation,92335,311,730,217,1122,177,104,144,High
F66_REC00011,2022,Feb,Karnataka,Bengaluru,NHM,84481,96,1001,2943,984,124,138,90,Medium
F66_REC00012,2022,Jul,West Bengal,Siliguri,NHM,150338,342,1406,1967,855,173,249,280,High
F66_REC00013,2022,Jul,Uttar Pradesh,Varanasi,HMIS,121167,257,784,2930,1399,51,358,249,High
F66_REC00014,2023,Jun,Maharashtra,Pune,Doctors For You,326177,230,123,567,1411,8,358,161,Medium
F66_REC00015,2023,Apr,Gujarat,Vadodara,NHM,138735,286,188,1157,304,39,273,92,Low
F66_REC00016,2022,Mar,Maharashtra,Mumbai,NFHS,309944,51,541,1730,576,76,213,3,Low
F66_REC00017,2023,Mar,Uttar Pradesh,Varanasi,WHO India,273421,265,1774,1034,592,459,133,281,Low
F66_REC00018,2023,May,Maharashtra,Nagpur,CARE India,242488,334,452,1727,974,439,367,22,High
F66_REC00019,2023,Sep,Uttar Pradesh,Varanasi,NHM,377798,375,1493,1656,671,279,119,123,High
F66_REC00020,2022,Feb,Bihar,Patna,Doctors For You,403655,136,435,399,1262,297,192,136,High
F66_REC00021,2022,Jul,Bihar,Gaya,Doctors For You,202023,155,1276,665,471,247,60,142,High
F66_REC00022,2022,Jun,Karnataka,Mysuru,CARE India,235080,35,1885,1260,1192,187,173,261,Low
F66_REC00023,2022,Apr,Karnataka,Mysuru,Doctors For You,392207,284,1464,1866,324,168,335,255,Low
F66_REC00024,2023,Mar,West Bengal,Kolkata,UNICEF India,89753,348,644,2093,184,92,289,221,Low
F66_REC00025,2023,Feb,Maharashtra,Nagpur,UNICEF India,250686,353,218,1720,918,44,135,79,High
F66_REC00026,2022,Jul,Maharashtra,Pune,WHO India,297015,91,1334,538,1031,143,286,109,High
F66_REC00027,2022,Apr,Gujarat,Surat,NHM,263475,333,1937,417,1376,14,66,96,Medium
F66_REC00028,2023,Aug,Tamil Nadu,Coimbatore,Doctors For You,100471,34,1428,2362,161,215,43,270,Low
F66_REC00029,2022,Aug,Maharashtra,Pune,Smile Foundation,254163,213,1619,1009,590,169,392,169,Low
F66_REC00030,2022,Feb,Bihar,Muzaffarpur,UNICEF India,146056,164,1406,1798,843,409,234,127,Low
F66_REC00031,2022,Jan,West Bengal,Siliguri,WHO India,419627,386,472,2827,423,52,54,77,Low
F66_REC00032,2023,Mar,West Bengal,Siliguri,WHO India,436570,380,676,1441,189,249,29,292,Medium
F66_REC00033,2023,May,Karnataka,Bengaluru,Doctors For You,381200,101,1185,945,140,323,152,148,Low
F66_REC00034,2022,Aug,Tamil Nadu,Coimbatore,HMIS,219291,278,322,2102,754,336,183,17,Medium
F66_REC00035,2022,Jan,Karnataka,Mysuru,HMIS,272916,244,1376,793,236,163,386,109,Medium
F66_REC00036,2022,May,Bihar,Gaya,Doctors For You,227568,245,1286,1321,512,316,13,248,Low
F66_REC00037,2022,May,Gujarat,Ahmedabad,Smile Foundation,321467,76,1011,1744,1268,307,249,110,Medium
F66_REC00038,2022,May,Uttar Pradesh,Varanasi,HMIS,199947,70,1469,2744,795,289,185,290,High
F66_REC00039,2022,Apr,Gujarat,Vadodara,WHO India,465887,392,339,2542,1109,88,94,152,High
F66_REC00040,2022,Feb,Uttar Pradesh,Varanasi,CARE India,207931,224,851,520,707,174,223,59,Medium
F66_REC00041,2022,Aug,Bihar,Muzaffarpur,HMIS,257888,332,2000,2080,488,440,284,105,Low
F66_REC00042,2023,Aug,Tamil Nadu,Madurai,WHO India,76704,323,755,2003,868,132,380,44,Medium
F66_REC00043,2022,Jul,Karnataka,Hubli,HMIS,310976,32,163,2801,757,78,70,18,Medium
F66_REC00044,2023,Apr,Uttar Pradesh,Varanasi,HMIS,126410,381,1396,2885,272,162,332,195,High
F66_REC00045,2022,May,Uttar Pradesh,Lucknow,Smile Foundation,355580,213,390,1242,706,150,181,177,Medium
F66_REC00046,2022,Sep,Maharashtra,Mumbai,WHO India,107920,300,246,1937,914,474,192,10,Low
F66_REC00047,2022,Aug,Maharashtra,Pune,CARE India,206619,173,126,1644,688,277,277,7,Medium
F66_REC00048,2022,Apr,Gujarat,Surat,CARE India,369017,314,1406,1822,840,362,342,271,High
F66_REC00049,2023,Aug,West Bengal,Kolkata,NHM,300295,172,709,873,737,475,77,250,Low
F66_REC00050,2022,Aug,Uttar Pradesh,Agra,Smile Foundation,118933,233,1499,2367,495,134,89,19,High
F66_REC00051,2022,Jul,Karnataka,Mysuru,NHM,250458,314,653,2107,927,482,29,152,High
F66_REC00052,2023,Jun,Tamil Nadu,Chennai,UNICEF India,494948,134,374,1181,490,9,306,127,Medium
F66_REC00053,2023,Mar,Uttar Pradesh,Varanasi,Doctors For You,225906,55,729,2553,183,486,141,130,Medium
F66_REC00054,2022,Jun,Tamil Nadu,Chennai,NHM,192444,170,201,717,980,101,13,280,Low
F66_REC00055,2022,Feb,West Bengal,Kolkata,HMIS,142591,277,1885,2525,189,470,264,154,Low
F66_REC00056,2023,Apr,Gujarat,Surat,Smile Foundation,186086,197,1632,1860,1007,136,395,52,High
F66_REC00057,2023,Jun,Bihar,Gaya,NFHS,111741,95,1120,2996,394,0,157,274,Low
F66_REC00058,2022,Jun,Karnataka,Bengaluru,CARE India,202976,336,1680,1165,400,365,249,125,Low
F66_REC00059,2022,Jun,West Bengal,Siliguri,Smile Foundation,264963,304,1403,1064,1009,124,194,158,High
F66_REC00060,2023,Mar,Maharashtra,Nagpur,UNICEF India,343087,91,271,2277,1359,314,365,112,Low
F66_REC00061,2023,Mar,West Bengal,Kolkata,NHM,96760,221,2000,2018,77,350,27,156,High
F66_REC00062,2022,Jul,Maharashtra,Nagpur,UNICEF India,173351,50,1168,1105,221,44,177,51,High
F66_REC00063,2023,Feb,West Bengal,Kolkata,NFHS,184090,217,903,1317,614,331,80,179,High
F66_REC00064,2022,Sep,West Bengal,Siliguri,Doctors For You,394370,340,1853,1570,1249,482,217,125,Medium
F66_REC00065,2023,Apr,Uttar Pradesh,Lucknow,CARE India,451475,111,1921,2981,769,500,246,229,High
F66_REC00066,2023,Sep,Tamil Nadu,Chennai,UNICEF India,462484,191,1982,2702,1153,89,335,38,High
F66_REC00067,2023,Jun,Maharashtra,Mumbai,UNICEF India,369479,292,1377,2027,281,42,373,44,Low
F66_REC00068,2022,Jun,Maharashtra,Mumbai,NHM,222671,177,1773,621,1318,158,246,221,Medium
F66_REC00069,2023,Aug,Karnataka,Bengaluru,HMIS,100051,246,984,716,1459,438,57,113,Low
F66_REC00070,2022,Mar,Karnataka,Mysuru,NHM,488098,97,112,1753,292,277,126,118,High
F66_REC00071,2022,Feb,Karnataka,Mysuru,Smile Foundation,52226,387,1962,1950,283,353,151,209,High
F66_REC00072,2022,Feb,Uttar Pradesh,Varanasi,CARE India,379438,345,989,2681,1212,387,165,225,Low
F66_REC00073,2023,Jun,Uttar Pradesh,Agra,Doctors For You,188554,360,278,1595,282,444,247,105,High
F66_REC00074,2022,Mar,West Bengal,Kolkata,HMIS,244913,321,927,1828,1137,250,309,171,Low
F66_REC00075,2022,Jul,Gujarat,Ahmedabad,UNICEF India,333738,216,1291,2802,383,460,219,205,Medium
F66_REC00076,2022,Jan,Gujarat,Surat,HMIS,368652,59,1497,660,987,140,56,199,Medium
F66_REC00077,2023,May,Maharashtra,Nagpur,HMIS,307875,345,704,1105,525,408,204,217,Medium
F66_REC00078,2022,Apr,Karnataka,Hubli,HMIS,463946,100,797,2715,1472,250,254,19,Low
F66_REC00079,2023,May,Tamil Nadu,Madurai,NHM,59755,99,1060,1008,282,281,196,169,Medium
F66_REC00080,2022,Mar,Bihar,Muzaffarpur,Smile Foundation,406937,343,794,2635,679,490,82,71,Medium
F66_REC00081,2023,May,West Bengal,Kolkata,WHO India,177224,218,680,2158,1484,231,391,99,High
F66_REC00082,2022,Jan,Maharashtra,Nagpur,Doctors For You,231123,308,123,2300,549,142,276,152,High
F66_REC00083,2023,Aug,Tamil Nadu,Chennai,NHM,486802,300,1531,1233,971,178,311,6,Medium
F66_REC00084,2023,Sep,Maharashtra,Nagpur,HMIS,494021,318,446,1201,1481,482,393,211,Medium
F66_REC00085,2023,May,Gujarat,Surat,NFHS,225525,316,1435,2331,575,258,352,33,Low
F66_REC00086,2022,Feb,Uttar Pradesh,Lucknow,Smile Foundation,241134,85,298,1748,526,471,315,227,High
F66_REC00087,2023,May,West Bengal,Howrah,UNICEF India,486587,254,1287,1380,137,137,369,265,Low
F66_REC00088,2022,Mar,Maharashtra,Mumbai,Doctors For You,147811,327,1495,2862,96,27,172,260,Medium
F66_REC00089,2022,Feb,Gujarat,Surat,NHM,404428,61,803,2827,179,104,381,8,Low
