Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
FILE8_REC00000,2018,Aug,Karnataka,Hubli,Smile Foundation,255535,118,1083,331,328,239,240,23,Medium
FILE8_REC00001,2019,Mar,Karnataka,Mysuru,NFHS,291166,213,1376,2245,305,6,161,188,High
FILE8_REC00002,2019,Apr,Gujarat,Ahmedabad,HMIS,188645,85,185,1713,264,118,222,45,High
FILE8_REC00003,2017,Feb,Uttar Pradesh,Agra,NHM,233190,107,1288,617,985,250,280,155,High
FILE8_REC00004,2018,Mar,Karnataka,Mysuru,NFHS,298682,64,561,1120,530,301,188,85,Low
FILE8_REC00005,2019,Jun,Tamil Nadu,Coimbatore,Smile Foundation,61187,129,1450,1215,236,153,28,162,High
FILE8_REC00006,2017,Aug,Karnataka,Hubli,NFHS,56539,220,462,697,1083,391,28,169,Low
FILE8_REC00007,2019,Mar,Tamil Nadu,Madurai,CARE India,194942,189,826,1073,196,85,149,141,Medium
FILE8_REC00008,2018,Aug,Uttar Pradesh,Varanasi,Smile Foundation,252626,119,284,271,116,220,277,10,Low
FILE8_REC00009,2019,Jul,Maharashtra,Mumbai,NFHS,250265,137,398,1007,832,51,234,14,Medium
FILE8_REC00010,2018,Aug,Uttar Pradesh,Lucknow,NHM,251031,232,874,388,688,233,293,114,Medium
FILE8_REC00011,2016,Aug,Gujarat,Ahmedabad,HMIS,157515,285,383,296,210,330,134,6,Low
FILE8_REC00012,2018,Aug,Tamil Nadu,Coimbatore,HMIS,100315,87,752,382,674,158,159,163,High
FILE8_REC00013,2019,Feb,Tamil Nadu,Coimbatore,HMIS,136942,74,152,311,230,379,90,177,High
FILE8_REC00014,2018,Jul,Maharashtra,Pune,UNICEF India,265577,143,1094,274,807,227,51,158,High
FILE8_REC00015,2016,Jun,Maharashtra,Mumbai,NHM,146794,296,200,370,797,225,221,191,High
FILE8_REC00016,2017,Feb,Gujarat,Surat,WHO India,86691,189,865,2191,461,315,80,193,Medium
FILE8_REC00017,2016,Jan,Karnataka,Hubli,UNICEF India,134627,240,846,797,1024,106,183,162,Medium
FILE8_REC00018,2019,Feb,Gujarat,Surat,CARE India,207715,209,1346,1723,767,294,219,186,Low
FILE8_REC00019,2016,Aug,Tamil Nadu,Chennai,WHO India,54474,183,1254,2205,511,334,196,93,Low
FILE8_REC00020,2019,Jan,Tamil Nadu,Chennai,HMIS,72391,181,339,2125,150,6,168,60,Low
FILE8_REC00021,2017,Apr,Tamil Nadu,Coimbatore,NFHS,188778,166,615,1714,1063,39,19,9,Low
FILE8_REC00022,2016,Jun,Tamil Nadu,Chennai,HMIS,191195,279,1089,912,572,371,32,191,High
FILE8_REC00023,2019,Jun,Gujarat,Ahmedabad,Smile Foundation,233087,88,659,2072,979,329,110,104,Medium
FILE8_REC00024,2016,Apr,Gujarat,Surat,WHO India,118886,206,557,1441,136,301,219,63,Low
FILE8_REC00025,2017,Feb,Maharashtra,Nagpur,Smile Foundation,125327,299,1409,1549,614,38,288,139,High
FILE8_REC00026,2019,Jul,Maharashtra,Pune,Smile Foundation,288016,232,1357,2123,843,263,14,106,Medium
FILE8_REC00027,2016,Jun,Gujarat,Ahmedabad,NFHS,173835,298,1428,1278,946,220,199,181,Low
FILE8_REC00028,2019,Aug,Uttar Pradesh,Lucknow,CARE India,138583,284,780,2101,823,344,290,70,Medium
FILE8_REC00029,2019,Jul,Tamil Nadu,Chennai,NHM,112167,53,1094,1287,91,251,50,156,Medium
FILE8_REC00030,2019,Jan,Gujarat,Ahmedabad,UNICEF India,286444,128,1250,1436,813,275,36,19,Medium
FILE8_REC00031,2016,Jul,Tamil Nadu,Chennai,CARE India,140175,163,1120,1765,942,97,135,3,Medium
FILE8_REC00032,2016,Jan,Tamil Nadu,Madurai,WHO India,94598,106,235,366,542,362,74,78,High
FILE8_REC00033,2017,Jun,Uttar Pradesh,Varanasi,NFHS,262200,68,213,1940,1086,368,50,86,High
FILE8_REC00034,2019,Jan,Uttar Pradesh,Varanasi,Smile Foundation,129192,252,833,897,403,273,160,151,Low
FILE8_REC00035,2019,Jun,Uttar Pradesh,Lucknow,HMIS,124708,72,794,791,553,193,16,13,Low
FILE8_REC00036,2017,Jul,Maharashtra,Nagpur,CARE India,286490,73,365,395,1162,260,245,48,High
FILE8_REC00037,2017,May,Maharashtra,Pune,HMIS,182136,55,1081,904,498,343,155,171,High
FILE8_REC00038,2019,Jun,Tamil Nadu,Madurai,Smile Foundation,197528,88,764,1499,479,187,24,32,Low
FILE8_REC00039,2018,Apr,Uttar Pradesh,Agra,Smile Foundation,266605,280,586,1536,509,253,94,31,High
FILE8_REC00040,2018,Mar,Karnataka,Bengaluru,UNICEF India,151538,289,1163,1785,55,218,138,177,Low
FILE8_REC00041,2019,May,Maharashtra,Mumbai,UNICEF India,263924,78,350,1514,423,395,137,21,Medium
FILE8_REC00042,2017,Jan,Karnataka,Hubli,NFHS,276590,207,918,252,163,75,253,0,Low
FILE8_REC00043,2018,Aug,Gujarat,Ahmedabad,NFHS,91200,164,1228,912,848,206,113,181,High
FILE8_REC00044,2017,Feb,Maharashtra,Mumbai,NFHS,241504,248,247,1932,627,177,160,109,Low
FILE8_REC00045,2017,Jul,Uttar Pradesh,Lucknow,UNICEF India,103951,77,232,1649,352,197,177,126,Low
FILE8_REC00046,2019,Apr,Gujarat,Surat,Smile Foundation,169257,248,757,553,697,68,254,198,High
FILE8_REC00047,2019,May,Tamil Nadu,Chennai,Smile Foundation,89421,212,1209,1574,289,107,268,187,Low
FILE8_REC00048,2016,Mar,Karnataka,Hubli,UNICEF India,81869,107,977,2329,1163,357,101,79,High
