Record_ID,Year,Month,State,District,Data_Source,Population,ASHA_Workers,ANC_Registrations,Immunization,Institutional_Deliveries,Malaria_Cases,Dengue_Cases,TB_Cases,Health_Risk_Level
F32_REC00000,2022,May,Bihar,Muzaffarpur,CARE India,247953,168,1834,1513,64,127,227,118,Medium
F32_REC00001,2022,Feb,Karnataka,Mysuru,UNICEF India,343118,30,1554,2677,1233,70,187,112,Medium
F32_REC00002,2022,Jul,Uttar Pradesh,Varanasi,Doctors For You,316060,189,1030,2387,1196,244,288,231,High
F32_REC00003,2023,Feb,Karnataka,Mysuru,UNICEF India,59820,48,1807,2751,373,256,275,15,Medium
F32_REC00004,2021,Jun,West Bengal,Kolkata,Smile Foundation,167522,101,1542,837,810,425,398,244,Medium
F32_REC00005,2022,Apr,West Bengal,Kolkata,NHM,465671,170,1969,2041,1418,193,134,209,Medium
F32_REC00006,2023,Apr,Tamil Nadu,Chennai,Smile Foundation,85629,64,591,2031,886,373,176,76,Medium
F32_REC00007,2022,Aug,Karnataka,Mysuru,CARE India,371838,388,1668,1243,398,127,346,290,Medium
F32_REC00008,2022,Jun,Karnataka,Hubli,NFHS,81790,53,1438,1635,1124,252,11,209,Medium
F32_REC00009,2021,May,Uttar Pradesh,Agra,NFHS,77176,388,899,2389,349,308,107,24,Medium
F32_REC00010,2021,Sep,Bihar,Muzaffarpur,NFHS,407227,331,1955,1824,1482,380,291,67,Low
F32_REC00011,2021,Jan,Bihar,Muzaffarpur,NFHS,127530,68,1964,2886,684,118,382,248,Medium
F32_REC00012,2023,Jun,Karnataka,Mysuru,HMIS,219822,88,275,2375,837,356,66,94,Medium
F32_REC00013,2022,May,Tamil Nadu,Madurai,NHM,495177,328,1345,1624,850,42,395,23,Low
F32_REC00014,2023,Jan,West Bengal,Howrah,CARE India,471437,195,1638,1096,1231,55,186,262,High
F32_REC00015,2023,Mar,Bihar,Gaya,WHO India,120806,384,459,2967,1193,233,111,206,Medium
F32_REC00016,2021,Apr,West Bengal,Siliguri,WHO India,348347,106,224,1736,682,200,361,104,High
F32_REC00017,2021,Jun,Maharashtra,Nagpur,Smile Foundation,367469,317,873,342,139,57,56,261,Low
F32_REC00018,2022,Jul,Karnataka,Hubli,CARE India,84809,180,518,2952,1385,102,130,116,Low
F32_REC00019,2021,Jul,Tamil Nadu,Coimbatore,WHO India,404311,270,1618,2510,975,140,302,82,High
F32_REC00020,2021,Mar,Karnataka,Hubli,CARE India,194513,186,501,1511,1358,425,68,39,Low
F32_REC00021,2023,Aug,West Bengal,Kolkata,Smile Foundation,447037,225,1837,720,590,288,332,135,High
F32_REC00022,2023,May,Maharashtra,Pune,UNICEF India,278890,264,1233,1715,294,301,180,294,Low
F32_REC00023,2023,Jun,Maharashtra,Nagpur,UNICEF India,358658,154,760,2800,958,227,298,133,Medium
F32_REC00024,2023,Apr,Maharashtra,Nagpur,HMIS,440031,311,1270,976,757,13,114,194,Medium
F32_REC00025,2022,Mar,Gujarat,Vadodara,Doctors For You,405698,369,1855,743,568,438,383,237,Medium
F32_REC00026,2021,Feb,Karnataka,Hubli,UNICEF India,486514,135,1331,2021,1338,447,51,205,Medium
F32_REC00027,2023,Jul,Tamil Nadu,Madurai,UNICEF India,73904,30,1546,936,1063,10,74,173,Low
F32_REC00028,2022,Sep,Uttar Pradesh,Lucknow,CARE India,437251,33,1290,2157,251,193,223,202,High
F32_REC00029,2022,May,Maharashtra,Mumbai,HMIS,491686,50,1578,1457,1365,121,228,36,Low
F32_REC00030,2022,May,Maharashtra,Mumbai,Smile Foundation,101918,129,1340,2122,790,324,302,234,Low
F32_REC00031,2023,Feb,Maharashtra,Mumbai,Smile Foundation,499850,76,374,1189,961,292,94,223,Low
F32_REC00032,2022,Jan,Maharashtra,Nagpur,CARE India,197942,85,1132,1368,1255,73,375,78,High
F32_REC00033,2023,May,Uttar Pradesh,Lucknow,Doctors For You,335102,387,454,2662,356,427,147,108,Low
F32_REC00034,2022,Feb,Karnataka,Bengaluru,CARE India,320202,123,1154,1345,1402,70,121,29,Low
F32_REC00035,2023,Aug,Uttar Pradesh,Lucknow,Smile Foundation,423294,321,1290,2528,680,102,28,201,Medium
F32_REC00036,2021,Jul,Bihar,Muzaffarpur,Smile Foundation,80730,162,862,2525,371,196,17,97,High
F32_REC00037,2023,May,Uttar Pradesh,Agra,HMIS,478199,64,1371,338,788,342,130,147,Medium
F32_REC00038,2023,Jul,West Bengal,Siliguri,NHM,343949,299,227,2709,1494,115,211,168,High
F32_REC00039,2021,Apr,Karnataka,Mysuru,NHM,125141,372,1169,2784,1467,328,286,101,Medium
F32_REC00040,2021,Jun,Uttar Pradesh,Lucknow,WHO India,462652,123,131,1529,1239,109,29,130,High
F32_REC00041,2023,Sep,Karnataka,Bengaluru,Doctors For You,207819,182,1570,815,1278,113,120,39,Low
F32_REC00042,2023,Jun,West Bengal,Kolkata,UNICEF India,492718,61,1194,737,312,39,193,111,Medium
F32_REC00043,2021,Jun,Gujarat,Vadodara,WHO India,373390,237,1573,444,590,232,120,9,High
F32_REC00044,2022,Jan,Karnataka,Bengaluru,UNICEF India,215569,66,1589,2531,1133,152,397,80,Low
F32_REC00045,2021,Aug,West Bengal,Kolkata,HMIS,88310,288,1354,1884,1372,106,328,222,Medium
F32_REC00046,2022,Mar,West Bengal,Siliguri,Smile Foundation,485811,385,304,2040,854,365,322,287,Low
F32_REC00047,2021,Feb,Bihar,Patna,Doctors For You,335531,83,1854,2416,713,246,332,88,Medium
F32_REC00048,2022,Sep,Bihar,Muzaffarpur,CARE India,256617,77,493,534,868,169,110,181,High
F32_REC00049,2022,May,Uttar Pradesh,Agra,HMIS,412156,218,1219,1635,423,138,312,170,High
F32_REC00050,2023,Apr,Gujarat,Surat,NHM,431039,289,1588,1470,889,57,134,117,High
F32_REC00051,2022,May,Bihar,Muzaffarpur,CARE India,439460,66,913,402,1223,311,323,109,Low
F32_REC00052,2022,May,Tamil Nadu,Chennai,Smile Foundation,337867,172,1990,2625,1134,467,176,51,Low
F32_REC00053,2022,Aug,Karnataka,Bengaluru,HMIS,313423,143,1287,2085,1214,302,168,64,Medium
F32_REC00054,2021,May,West Bengal,Kolkata,Doctors For You,468528,244,435,2496,479,5,239,97,Low
F32_REC00055,2021,May,Karnataka,Bengaluru,Smile Foundation,71151,322,850,2467,689,479,140,223,High
F32_REC00056,2022,Jun,Karnataka,Mysuru,CARE India,120223,108,1076,1302,607,140,380,152,Low
F32_REC00057,2023,Mar,Gujarat,Ahmedabad,HMIS,143029,198,638,997,1249,349,96,53,Medium
F32_REC00058,2023,Sep,Gujarat,Surat,UNICEF India,57605,114,1846,1653,452,407,107,267,Low
F32_REC00059,2021,May,Tamil Nadu,Chennai,CARE India,103499,359,962,2378,52,489,132,50,High
